load model,214.61,321.32,588.75,3458,149
load model,215.49,327.76,645.60,3480,149
load model,214.52,323.68,643.29,3562,158
load model,216.49,602.89,945.38,3437,135
load model,216.79,331.24,878.65,3999,148
load model,216.4,325.10,668.90,3632,161
load model,216.6,339.84,2013.32,5439,139
load model,214.52,336.57,814.30,3846,185
load model,215.04,421.24,778.03,3539,154
load model,214.88,553.87,971.76,3588,135
load model,217.13,319.91,583.95,3408,158
load model,216.93,323.78,682.02,3586,143
load model,216.53,328.84,697.14,3667,161
load model,216.44,330.74,614.39,3442,143
load model,216.11,324.12,599.45,3457,139
load model,216.1,638.59,1149.89,3771,134
load model,214.73,332.98,618.63,3474,153
load model,217.53,324.90,614.72,3425,154
load model,214.32,331.22,681.71,3607,147
load model,216.85,328.40,711.14,3685,145
load model,216.35,323.39,653.97,3545,143
load model,216.46,515.50,890.12,3465,139
load model,214.47,467.48,770.72,3478,139
load model,214.98,334.80,708.60,3745,145
load model,217.29,332.23,1263.47,4547,158
load model,216.98,334.14,1199.41,4471,152
load model,215.06,366.75,905.88,4004,147
load model,215.77,332.78,601.55,3402,172
load model,217.1,612.59,848.74,3164,139
load model,215.27,335.47,731.34,3707,138
load model,214.66,333.63,787.88,3773,153
load model,216.88,327.33,617.36,3477,140
load model,216.55,328.49,712.64,3616,138
load model,216.85,363.69,652.04,3440,143
load model,214.89,623.05,1539.02,4291,138
load model,214.35,348.27,1403.88,4656,158
load model,217.43,320.09,589.80,3440,149
load model,216.94,324.33,581.70,3388,133
load model,217.17,333.84,620.02,3440,134
load model,214.5,324.02,606.34,3445,152
load model,216.17,620.90,1015.46,3141,149
load model,214.49,307.00,714.58,3576,134
load model,217.86,242.64,1278.11,3920,131
load model,221.06,77.70,1794.26,3940,129
load model,215.34,93.17,1715.20,3896,122
load model,214.69,188.62,1554.63,4169,102
load model,215.08,287.62,1262.20,4491,112
load model,215.58,327.06,707.92,3460,139
load model,215.35,264.46,1055.02,4040,135
load model,215.85,332.96,935.28,3854,130
load model,217.16,285.20,1037.51,3850,139
load model,221.26,197.97,1670.56,3155,143
load model,216.29,329.54,1516.66,3597,108
load model,214.65,325.40,1229.56,4645,134
load model,215.19,344.74,833.82,3834,135
load model,214.78,353.98,727.56,3548,144
load model,215.11,345.28,660.98,3501,140
load model,217.49,342.32,601.17,3352,135
load model,217.17,346.79,593.92,3357,138
load model,216.79,129.02,1474.82,4101,124
load model,330.69,5.72,1860.38,2477,97
load model,302.82,230.96,1444.74,2523,24
load model,216.19,342.04,2232.52,4209,92
load model,215.12,372.09,685.87,3486,130
load model,216.55,352.62,605.92,3371,135
load model,216.75,341.50,2241.16,4761,139
load model,332.34,134.32,1432.60,2549,78
load model,214.97,270.67,1136.84,2777,66
load model,216.46,276.02,1519.60,3151,126
load model,215.32,274.12,1976.27,3869,148
load model,215.55,289.32,1956.27,3920,135
load model,214.95,601.37,1668.13,3940,144
load model,214.7,325.24,607.35,3414,135
load model,216.16,312.33,590.59,3423,130
load model,216.31,319.78,642.90,3509,134
load model,215.92,341.35,777.39,3650,134
load model,217.21,333.23,764.03,3600,144
load model,215.16,531.55,894.27,3332,138
load model,214.55,395.40,672.79,3295,130
load model,216.77,320.75,630.62,3432,149
load model,216.54,320.80,580.56,3357,134
load model,216.37,324.05,614.26,3429,129
load model,216.34,324.60,568.55,3337,143
load model,217.0,327.23,628.98,3465,134
load model,214.81,640.70,907.49,3040,138
load model,216.38,330.31,608.71,3415,135
load model,216.46,334.85,856.78,3728,134
load model,215.47,329.23,597.93,3407,143
load model,216.73,560.26,849.76,2505,139
