load model,217.1,4561.50,6615.44,12142,60
load model,216.86,5502.54,7144.72,11741,55
load model,216.07,7935.35,9258.08,13986,46
load model,216.14,5302.35,6732.12,12339,14
load model,216.52,5030.41,6264.31,11906,42
load model,216.31,4447.62,9330.04,14308,37
load model,216.39,6978.82,11112.08,15329,166
load model,215.8,4515.01,9526.44,14491,125
load model,216.3,4913.21,7236.86,13250,190
load model,216.54,5001.98,8574.43,14630,42
load model,215.9,5820.03,8067.87,13692,115
load model,216.24,10891.87,14687.02,16981,69
load model,216.75,4177.50,8172.56,13569,88
load model,216.45,4599.61,8682.15,14059,134
load model,217.04,4139.15,7187.79,12564,139
load model,216.26,5070.84,6799.39,12212,138
load model,216.38,6199.65,11737.37,15949,83
load model,218.23,4796.69,8227.98,9673,531
load model,216.81,5063.58,7870.22,13772,188
load model,216.98,4035.87,7749.68,13462,106
load model,216.74,2523.20,5862.85,10409,194
load model,232.82,3775.94,5919.86,10119,9
load model,215.95,4460.07,7102.07,11854,34
load model,217.56,11058.17,14779.61,17113,32
load model,218.14,3628.91,6995.81,12822,69
load model,284.51,2912.58,5305.40,8429,73
load model,216.29,4774.41,6813.73,11975,28
load model,216.67,3739.17,7450.05,12688,28
load model,218.3,4242.73,6699.35,11865,78
load model,216.93,10332.58,13078.37,16770,50
load model,241.04,2465.85,4017.74,4717,14
load model,216.37,2961.37,4399.23,8610,0
load model,216.05,5347.70,6878.67,11113,42
load model,216.84,5004.57,6104.89,10547,32
load model,218.39,4852.78,5971.71,10523,42
load model,215.25,6736.14,7992.30,12149,37
load model,215.52,8478.79,10057.56,13614,14
load model,214.72,5189.43,7448.31,12430,32
load model,216.93,2813.73,4941.82,9985,33
load model,247.14,2842.98,5000.35,7680,78
load model,216.01,4082.60,5420.10,10921,24
load model,216.01,5391.30,6579.10,11647,37
load model,216.55,10811.93,12920.56,14394,32
load model,218.07,893.24,3738.78,5480,0
load model,219.26,4099.83,5778.16,11370,41
load model,216.46,4459.38,23334.78,12455,5
load model,217.27,4601.53,23165.89,12468,305
load model,216.28,4603.22,6343.68,12105,235
load model,216.89,4470.86,5928.10,11448,51
load model,216.81,7558.42,10513.73,12606,55
load model,217.0,7836.68,9108.49,12470,5
load model,217.13,12490.52,13952.46,16714,69
load model,215.07,5104.86,8774.09,14224,235
load model,220.51,4226.80,7086.61,12407,312
load model,216.89,1087.99,4919.93,8428,91
load model,223.38,4544.89,8139.82,13775,46
load model,216.95,3836.23,11086.82,15594,85
load model,216.56,5304.27,11805.90,15949,198
load model,217.84,7310.99,11017.71,15052,406
load model,216.61,4415.08,10015.50,15387,413
load model,216.56,4487.02,6780.08,12213,651
load model,217.38,4894.93,8883.39,13879,203
load model,217.43,8835.64,11540.74,15085,262
load model,216.51,4562.25,8316.70,13376,138
load model,218.38,1354.22,5621.43,9900,148
load model,333.67,3586.74,4937.21,7873,46
load model,216.26,4818.36,8738.91,13595,75
load model,216.83,4762.69,7863.88,12309,83
load model,215.62,7243.30,11351.26,15170,55
load model,217.38,4501.56,7203.64,13276,93
load model,216.8,5102.51,8107.04,13746,221
load model,217.05,2516.76,4956.76,9210,97
load model,214.32,3398.33,5265.08,9271,28
load model,216.21,2368.83,6049.21,10527,28
load model,216.18,3298.65,7043.16,11786,143
load model,216.85,11019.00,18284.79,20111,106
