timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/04/10 04:30:41.541, 53.81 W, 0 %, 0 %
2024/04/10 04:30:41.648, 53.48 W, 0 %, 0 %
2024/04/10 04:30:41.752, 53.81 W, 0 %, 0 %
2024/04/10 04:30:41.857, 53.81 W, 0 %, 0 %
2024/04/10 04:30:41.962, 53.81 W, 0 %, 0 %
2024/04/10 04:30:42.067, 53.81 W, 0 %, 0 %
2024/04/10 04:30:42.172, 53.81 W, 0 %, 0 %
2024/04/10 04:30:42.277, 53.81 W, 0 %, 0 %
2024/04/10 04:30:42.382, 53.81 W, 0 %, 0 %
2024/04/10 04:30:42.488, 53.81 W, 0 %, 0 %
2024/04/10 04:30:42.593, 53.81 W, 0 %, 0 %
2024/04/10 04:30:42.697, 53.81 W, 0 %, 0 %
2024/04/10 04:30:42.802, 53.81 W, 0 %, 0 %
2024/04/10 04:30:42.907, 53.81 W, 0 %, 0 %
2024/04/10 04:30:43.012, 53.81 W, 0 %, 0 %
2024/04/10 04:30:43.117, 53.81 W, 0 %, 0 %
2024/04/10 04:30:43.223, 53.81 W, 0 %, 0 %
2024/04/10 04:30:43.328, 53.81 W, 0 %, 0 %
2024/04/10 04:30:43.434, 53.81 W, 0 %, 0 %
2024/04/10 04:30:43.539, 53.81 W, 0 %, 0 %
2024/04/10 04:30:43.644, 53.81 W, 0 %, 0 %
2024/04/10 04:30:43.749, 53.81 W, 0 %, 0 %
2024/04/10 04:30:43.853, 53.81 W, 0 %, 0 %
2024/04/10 04:30:43.958, 53.81 W, 0 %, 0 %
2024/04/10 04:30:44.063, 53.81 W, 0 %, 0 %
2024/04/10 04:30:44.168, 53.81 W, 0 %, 0 %
2024/04/10 04:30:44.273, 53.81 W, 0 %, 0 %
2024/04/10 04:30:44.378, 53.81 W, 0 %, 0 %
2024/04/10 04:30:44.483, 53.81 W, 0 %, 0 %
2024/04/10 04:30:44.588, 53.81 W, 0 %, 0 %
2024/04/10 04:30:44.693, 53.81 W, 0 %, 0 %
