timestamp;tag;duration;nvidia_gpu_0
1705168891.9368384;tokenizer;0.25742030143737793;16192
1705168892.1942587;model load;54.25971293449402;2933257
1705168946.4539716;pipeline load;0.002344369888305664;0
1705168946.456316;inference;5.7059478759765625;582301
1705170323.4225037;tokenizer;0.31839561462402344;21582
1705170323.7408993;model load;17.398309230804443;1019379
1705170341.1392086;pipeline load;0.0023131370544433594;0
1705170341.1415217;inference;5.837942600250244;589932
1705170352.5311408;tokenizer;0.1905512809753418;10847
1705170352.721692;model load;3.9899563789367676;234442
1705170356.7116485;pipeline load;0.0022568702697753906;0
1705170356.7139053;inference;6.0183327198028564;596551
1705170367.4756331;tokenizer;0.16386008262634277;5453
1705170367.6394932;model load;14.24525785446167;840447
1705170381.884751;pipeline load;0.0035386085510253906;0
1705170381.8882897;inference;5.739651679992676;582964
1705170391.8615327;tokenizer;0.1960282325744629;10902
1705170392.057561;model load;13.81055498123169;818364
1705170405.868116;pipeline load;0.002239704132080078;0
1705170405.8703556;inference;5.769619703292847;585624
1705170417.472594;tokenizer;0.27223849296569824;16348
1705170417.7448325;model load;12.968854188919067;763763
1705170430.7136867;pipeline load;0.0022454261779785156;0
1705170430.7159321;inference;5.888842582702637;585710
1705170444.2623653;tokenizer;0.23887991905212402;16287
1705170444.5012453;model load;3.9821503162384033;229128
1705170448.4833956;pipeline load;0.0022826194763183594;0
1705170448.4856782;inference;5.748996019363403;592564
1705170459.8455176;tokenizer;0.21963143348693848;16281
1705170460.065149;model load;4.087967157363892;234936
1705170464.1531162;pipeline load;0.0022962093353271484;0
1705170464.1554124;inference;5.88051176071167;598687
1705170474.761156;tokenizer;0.15721368789672852;5412
1705170474.9183698;model load;13.117949962615967;773139
1705170488.0363197;pipeline load;0.0023343563079833984;0
1705170488.038654;inference;5.699604034423828;583264
1705170496.6184506;tokenizer;0.21820878982543945;10919
1705170496.8366594;model load;12.879238367080688;754536
1705170509.7158978;pipeline load;0.00228118896484375;0
1705170509.718179;inference;5.679074287414551;579246
1705170522.4796555;tokenizer;0.3229787349700928;21620
1705170522.8026342;model load;13.00080394744873;758020
1705170535.8034382;pipeline load;0.0022902488708496094;0
1705170535.8057284;inference;5.869569540023804;591162
1705170549.5804253;tokenizer;0.25345444679260254;10789
1705170549.8338797;model load;12.63210391998291;739495
1705170562.4659836;pipeline load;0.0023076534271240234;0
1705170562.4682913;inference;5.72295355796814;581068
1705170575.8294249;tokenizer;0.358565092086792;16183
1705170576.18799;model load;12.667811632156372;738280
1705170588.8558016;pipeline load;0.0023758411407470703;0
1705170588.8581774;inference;5.768131732940674;588671
1705170600.2110336;tokenizer;0.2481064796447754;16186
1705170600.45914;model load;11.830119132995605;692618
1705170612.2892592;pipeline load;0.003671407699584961;0
1705170612.2929306;inference;5.7643280029296875;581330
1705170623.7009444;tokenizer;0.1912364959716797;10790
1705170623.892181;model load;11.807257890701294;686838
1705170635.6994388;pipeline load;0.0023453235626220703;0
1705170635.7017841;inference;5.708968162536621;580294
1705170646.2707143;tokenizer;0.24056792259216309;10786
1705170646.5112822;model load;11.022470951080322;644760
1705170657.5337532;pipeline load;0.0022356510162353516;0
1705170657.5359888;inference;5.725008487701416;583013
1705170668.0655286;tokenizer;0.23938393592834473;16197
1705170668.3049126;model load;10.72736644744873;621353
1705170679.032279;pipeline load;0.002301931381225586;0
1705170679.034581;inference;5.962863445281982;602656
1705170689.9270508;tokenizer;0.20162630081176758;10788
1705170690.1286771;model load;3.7315897941589355;215823
1705170693.860267;pipeline load;0.0023310184478759766;0
1705170693.862598;inference;5.702214241027832;580773
1705170704.347154;tokenizer;0.2012486457824707;10797
1705170704.5484025;model load;10.645386457443237;622572
1705170715.193789;pipeline load;0.004375457763671875;0
1705170715.1981645;inference;5.884964227676392;590625
1705170726.1339993;tokenizer;0.3078598976135254;16192
1705170726.4418592;model load;10.531664371490479;615155
1705170736.9735236;pipeline load;0.002299070358276367;0
1705170736.9758227;inference;5.729281187057495;581525
1705170747.7204125;tokenizer;0.27980637550354004;10784
1705170748.0002189;model load;3.538630962371826;209016
1705170751.5388498;pipeline load;0.0022933483123779297;0
1705170751.5411432;inference;5.728703260421753;580757
1705170761.9650338;tokenizer;0.2492694854736328;16175
1705170762.2143033;model load;11.35914921760559;663222
1705170773.5734525;pipeline load;0.0023012161254882812;0
1705170773.5757537;inference;5.797342777252197;589532
1705170784.7141674;tokenizer;0.2509639263153076;10799
1705170784.9651313;model load;13.375298976898193;781133
1705170798.3404303;pipeline load;0.002303600311279297;0
1705170798.3427339;inference;5.702937841415405;580699
1705170809.1344373;tokenizer;0.31720399856567383;16186
1705170809.4516413;model load;11.440528392791748;668674
1705170820.8921697;pipeline load;0.002638578414916992;0
1705170820.8948083;inference;5.923995733261108;593744
1705170831.973685;tokenizer;0.1613006591796875;5392
1705170832.1349857;model load;4.089534044265747;238478
1705170836.2245197;pipeline load;0.0023534297943115234;0
1705170836.2268732;inference;5.735867500305176;578989
1705170847.4457753;tokenizer;0.1642770767211914;5411
1705170847.6100523;model load;11.397562265396118;668827
1705170859.0076146;pipeline load;0.002306699752807617;0
1705170859.0099213;inference;5.74964165687561;581284
1705170870.4215174;tokenizer;0.30637145042419434;16184
1705170870.7278888;model load;11.64406442642212;680744
1705170882.3719532;pipeline load;0.0023458003997802734;0
1705170882.374299;inference;5.746911287307739;580327
