timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/04/03 11:08:14.958, 29.91 W, 0 %, 0 %
2024/04/03 11:08:15.064, 30.01 W, 0 %, 0 %
2024/04/03 11:08:15.170, 29.91 W, 0 %, 0 %
2024/04/03 11:08:15.275, 29.91 W, 0 %, 0 %
2024/04/03 11:08:15.379, 30.01 W, 0 %, 0 %
2024/04/03 11:08:15.483, 29.86 W, 0 %, 0 %
2024/04/03 11:08:15.588, 30.01 W, 0 %, 0 %
2024/04/03 11:08:15.694, 30.01 W, 0 %, 0 %
2024/04/03 11:08:15.799, 29.91 W, 0 %, 0 %
2024/04/03 11:08:15.903, 29.91 W, 0 %, 0 %
2024/04/03 11:08:16.008, 30.01 W, 0 %, 0 %
2024/04/03 11:08:16.112, 30.01 W, 0 %, 0 %
2024/04/03 11:08:16.218, 30.01 W, 0 %, 0 %
2024/04/03 11:08:16.322, 29.91 W, 0 %, 0 %
2024/04/03 11:08:16.428, 29.91 W, 0 %, 0 %
2024/04/03 11:08:16.533, 29.92 W, 0 %, 0 %
2024/04/03 11:08:16.640, 30.01 W, 0 %, 0 %
2024/04/03 11:08:16.744, 30.01 W, 0 %, 0 %
2024/04/03 11:08:16.849, 29.91 W, 0 %, 0 %
2024/04/03 11:08:16.954, 30.02 W, 0 %, 0 %
2024/04/03 11:08:17.059, 30.01 W, 0 %, 0 %
2024/04/03 11:08:17.164, 29.91 W, 0 %, 0 %
2024/04/03 11:08:17.269, 30.01 W, 0 %, 0 %
2024/04/03 11:08:17.373, 30.01 W, 0 %, 0 %
2024/04/03 11:08:17.478, 29.91 W, 0 %, 0 %
2024/04/03 11:08:17.582, 29.91 W, 0 %, 0 %
2024/04/03 11:08:17.688, 29.91 W, 0 %, 0 %
2024/04/03 11:08:17.792, 29.91 W, 0 %, 0 %
2024/04/03 11:08:17.897, 29.91 W, 0 %, 0 %
2024/04/03 11:08:18.001, 30.01 W, 0 %, 0 %
2024/04/03 11:08:18.105, 29.91 W, 0 %, 0 %
2024/04/03 11:08:18.211, 29.91 W, 0 %, 0 %
2024/04/03 11:08:18.316, 29.91 W, 0 %, 0 %
2024/04/03 11:08:18.420, 30.01 W, 0 %, 0 %
2024/04/03 11:08:18.525, 30.01 W, 0 %, 0 %
2024/04/03 11:08:18.629, 30.01 W, 0 %, 0 %
2024/04/03 11:08:18.735, 30.01 W, 0 %, 0 %
2024/04/03 11:08:18.840, 29.91 W, 0 %, 0 %
2024/04/03 11:08:18.945, 29.91 W, 0 %, 0 %
2024/04/03 11:08:19.050, 29.91 W, 0 %, 0 %
2024/04/03 11:08:19.154, 30.01 W, 0 %, 0 %
2024/04/03 11:08:19.259, 29.91 W, 0 %, 0 %
2024/04/03 11:08:19.364, 29.91 W, 0 %, 0 %
2024/04/03 11:08:19.468, 29.91 W, 0 %, 0 %
2024/04/03 11:08:19.573, 29.91 W, 0 %, 0 %
2024/04/03 11:08:19.677, 29.90 W, 0 %, 0 %
2024/04/03 11:08:19.787, 30.30 W, 0 %, 0 %
2024/04/03 11:08:19.891, 29.91 W, 0 %, 0 %
2024/04/03 11:08:19.996, 29.91 W, 0 %, 0 %
2024/04/03 11:08:20.100, 29.91 W, 0 %, 0 %
2024/04/03 11:08:20.205, 30.01 W, 0 %, 0 %
2024/04/03 11:08:20.310, 29.91 W, 0 %, 0 %
2024/04/03 11:08:20.414, 29.91 W, 0 %, 0 %
2024/04/03 11:08:20.519, 29.91 W, 0 %, 0 %
2024/04/03 11:08:20.623, 29.91 W, 0 %, 0 %
2024/04/03 11:08:20.729, 29.91 W, 0 %, 0 %
2024/04/03 11:08:20.835, 33.17 W, 0 %, 0 %
2024/04/03 11:08:20.941, 33.48 W, 0 %, 0 %
2024/04/03 11:08:21.045, 32.48 W, 16 %, 0 %
2024/04/03 11:08:21.153, 32.58 W, 16 %, 0 %
2024/04/03 11:08:21.257, 32.19 W, 7 %, 0 %
2024/04/03 11:08:21.362, 32.28 W, 7 %, 0 %
2024/04/03 11:08:21.466, 32.19 W, 8 %, 0 %
2024/04/03 11:08:21.571, 32.28 W, 8 %, 0 %
