load model,217.75,7767.24,8694.17,13997,119
load model,217.85,9635.33,10456.90,15199,115
load model,216.47,7624.10,10541.49,15586,115
load model,218.69,8978.13,12263.40,16823,171
load model,218.28,7167.74,10192.37,15828,155
load model,218.47,9646.16,10978.95,15453,115
load model,216.91,8104.95,9320.11,13868,114
load model,218.27,7709.22,9055.11,14033,115
load model,216.97,10891.40,12898.69,16836,119
load model,219.73,13086.53,15047.46,17704,157
load model,216.75,5183.28,6284.79,12161,159
load model,217.22,5025.85,6578.91,12504,74
load model,217.76,4559.68,6121.13,12238,69
load model,217.66,7240.12,12264.02,16783,69
load model,217.5,4465.11,6251.77,11558,133
load model,218.45,5385.90,9324.08,14402,83
load model,217.57,4562.42,7677.01,12883,211
load model,217.83,7948.00,9331.65,13786,133
load model,217.03,4593.57,5508.70,11671,87
load model,216.79,5108.15,6183.77,11693,60
load model,216.15,4965.79,6211.55,11783,78
load model,218.53,4152.37,6075.42,10365,79
load model,217.3,8824.38,12761.90,24128,64
load model,508.02,1509.81,3519.64,1878,37
load model,358.6,13.41,1495.56,3561,4
load model,601.64,10.66,2991.63,3871,17
load model,239.76,622.09,3214.86,6502,58
load model,218.32,6353.16,10073.62,14882,100
load model,217.1,11805.34,14083.33,17361,169
load model,219.24,4892.96,8299.65,13788,60
load model,218.18,4261.80,6903.36,12765,96
load model,217.11,4982.67,6830.85,12616,87
load model,216.9,9762.86,12715.72,16436,101
load model,217.09,5102.38,8567.00,14155,152
load model,217.88,4610.54,7459.71,13470,88
load model,217.78,4490.27,6289.86,10630,101
load model,217.05,7619.67,8981.71,13251,96
load model,217.28,7136.81,8455.76,13278,111
load model,217.03,5660.88,7076.76,11570,106
load model,218.21,3522.96,7967.27,12713,78
load model,230.96,81.70,3253.03,6083,133
load model,330.02,4150.37,5219.06,8703,74
load model,217.87,4120.09,7236.57,12810,79
load model,221.14,777.55,3023.19,6078,69
load model,224.1,3316.62,11004.47,14431,14
load model,220.18,1312.00,8676.29,11445,192
load model,216.27,4225.15,6114.39,9673,104
load model,217.85,3799.64,6151.54,12311,102
load model,216.9,5402.80,7027.68,12582,69
load model,216.93,5965.89,8339.65,13617,83
load model,220.18,2883.28,8961.49,11631,69
load model,216.95,4590.59,7359.84,12316,91
load model,217.75,2503.80,5959.11,10356,78
load model,242.68,5126.44,10330.96,13524,64
load model,217.13,11345.01,13543.61,13982,177
inference-A-0,216.6,1.85,1258.88,1214,74
inference-A-0,239.38,0.61,2012.08,2644,74
inference-A-0,240.89,0.73,2371.56,2545,117
inference-A-0,237.0,437.82,1244.51,1713,100
