load model,212.72,1490.11,1643.87,2477,216
load model,213.21,1499.82,1651.69,2458,216
load model,212.97,552.42,735.80,3033,150
load model,215.17,315.24,530.30,3202,52
load model,212.45,317.38,541.87,3205,28
load model,214.18,323.35,544.48,3320,38
load model,215.94,297.15,595.76,2964,37
load model,212.57,331.48,522.89,3255,28
load model,215.21,599.83,1839.52,4331,28
load model,212.25,328.22,797.22,3307,33
load model,214.55,327.74,549.67,3314,47
load model,212.6,316.55,531.75,3250,42
load model,214.87,323.01,513.28,3286,28
load model,216.15,310.53,654.21,3387,28
load model,213.94,319.50,1311.93,3702,51
load model,213.23,518.81,1518.13,4080,28
load model,212.28,324.23,762.88,3646,38
load model,212.7,305.64,910.49,3841,28
load model,212.54,296.38,892.22,3919,52
load model,212.55,322.73,732.68,3585,24
load model,212.84,31.97,1553.80,3270,24
load model,213.29,330.79,1343.06,4764,33
load model,212.49,330.07,1157.43,4391,117
load model,212.27,256.10,2195.31,4216,75
load model,214.36,315.57,1993.77,3891,179
load model,212.63,318.77,1160.44,4219,107
load model,212.52,323.99,1344.46,4494,85
load model,212.04,323.85,1546.90,4792,160
load model,212.5,339.79,1501.54,4692,212
load model,212.05,330.81,1013.22,4079,165
load model,212.2,297.86,1936.84,5419,52
load model,212.58,221.64,2465.82,4775,156
load model,212.61,319.30,1912.81,3490,165
load model,212.98,300.56,774.92,3686,33
load model,214.53,339.10,1728.37,5025,23
load model,211.74,645.20,1360.45,3920,214
load model,212.52,306.24,1500.80,4738,104
load model,213.93,357.61,2214.46,5591,19
load model,213.03,341.72,1422.27,4619,140
load model,212.08,617.83,1412.53,4206,103
load model,212.36,325.45,705.47,3649,189
load model,212.59,328.43,612.86,3486,85
load model,215.24,316.67,527.09,3271,56
load model,214.85,333.31,644.17,3468,33
load model,213.44,319.50,628.56,3420,65
load model,212.81,343.11,700.28,3581,94
load model,212.78,607.61,987.13,3436,70
load model,212.09,335.05,1188.18,4361,146
load model,211.98,337.29,765.59,3684,198
load model,212.47,335.03,679.64,3643,109
load model,211.91,341.48,1114.89,4139,71
