timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/04/03 10:47:35.673, 29.99 W, 0 %, 0 %
2024/04/03 10:47:35.778, 30.08 W, 0 %, 0 %
2024/04/03 10:47:35.883, 30.08 W, 0 %, 0 %
2024/04/03 10:47:35.990, 30.08 W, 0 %, 0 %
2024/04/03 10:47:36.094, 30.06 W, 0 %, 0 %
2024/04/03 10:47:36.199, 30.09 W, 0 %, 0 %
2024/04/03 10:47:36.303, 30.08 W, 0 %, 0 %
2024/04/03 10:47:36.408, 30.08 W, 0 %, 0 %
2024/04/03 10:47:36.516, 30.08 W, 0 %, 0 %
2024/04/03 10:47:36.620, 30.08 W, 0 %, 0 %
2024/04/03 10:47:36.725, 30.08 W, 0 %, 0 %
2024/04/03 10:47:36.829, 29.98 W, 0 %, 0 %
2024/04/03 10:47:36.934, 29.98 W, 0 %, 0 %
2024/04/03 10:47:37.039, 30.08 W, 0 %, 0 %
2024/04/03 10:47:37.143, 30.08 W, 0 %, 0 %
2024/04/03 10:47:37.248, 30.08 W, 0 %, 0 %
2024/04/03 10:47:37.352, 29.98 W, 0 %, 0 %
2024/04/03 10:47:37.457, 30.08 W, 0 %, 0 %
2024/04/03 10:47:37.565, 29.98 W, 0 %, 0 %
2024/04/03 10:47:37.669, 29.98 W, 0 %, 0 %
2024/04/03 10:47:37.774, 29.98 W, 0 %, 0 %
2024/04/03 10:47:37.878, 30.08 W, 0 %, 0 %
2024/04/03 10:47:37.983, 29.98 W, 0 %, 0 %
2024/04/03 10:47:38.089, 29.98 W, 0 %, 0 %
2024/04/03 10:47:38.194, 29.99 W, 0 %, 0 %
2024/04/03 10:47:38.299, 29.99 W, 0 %, 0 %
2024/04/03 10:47:38.403, 30.08 W, 0 %, 0 %
2024/04/03 10:47:38.508, 30.08 W, 0 %, 0 %
2024/04/03 10:47:38.613, 30.08 W, 0 %, 0 %
2024/04/03 10:47:38.717, 29.94 W, 0 %, 0 %
2024/04/03 10:47:38.821, 30.18 W, 0 %, 0 %
2024/04/03 10:47:38.926, 30.08 W, 0 %, 0 %
2024/04/03 10:47:39.031, 30.08 W, 0 %, 0 %
2024/04/03 10:47:39.141, 29.98 W, 0 %, 0 %
2024/04/03 10:47:39.245, 29.98 W, 0 %, 0 %
2024/04/03 10:47:39.350, 30.27 W, 0 %, 0 %
2024/04/03 10:47:39.455, 30.27 W, 0 %, 0 %
2024/04/03 10:47:39.561, 30.08 W, 0 %, 0 %
2024/04/03 10:47:39.666, 29.98 W, 0 %, 0 %
2024/04/03 10:47:39.770, 30.08 W, 0 %, 0 %
2024/04/03 10:47:39.875, 29.99 W, 0 %, 0 %
2024/04/03 10:47:39.979, 29.98 W, 0 %, 0 %
2024/04/03 10:47:40.085, 29.99 W, 0 %, 0 %
2024/04/03 10:47:40.189, 30.08 W, 0 %, 0 %
2024/04/03 10:47:40.294, 30.08 W, 0 %, 0 %
2024/04/03 10:47:40.398, 31.46 W, 0 %, 0 %
2024/04/03 10:47:40.503, 33.44 W, 0 %, 0 %
2024/04/03 10:47:40.610, 34.02 W, 3 %, 0 %
2024/04/03 10:47:40.714, 33.73 W, 13 %, 0 %
2024/04/03 10:47:40.818, 33.73 W, 13 %, 0 %
2024/04/03 10:47:40.922, 33.83 W, 6 %, 0 %
2024/04/03 10:47:41.026, 33.83 W, 6 %, 0 %
2024/04/03 10:47:41.132, 33.83 W, 6 %, 0 %
2024/04/03 10:47:41.236, 33.93 W, 6 %, 0 %
2024/04/03 10:47:41.340, 34.02 W, 6 %, 0 %
2024/04/03 10:47:41.444, 34.02 W, 6 %, 0 %
2024/04/03 10:47:41.548, 33.93 W, 7 %, 0 %
2024/04/03 10:47:41.653, 33.73 W, 7 %, 0 %
2024/04/03 10:47:41.758, 33.63 W, 4 %, 0 %
2024/04/03 10:47:41.862, 34.12 W, 4 %, 0 %
2024/04/03 10:47:41.966, 34.02 W, 22 %, 0 %
2024/04/03 10:47:42.070, 34.22 W, 22 %, 0 %
2024/04/03 10:47:42.174, 34.12 W, 31 %, 0 %
2024/04/03 10:47:42.280, 34.12 W, 31 %, 0 %
2024/04/03 10:47:42.384, 32.83 W, 30 %, 0 %
2024/04/03 10:47:42.489, 32.65 W, 30 %, 0 %
2024/04/03 10:47:42.593, 32.26 W, 27 %, 0 %
2024/04/03 10:47:42.697, 32.25 W, 27 %, 0 %
2024/04/03 10:47:42.805, 32.26 W, 4 %, 0 %
2024/04/03 10:47:42.909, 32.26 W, 4 %, 0 %
2024/04/03 10:47:43.013, 32.26 W, 4 %, 0 %
2024/04/03 10:47:43.117, 32.25 W, 4 %, 0 %
2024/04/03 10:47:43.222, 32.26 W, 5 %, 0 %
2024/04/03 10:47:43.329, 32.25 W, 5 %, 0 %
2024/04/03 10:47:43.434, 32.35 W, 5 %, 0 %
2024/04/03 10:47:43.539, 32.25 W, 5 %, 0 %
2024/04/03 10:47:43.644, 32.25 W, 5 %, 0 %
2024/04/03 10:47:43.748, 32.35 W, 5 %, 0 %
2024/04/03 10:47:43.853, 32.35 W, 5 %, 0 %
2024/04/03 10:47:43.957, 32.44 W, 5 %, 0 %
2024/04/03 10:47:44.062, 32.54 W, 5 %, 0 %
2024/04/03 10:47:44.166, 32.35 W, 4 %, 0 %
2024/04/03 10:47:44.272, 32.26 W, 4 %, 0 %
2024/04/03 10:47:44.377, 32.25 W, 4 %, 0 %
2024/04/03 10:47:44.481, 32.26 W, 4 %, 0 %
2024/04/03 10:47:44.585, 32.26 W, 4 %, 0 %
2024/04/03 10:47:44.690, 32.16 W, 4 %, 0 %
2024/04/03 10:47:44.794, 32.25 W, 5 %, 0 %
2024/04/03 10:47:44.900, 32.25 W, 5 %, 0 %
