timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/04/22 09:27:09.611, 49.88 W, 0 %, 0 %
2024/04/22 09:27:09.620, 51.79 W, 0 %, 0 %
2024/04/22 09:27:09.626, 54.85 W, 0 %, 0 %
2024/04/22 09:27:09.732, 49.88 W, 0 %, 0 %
2024/04/22 09:27:09.737, 51.79 W, 0 %, 0 %
2024/04/22 09:27:09.742, 55.12 W, 0 %, 0 %
2024/04/22 09:27:09.846, 49.93 W, 0 %, 0 %
2024/04/22 09:27:09.851, 51.79 W, 0 %, 0 %
2024/04/22 09:27:09.857, 55.12 W, 0 %, 0 %
2024/04/22 09:27:09.962, 49.65 W, 0 %, 0 %
2024/04/22 09:27:09.967, 51.46 W, 0 %, 0 %
2024/04/22 09:27:09.972, 54.85 W, 0 %, 0 %
2024/04/22 09:27:10.079, 49.88 W, 0 %, 0 %
2024/04/22 09:27:10.084, 51.79 W, 0 %, 0 %
2024/04/22 09:27:10.088, 54.85 W, 0 %, 0 %
2024/04/22 09:27:10.193, 49.88 W, 0 %, 0 %
2024/04/22 09:27:10.202, 51.79 W, 0 %, 0 %
2024/04/22 09:27:10.207, 54.85 W, 0 %, 0 %
2024/04/22 09:27:10.312, 49.93 W, 0 %, 0 %
2024/04/22 09:27:10.317, 51.79 W, 0 %, 0 %
2024/04/22 09:27:10.322, 54.85 W, 0 %, 0 %
2024/04/22 09:27:10.426, 49.93 W, 0 %, 0 %
2024/04/22 09:27:10.431, 51.79 W, 0 %, 0 %
2024/04/22 09:27:10.436, 54.85 W, 0 %, 0 %
2024/04/22 09:27:10.541, 49.93 W, 0 %, 0 %
2024/04/22 09:27:10.546, 51.46 W, 0 %, 0 %
2024/04/22 09:27:10.554, 54.85 W, 0 %, 0 %
2024/04/22 09:27:10.658, 49.93 W, 0 %, 0 %
2024/04/22 09:27:10.665, 51.79 W, 0 %, 0 %
2024/04/22 09:27:10.669, 55.12 W, 0 %, 0 %
2024/04/22 09:27:10.775, 49.88 W, 0 %, 0 %
2024/04/22 09:27:10.780, 51.79 W, 0 %, 0 %
2024/04/22 09:27:10.785, 54.85 W, 0 %, 0 %
2024/04/22 09:27:10.889, 49.88 W, 0 %, 0 %
2024/04/22 09:27:10.894, 51.79 W, 0 %, 0 %
2024/04/22 09:27:10.900, 54.85 W, 0 %, 0 %
2024/04/22 09:27:11.007, 49.93 W, 0 %, 0 %
2024/04/22 09:27:11.012, 51.79 W, 0 %, 0 %
2024/04/22 09:27:11.016, 54.85 W, 0 %, 0 %
2024/04/22 09:27:11.123, 49.88 W, 0 %, 0 %
2024/04/22 09:27:11.128, 51.79 W, 0 %, 0 %
2024/04/22 09:27:11.133, 54.85 W, 0 %, 0 %
2024/04/22 09:27:11.238, 49.88 W, 0 %, 0 %
2024/04/22 09:27:11.243, 52.06 W, 0 %, 0 %
2024/04/22 09:27:11.248, 55.12 W, 0 %, 0 %
2024/04/22 09:27:11.352, 49.65 W, 0 %, 0 %
2024/04/22 09:27:11.357, 51.79 W, 0 %, 0 %
2024/04/22 09:27:11.362, 54.85 W, 0 %, 0 %
2024/04/22 09:27:11.466, 49.93 W, 0 %, 0 %
2024/04/22 09:27:11.472, 51.79 W, 0 %, 0 %
2024/04/22 09:27:11.476, 55.12 W, 0 %, 0 %
2024/04/22 09:27:11.581, 49.88 W, 0 %, 0 %
2024/04/22 09:27:11.586, 51.79 W, 0 %, 0 %
2024/04/22 09:27:11.593, 54.85 W, 0 %, 0 %
2024/04/22 09:27:11.699, 49.88 W, 0 %, 0 %
2024/04/22 09:27:11.704, 51.79 W, 0 %, 0 %
2024/04/22 09:27:11.709, 54.85 W, 0 %, 0 %
2024/04/22 09:27:11.814, 49.88 W, 0 %, 0 %
2024/04/22 09:27:11.818, 51.79 W, 0 %, 0 %
2024/04/22 09:27:11.823, 54.85 W, 0 %, 0 %
2024/04/22 09:27:11.928, 49.88 W, 0 %, 0 %
2024/04/22 09:27:11.933, 51.79 W, 0 %, 0 %
2024/04/22 09:27:11.938, 54.85 W, 0 %, 0 %
2024/04/22 09:27:12.043, 49.93 W, 0 %, 0 %
2024/04/22 09:27:12.047, 51.79 W, 0 %, 0 %
2024/04/22 09:27:12.052, 54.85 W, 0 %, 0 %
2024/04/22 09:27:12.159, 49.88 W, 0 %, 0 %
2024/04/22 09:27:12.166, 51.46 W, 0 %, 0 %
2024/04/22 09:27:12.171, 55.12 W, 0 %, 0 %
2024/04/22 09:27:12.276, 49.88 W, 0 %, 0 %
2024/04/22 09:27:12.281, 51.79 W, 0 %, 0 %
2024/04/22 09:27:12.285, 54.85 W, 0 %, 0 %
2024/04/22 09:27:12.390, 49.88 W, 0 %, 0 %
2024/04/22 09:27:12.396, 51.46 W, 0 %, 0 %
2024/04/22 09:27:12.401, 54.85 W, 0 %, 0 %
2024/04/22 09:27:12.505, 49.88 W, 0 %, 0 %
2024/04/22 09:27:12.510, 51.79 W, 0 %, 0 %
2024/04/22 09:27:12.515, 54.85 W, 0 %, 0 %
2024/04/22 09:27:12.620, 49.88 W, 0 %, 0 %
2024/04/22 09:27:12.624, 51.79 W, 0 %, 0 %
2024/04/22 09:27:12.629, 54.85 W, 0 %, 0 %
2024/04/22 09:27:12.734, 49.88 W, 0 %, 0 %
2024/04/22 09:27:12.739, 51.79 W, 0 %, 0 %
2024/04/22 09:27:12.744, 54.85 W, 0 %, 0 %
2024/04/22 09:27:12.848, 49.93 W, 0 %, 0 %
2024/04/22 09:27:12.853, 51.79 W, 0 %, 0 %
2024/04/22 09:27:12.857, 54.85 W, 0 %, 0 %
2024/04/22 09:27:12.962, 49.60 W, 0 %, 0 %
2024/04/22 09:27:12.967, 51.46 W, 0 %, 0 %
2024/04/22 09:27:12.971, 54.85 W, 0 %, 0 %
2024/04/22 09:27:13.079, 49.93 W, 0 %, 0 %
2024/04/22 09:27:13.083, 51.79 W, 0 %, 0 %
2024/04/22 09:27:13.088, 54.85 W, 0 %, 0 %
2024/04/22 09:27:13.193, 49.88 W, 0 %, 0 %
2024/04/22 09:27:13.200, 51.79 W, 0 %, 0 %
2024/04/22 09:27:13.205, 54.85 W, 0 %, 0 %
2024/04/22 09:27:13.310, 49.88 W, 0 %, 0 %
2024/04/22 09:27:13.315, 51.79 W, 0 %, 0 %
2024/04/22 09:27:13.319, 54.85 W, 0 %, 0 %
2024/04/22 09:27:13.424, 49.93 W, 0 %, 0 %
2024/04/22 09:27:13.429, 51.79 W, 0 %, 0 %
2024/04/22 09:27:13.433, 54.85 W, 0 %, 0 %
2024/04/22 09:27:13.538, 49.93 W, 0 %, 0 %
2024/04/22 09:27:13.543, 51.79 W, 0 %, 0 %
2024/04/22 09:27:13.550, 54.85 W, 0 %, 0 %
2024/04/22 09:27:13.655, 49.93 W, 0 %, 0 %
2024/04/22 09:27:13.660, 51.79 W, 0 %, 0 %
2024/04/22 09:27:13.665, 54.85 W, 0 %, 0 %
2024/04/22 09:27:13.772, 49.88 W, 0 %, 0 %
2024/04/22 09:27:13.777, 51.79 W, 0 %, 0 %
2024/04/22 09:27:13.782, 55.12 W, 0 %, 0 %
2024/04/22 09:27:13.889, 49.88 W, 0 %, 0 %
2024/04/22 09:27:13.897, 51.79 W, 0 %, 0 %
2024/04/22 09:27:13.902, 55.12 W, 0 %, 0 %
2024/04/22 09:27:14.007, 49.88 W, 0 %, 0 %
2024/04/22 09:27:14.014, 51.46 W, 0 %, 0 %
2024/04/22 09:27:14.021, 54.79 W, 0 %, 0 %
2024/04/22 09:27:14.129, 49.88 W, 0 %, 0 %
2024/04/22 09:27:14.136, 51.46 W, 0 %, 0 %
2024/04/22 09:27:14.142, 54.85 W, 0 %, 0 %
2024/04/22 09:27:14.246, 49.88 W, 0 %, 0 %
2024/04/22 09:27:14.251, 51.79 W, 0 %, 0 %
2024/04/22 09:27:14.256, 54.85 W, 0 %, 0 %
2024/04/22 09:27:14.361, 49.88 W, 0 %, 0 %
2024/04/22 09:27:14.368, 51.79 W, 0 %, 0 %
2024/04/22 09:27:14.372, 54.85 W, 0 %, 0 %
2024/04/22 09:27:14.477, 49.88 W, 0 %, 0 %
2024/04/22 09:27:14.482, 51.79 W, 0 %, 0 %
2024/04/22 09:27:14.486, 55.12 W, 0 %, 0 %
2024/04/22 09:27:14.591, 49.93 W, 0 %, 0 %
2024/04/22 09:27:14.596, 51.79 W, 0 %, 0 %
2024/04/22 09:27:14.601, 54.85 W, 0 %, 0 %
2024/04/22 09:27:14.705, 49.88 W, 0 %, 0 %
2024/04/22 09:27:14.710, 51.79 W, 0 %, 0 %
2024/04/22 09:27:14.715, 54.85 W, 0 %, 0 %
2024/04/22 09:27:14.820, 49.93 W, 0 %, 0 %
2024/04/22 09:27:14.824, 51.46 W, 0 %, 0 %
2024/04/22 09:27:14.829, 54.85 W, 0 %, 0 %
2024/04/22 09:27:14.934, 49.88 W, 0 %, 0 %
2024/04/22 09:27:14.939, 51.79 W, 0 %, 0 %
2024/04/22 09:27:14.943, 54.85 W, 0 %, 0 %
2024/04/22 09:27:15.048, 49.88 W, 0 %, 0 %
2024/04/22 09:27:15.053, 51.79 W, 0 %, 0 %
2024/04/22 09:27:15.058, 55.12 W, 0 %, 0 %
2024/04/22 09:27:15.165, 49.88 W, 0 %, 0 %
2024/04/22 09:27:15.173, 51.79 W, 0 %, 0 %
2024/04/22 09:27:15.177, 54.85 W, 0 %, 0 %
2024/04/22 09:27:15.282, 49.88 W, 0 %, 0 %
2024/04/22 09:27:15.286, 51.79 W, 0 %, 0 %
2024/04/22 09:27:15.291, 55.12 W, 0 %, 0 %
2024/04/22 09:27:15.396, 49.88 W, 0 %, 0 %
2024/04/22 09:27:15.401, 51.79 W, 0 %, 0 %
2024/04/22 09:27:15.405, 54.85 W, 0 %, 0 %
2024/04/22 09:27:15.510, 49.88 W, 0 %, 0 %
2024/04/22 09:27:15.515, 51.46 W, 0 %, 0 %
2024/04/22 09:27:15.519, 54.85 W, 0 %, 0 %
2024/04/22 09:27:15.624, 49.88 W, 0 %, 0 %
2024/04/22 09:27:15.629, 51.79 W, 0 %, 0 %
2024/04/22 09:27:15.636, 54.85 W, 0 %, 0 %
2024/04/22 09:27:15.742, 49.93 W, 0 %, 0 %
2024/04/22 09:27:15.746, 51.79 W, 0 %, 0 %
2024/04/22 09:27:15.751, 54.85 W, 0 %, 0 %
2024/04/22 09:27:15.856, 49.88 W, 0 %, 0 %
2024/04/22 09:27:15.861, 51.46 W, 0 %, 0 %
2024/04/22 09:27:15.866, 54.85 W, 0 %, 0 %
2024/04/22 09:27:15.971, 49.88 W, 0 %, 0 %
2024/04/22 09:27:15.977, 51.79 W, 0 %, 0 %
2024/04/22 09:27:15.981, 54.85 W, 0 %, 0 %
2024/04/22 09:27:16.088, 49.88 W, 0 %, 0 %
2024/04/22 09:27:16.094, 51.46 W, 0 %, 0 %
2024/04/22 09:27:16.099, 55.12 W, 0 %, 0 %
2024/04/22 09:27:16.205, 49.88 W, 0 %, 0 %
2024/04/22 09:27:16.212, 51.79 W, 0 %, 0 %
2024/04/22 09:27:16.216, 54.85 W, 0 %, 0 %
2024/04/22 09:27:16.321, 49.88 W, 0 %, 0 %
2024/04/22 09:27:16.326, 51.46 W, 0 %, 0 %
2024/04/22 09:27:16.331, 55.12 W, 0 %, 0 %
2024/04/22 09:27:16.435, 49.88 W, 0 %, 0 %
2024/04/22 09:27:16.441, 51.79 W, 0 %, 0 %
2024/04/22 09:27:16.445, 54.85 W, 0 %, 0 %
2024/04/22 09:27:16.550, 49.88 W, 0 %, 0 %
2024/04/22 09:27:16.555, 51.79 W, 0 %, 0 %
2024/04/22 09:27:16.562, 54.85 W, 0 %, 0 %
2024/04/22 09:27:16.668, 49.93 W, 0 %, 0 %
2024/04/22 09:27:16.672, 51.79 W, 0 %, 0 %
2024/04/22 09:27:16.677, 54.85 W, 0 %, 0 %
2024/04/22 09:27:16.782, 49.88 W, 0 %, 0 %
2024/04/22 09:27:16.787, 51.79 W, 0 %, 0 %
2024/04/22 09:27:16.791, 55.12 W, 0 %, 0 %
2024/04/22 09:27:16.896, 49.88 W, 0 %, 0 %
2024/04/22 09:27:16.902, 51.79 W, 0 %, 0 %
2024/04/22 09:27:16.907, 54.85 W, 0 %, 0 %
2024/04/22 09:27:17.014, 49.88 W, 0 %, 0 %
2024/04/22 09:27:17.020, 51.79 W, 0 %, 0 %
2024/04/22 09:27:17.025, 54.85 W, 0 %, 0 %
2024/04/22 09:27:17.133, 49.88 W, 0 %, 0 %
2024/04/22 09:27:17.141, 51.79 W, 0 %, 0 %
2024/04/22 09:27:17.146, 54.85 W, 0 %, 0 %
2024/04/22 09:27:17.251, 49.88 W, 0 %, 0 %
2024/04/22 09:27:17.256, 51.79 W, 0 %, 0 %
2024/04/22 09:27:17.261, 54.85 W, 0 %, 0 %
2024/04/22 09:27:17.366, 49.88 W, 0 %, 0 %
2024/04/22 09:27:17.370, 51.79 W, 0 %, 0 %
2024/04/22 09:27:17.375, 54.85 W, 0 %, 0 %
2024/04/22 09:27:17.480, 49.88 W, 0 %, 0 %
2024/04/22 09:27:17.484, 51.46 W, 0 %, 0 %
2024/04/22 09:27:17.489, 55.12 W, 0 %, 0 %
2024/04/22 09:27:17.594, 49.88 W, 0 %, 0 %
2024/04/22 09:27:17.599, 51.46 W, 0 %, 0 %
2024/04/22 09:27:17.606, 55.12 W, 0 %, 0 %
2024/04/22 09:27:17.711, 49.88 W, 0 %, 0 %
2024/04/22 09:27:17.715, 51.79 W, 0 %, 0 %
2024/04/22 09:27:17.722, 54.85 W, 0 %, 0 %
2024/04/22 09:27:17.827, 49.88 W, 0 %, 0 %
2024/04/22 09:27:17.831, 51.79 W, 0 %, 0 %
2024/04/22 09:27:17.836, 54.85 W, 0 %, 0 %
2024/04/22 09:27:17.941, 49.88 W, 0 %, 0 %
2024/04/22 09:27:17.946, 51.79 W, 0 %, 0 %
2024/04/22 09:27:17.951, 54.85 W, 0 %, 0 %
2024/04/22 09:27:18.056, 49.88 W, 0 %, 0 %
2024/04/22 09:27:18.061, 51.79 W, 0 %, 0 %
2024/04/22 09:27:18.066, 55.12 W, 0 %, 0 %
2024/04/22 09:27:18.173, 49.88 W, 0 %, 0 %
2024/04/22 09:27:18.180, 51.46 W, 0 %, 0 %
2024/04/22 09:27:18.185, 54.79 W, 0 %, 0 %
2024/04/22 09:27:18.290, 49.88 W, 0 %, 0 %
2024/04/22 09:27:18.294, 51.79 W, 0 %, 0 %
2024/04/22 09:27:18.299, 55.12 W, 0 %, 0 %
2024/04/22 09:27:18.404, 49.88 W, 0 %, 0 %
2024/04/22 09:27:18.409, 51.79 W, 0 %, 0 %
2024/04/22 09:27:18.413, 55.12 W, 0 %, 0 %
2024/04/22 09:27:18.520, 49.88 W, 0 %, 0 %
2024/04/22 09:27:18.524, 51.79 W, 0 %, 0 %
2024/04/22 09:27:18.532, 54.85 W, 0 %, 0 %
2024/04/22 09:27:18.638, 49.88 W, 0 %, 0 %
2024/04/22 09:27:18.643, 51.79 W, 0 %, 0 %
2024/04/22 09:27:18.649, 55.12 W, 0 %, 0 %
2024/04/22 09:27:18.754, 49.88 W, 0 %, 0 %
2024/04/22 09:27:18.759, 51.79 W, 0 %, 0 %
2024/04/22 09:27:18.763, 54.85 W, 0 %, 0 %
2024/04/22 09:27:18.868, 49.93 W, 0 %, 0 %
2024/04/22 09:27:18.873, 51.79 W, 0 %, 0 %
2024/04/22 09:27:18.878, 55.12 W, 0 %, 0 %
2024/04/22 09:27:18.983, 49.88 W, 0 %, 0 %
2024/04/22 09:27:18.988, 51.79 W, 0 %, 0 %
2024/04/22 09:27:18.993, 54.79 W, 0 %, 0 %
2024/04/22 09:27:19.101, 49.88 W, 0 %, 0 %
2024/04/22 09:27:19.106, 51.79 W, 0 %, 0 %
2024/04/22 09:27:19.111, 55.12 W, 0 %, 0 %
2024/04/22 09:27:19.215, 49.93 W, 0 %, 0 %
2024/04/22 09:27:19.222, 52.06 W, 0 %, 0 %
2024/04/22 09:27:19.227, 54.85 W, 0 %, 0 %
2024/04/22 09:27:19.332, 49.93 W, 0 %, 0 %
