timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/04/10 09:02:17.834, 51.58 W, 0 %, 0 %
2024/04/10 09:02:17.840, 49.93 W, 0 %, 0 %
2024/04/10 09:02:17.847, 51.08 W, 0 %, 0 %
2024/04/10 09:02:17.853, 53.27 W, 0 %, 0 %
2024/04/10 09:02:17.960, 51.25 W, 0 %, 0 %
2024/04/10 09:02:17.965, 49.93 W, 0 %, 0 %
2024/04/10 09:02:17.969, 51.08 W, 0 %, 0 %
2024/04/10 09:02:17.974, 53.27 W, 0 %, 0 %
2024/04/10 09:02:18.079, 51.25 W, 0 %, 0 %
2024/04/10 09:02:18.084, 49.93 W, 0 %, 0 %
2024/04/10 09:02:18.090, 51.08 W, 0 %, 0 %
2024/04/10 09:02:18.095, 52.99 W, 0 %, 0 %
2024/04/10 09:02:18.200, 51.25 W, 0 %, 0 %
2024/04/10 09:02:18.206, 49.93 W, 0 %, 0 %
2024/04/10 09:02:18.211, 51.08 W, 0 %, 0 %
2024/04/10 09:02:18.215, 53.27 W, 0 %, 0 %
2024/04/10 09:02:18.320, 51.25 W, 0 %, 0 %
2024/04/10 09:02:18.325, 49.93 W, 0 %, 0 %
2024/04/10 09:02:18.332, 51.08 W, 0 %, 0 %
2024/04/10 09:02:18.339, 53.27 W, 0 %, 0 %
2024/04/10 09:02:18.444, 51.25 W, 0 %, 0 %
2024/04/10 09:02:18.449, 49.93 W, 0 %, 0 %
2024/04/10 09:02:18.453, 51.08 W, 0 %, 0 %
2024/04/10 09:02:18.458, 53.27 W, 0 %, 0 %
2024/04/10 09:02:18.563, 51.25 W, 0 %, 0 %
2024/04/10 09:02:18.567, 49.93 W, 0 %, 0 %
2024/04/10 09:02:18.572, 51.08 W, 0 %, 0 %
2024/04/10 09:02:18.577, 53.27 W, 0 %, 0 %
2024/04/10 09:02:18.682, 51.25 W, 0 %, 0 %
2024/04/10 09:02:18.686, 49.93 W, 0 %, 0 %
2024/04/10 09:02:18.691, 51.08 W, 0 %, 0 %
2024/04/10 09:02:18.696, 53.27 W, 0 %, 0 %
2024/04/10 09:02:18.801, 51.58 W, 0 %, 0 %
2024/04/10 09:02:18.805, 49.93 W, 0 %, 0 %
2024/04/10 09:02:18.811, 51.08 W, 0 %, 0 %
2024/04/10 09:02:18.816, 53.27 W, 0 %, 0 %
2024/04/10 09:02:18.920, 51.25 W, 0 %, 0 %
2024/04/10 09:02:18.925, 49.93 W, 0 %, 0 %
2024/04/10 09:02:18.932, 51.08 W, 0 %, 0 %
2024/04/10 09:02:18.938, 53.27 W, 0 %, 0 %
2024/04/10 09:02:19.042, 51.25 W, 0 %, 0 %
2024/04/10 09:02:19.047, 49.93 W, 0 %, 0 %
2024/04/10 09:02:19.053, 51.08 W, 0 %, 0 %
2024/04/10 09:02:19.057, 53.27 W, 0 %, 0 %
2024/04/10 09:02:19.162, 51.25 W, 0 %, 0 %
2024/04/10 09:02:19.167, 49.93 W, 0 %, 0 %
2024/04/10 09:02:19.173, 51.08 W, 0 %, 0 %
2024/04/10 09:02:19.178, 52.99 W, 0 %, 0 %
2024/04/10 09:02:19.286, 51.25 W, 0 %, 0 %
2024/04/10 09:02:19.291, 49.93 W, 0 %, 0 %
2024/04/10 09:02:19.298, 51.08 W, 0 %, 0 %
2024/04/10 09:02:19.302, 53.27 W, 0 %, 0 %
2024/04/10 09:02:19.407, 51.58 W, 0 %, 0 %
2024/04/10 09:02:19.412, 49.93 W, 0 %, 0 %
2024/04/10 09:02:19.417, 51.08 W, 0 %, 0 %
2024/04/10 09:02:19.424, 53.27 W, 0 %, 0 %
2024/04/10 09:02:19.528, 51.25 W, 0 %, 0 %
2024/04/10 09:02:19.533, 49.93 W, 0 %, 0 %
2024/04/10 09:02:19.538, 51.08 W, 0 %, 0 %
2024/04/10 09:02:19.542, 53.27 W, 0 %, 0 %
2024/04/10 09:02:19.647, 51.25 W, 0 %, 0 %
2024/04/10 09:02:19.652, 49.93 W, 0 %, 0 %
2024/04/10 09:02:19.657, 51.08 W, 0 %, 0 %
2024/04/10 09:02:19.662, 53.21 W, 0 %, 0 %
2024/04/10 09:02:19.767, 51.25 W, 0 %, 0 %
2024/04/10 09:02:19.771, 49.93 W, 0 %, 0 %
2024/04/10 09:02:19.777, 51.08 W, 0 %, 0 %
2024/04/10 09:02:19.782, 53.27 W, 0 %, 0 %
2024/04/10 09:02:19.887, 51.58 W, 0 %, 0 %
2024/04/10 09:02:19.892, 49.93 W, 0 %, 0 %
2024/04/10 09:02:19.898, 51.08 W, 0 %, 0 %
2024/04/10 09:02:19.902, 53.21 W, 0 %, 0 %
2024/04/10 09:02:20.008, 51.25 W, 0 %, 0 %
2024/04/10 09:02:20.012, 49.93 W, 0 %, 0 %
2024/04/10 09:02:20.018, 51.08 W, 0 %, 0 %
2024/04/10 09:02:20.023, 53.27 W, 0 %, 0 %
2024/04/10 09:02:20.128, 51.25 W, 0 %, 0 %
2024/04/10 09:02:20.132, 49.93 W, 0 %, 0 %
2024/04/10 09:02:20.139, 51.08 W, 0 %, 0 %
2024/04/10 09:02:20.144, 53.27 W, 0 %, 0 %
2024/04/10 09:02:20.251, 51.25 W, 0 %, 0 %
2024/04/10 09:02:20.256, 49.93 W, 0 %, 0 %
2024/04/10 09:02:20.263, 51.08 W, 0 %, 0 %
2024/04/10 09:02:20.268, 53.27 W, 0 %, 0 %
2024/04/10 09:02:20.373, 51.25 W, 0 %, 0 %
2024/04/10 09:02:20.378, 49.93 W, 0 %, 0 %
2024/04/10 09:02:20.383, 51.08 W, 0 %, 0 %
2024/04/10 09:02:20.390, 53.27 W, 0 %, 0 %
2024/04/10 09:02:20.494, 51.25 W, 0 %, 0 %
2024/04/10 09:02:20.499, 49.93 W, 0 %, 0 %
2024/04/10 09:02:20.504, 51.08 W, 0 %, 0 %
2024/04/10 09:02:20.509, 53.27 W, 0 %, 0 %
2024/04/10 09:02:20.613, 51.58 W, 0 %, 0 %
2024/04/10 09:02:20.618, 49.93 W, 0 %, 0 %
2024/04/10 09:02:20.623, 51.08 W, 0 %, 0 %
2024/04/10 09:02:20.628, 53.27 W, 0 %, 0 %
2024/04/10 09:02:20.732, 51.25 W, 0 %, 0 %
2024/04/10 09:02:20.737, 49.93 W, 0 %, 0 %
2024/04/10 09:02:20.743, 51.08 W, 0 %, 0 %
2024/04/10 09:02:20.747, 52.99 W, 0 %, 0 %
2024/04/10 09:02:20.852, 51.25 W, 0 %, 0 %
2024/04/10 09:02:20.857, 49.93 W, 0 %, 0 %
2024/04/10 09:02:20.863, 51.08 W, 0 %, 0 %
2024/04/10 09:02:20.868, 53.27 W, 0 %, 0 %
2024/04/10 09:02:20.973, 51.58 W, 0 %, 0 %
2024/04/10 09:02:20.978, 49.93 W, 0 %, 0 %
2024/04/10 09:02:20.984, 51.08 W, 0 %, 0 %
2024/04/10 09:02:20.989, 53.27 W, 0 %, 0 %
2024/04/10 09:02:21.094, 51.25 W, 0 %, 0 %
2024/04/10 09:02:21.099, 49.93 W, 0 %, 0 %
2024/04/10 09:02:21.105, 51.08 W, 0 %, 0 %
2024/04/10 09:02:21.110, 53.27 W, 0 %, 0 %
2024/04/10 09:02:21.217, 51.58 W, 0 %, 0 %
2024/04/10 09:02:21.222, 49.93 W, 0 %, 0 %
2024/04/10 09:02:21.227, 51.08 W, 0 %, 0 %
2024/04/10 09:02:21.231, 53.27 W, 0 %, 0 %
2024/04/10 09:02:21.336, 51.25 W, 0 %, 0 %
2024/04/10 09:02:21.341, 49.93 W, 0 %, 0 %
2024/04/10 09:02:21.348, 51.08 W, 0 %, 0 %
2024/04/10 09:02:21.355, 53.27 W, 0 %, 0 %
2024/04/10 09:02:21.460, 51.25 W, 0 %, 0 %
2024/04/10 09:02:21.465, 49.93 W, 0 %, 0 %
2024/04/10 09:02:21.469, 51.08 W, 0 %, 0 %
2024/04/10 09:02:21.474, 53.27 W, 0 %, 0 %
2024/04/10 09:02:21.579, 51.25 W, 0 %, 0 %
2024/04/10 09:02:21.584, 49.93 W, 0 %, 0 %
2024/04/10 09:02:21.589, 51.08 W, 0 %, 0 %
2024/04/10 09:02:21.593, 53.27 W, 0 %, 0 %
2024/04/10 09:02:21.698, 51.25 W, 0 %, 0 %
2024/04/10 09:02:21.703, 49.93 W, 0 %, 0 %
2024/04/10 09:02:21.710, 51.08 W, 0 %, 0 %
2024/04/10 09:02:21.715, 53.27 W, 0 %, 0 %
2024/04/10 09:02:21.819, 51.25 W, 0 %, 0 %
2024/04/10 09:02:21.824, 49.93 W, 0 %, 0 %
2024/04/10 09:02:21.830, 51.08 W, 0 %, 0 %
2024/04/10 09:02:21.834, 53.27 W, 0 %, 0 %
2024/04/10 09:02:21.939, 51.25 W, 0 %, 0 %
2024/04/10 09:02:21.944, 49.93 W, 0 %, 0 %
2024/04/10 09:02:21.950, 51.08 W, 0 %, 0 %
2024/04/10 09:02:21.955, 53.27 W, 0 %, 0 %
2024/04/10 09:02:22.060, 51.25 W, 0 %, 0 %
2024/04/10 09:02:22.064, 49.93 W, 0 %, 0 %
2024/04/10 09:02:22.071, 51.08 W, 0 %, 0 %
2024/04/10 09:02:22.076, 53.27 W, 0 %, 0 %
2024/04/10 09:02:22.180, 51.25 W, 0 %, 0 %
2024/04/10 09:02:22.185, 49.93 W, 0 %, 0 %
2024/04/10 09:02:22.191, 51.08 W, 0 %, 0 %
2024/04/10 09:02:22.196, 53.27 W, 0 %, 0 %
2024/04/10 09:02:22.303, 51.25 W, 0 %, 0 %
2024/04/10 09:02:22.308, 49.93 W, 0 %, 0 %
2024/04/10 09:02:22.315, 51.08 W, 0 %, 0 %
2024/04/10 09:02:22.320, 53.27 W, 0 %, 0 %
2024/04/10 09:02:22.425, 51.58 W, 0 %, 0 %
2024/04/10 09:02:22.430, 49.93 W, 0 %, 0 %
2024/04/10 09:02:22.435, 51.08 W, 0 %, 0 %
2024/04/10 09:02:22.442, 52.99 W, 0 %, 0 %
2024/04/10 09:02:22.546, 51.58 W, 0 %, 0 %
2024/04/10 09:02:22.551, 49.93 W, 0 %, 0 %
2024/04/10 09:02:22.556, 51.08 W, 0 %, 0 %
2024/04/10 09:02:22.560, 53.27 W, 0 %, 0 %
2024/04/10 09:02:22.665, 51.25 W, 0 %, 0 %
2024/04/10 09:02:22.672, 49.93 W, 0 %, 0 %
2024/04/10 09:02:22.677, 51.08 W, 0 %, 0 %
2024/04/10 09:02:22.681, 53.27 W, 0 %, 0 %
2024/04/10 09:02:22.786, 51.25 W, 0 %, 0 %
2024/04/10 09:02:22.791, 49.93 W, 0 %, 0 %
2024/04/10 09:02:22.796, 51.08 W, 0 %, 0 %
2024/04/10 09:02:22.800, 53.27 W, 0 %, 0 %
2024/04/10 09:02:22.905, 51.25 W, 0 %, 0 %
2024/04/10 09:02:22.910, 49.93 W, 0 %, 0 %
2024/04/10 09:02:22.916, 51.08 W, 0 %, 0 %
2024/04/10 09:02:22.920, 53.27 W, 0 %, 0 %
2024/04/10 09:02:23.025, 51.25 W, 0 %, 0 %
2024/04/10 09:02:23.030, 49.93 W, 0 %, 0 %
2024/04/10 09:02:23.036, 51.08 W, 0 %, 0 %
2024/04/10 09:02:23.041, 53.27 W, 0 %, 0 %
2024/04/10 09:02:23.146, 51.25 W, 0 %, 0 %
2024/04/10 09:02:23.150, 49.93 W, 0 %, 0 %
2024/04/10 09:02:23.157, 51.08 W, 0 %, 0 %
2024/04/10 09:02:23.162, 53.27 W, 0 %, 0 %
2024/04/10 09:02:23.266, 51.25 W, 0 %, 0 %
2024/04/10 09:02:23.271, 49.93 W, 0 %, 0 %
2024/04/10 09:02:23.278, 51.08 W, 0 %, 0 %
2024/04/10 09:02:23.283, 53.27 W, 0 %, 0 %
2024/04/10 09:02:23.388, 51.25 W, 0 %, 0 %
2024/04/10 09:02:23.393, 49.93 W, 0 %, 0 %
2024/04/10 09:02:23.398, 51.08 W, 0 %, 0 %
2024/04/10 09:02:23.405, 52.99 W, 0 %, 0 %
2024/04/10 09:02:23.510, 51.25 W, 0 %, 0 %
2024/04/10 09:02:23.515, 49.93 W, 0 %, 0 %
2024/04/10 09:02:23.520, 51.08 W, 0 %, 0 %
2024/04/10 09:02:23.525, 53.27 W, 0 %, 0 %
2024/04/10 09:02:23.630, 51.25 W, 0 %, 0 %
2024/04/10 09:02:23.635, 49.93 W, 0 %, 0 %
2024/04/10 09:02:23.640, 51.08 W, 0 %, 0 %
2024/04/10 09:02:23.645, 53.27 W, 0 %, 0 %
2024/04/10 09:02:23.750, 51.25 W, 0 %, 0 %
2024/04/10 09:02:23.754, 49.93 W, 0 %, 0 %
2024/04/10 09:02:23.761, 51.08 W, 0 %, 0 %
2024/04/10 09:02:23.765, 53.27 W, 0 %, 0 %
2024/04/10 09:02:23.871, 51.25 W, 0 %, 0 %
2024/04/10 09:02:23.876, 49.93 W, 0 %, 0 %
2024/04/10 09:02:23.881, 51.08 W, 0 %, 0 %
2024/04/10 09:02:23.886, 53.27 W, 0 %, 0 %
2024/04/10 09:02:23.991, 51.25 W, 0 %, 0 %
2024/04/10 09:02:23.996, 49.93 W, 0 %, 0 %
2024/04/10 09:02:24.002, 51.08 W, 0 %, 0 %
2024/04/10 09:02:24.007, 53.27 W, 0 %, 0 %
2024/04/10 09:02:24.111, 51.25 W, 0 %, 0 %
2024/04/10 09:02:24.117, 49.93 W, 0 %, 0 %
2024/04/10 09:02:24.123, 51.08 W, 0 %, 0 %
2024/04/10 09:02:24.127, 53.27 W, 0 %, 0 %
2024/04/10 09:02:24.232, 51.25 W, 0 %, 0 %
2024/04/10 09:02:24.237, 49.93 W, 0 %, 0 %
2024/04/10 09:02:24.243, 51.08 W, 0 %, 0 %
2024/04/10 09:02:24.248, 52.99 W, 0 %, 0 %
2024/04/10 09:02:24.353, 51.25 W, 0 %, 0 %
2024/04/10 09:02:24.357, 49.93 W, 0 %, 0 %
2024/04/10 09:02:24.365, 51.08 W, 0 %, 0 %
2024/04/10 09:02:24.372, 52.99 W, 0 %, 0 %
2024/04/10 09:02:24.476, 51.58 W, 0 %, 0 %
2024/04/10 09:02:24.481, 49.93 W, 0 %, 0 %
2024/04/10 09:02:24.486, 51.08 W, 0 %, 0 %
2024/04/10 09:02:24.491, 52.99 W, 0 %, 0 %
2024/04/10 09:02:24.596, 51.25 W, 0 %, 0 %
2024/04/10 09:02:24.600, 49.93 W, 0 %, 0 %
2024/04/10 09:02:24.606, 51.08 W, 0 %, 0 %
2024/04/10 09:02:24.611, 53.27 W, 0 %, 0 %
2024/04/10 09:02:24.716, 51.25 W, 0 %, 0 %
2024/04/10 09:02:24.723, 49.93 W, 0 %, 0 %
2024/04/10 09:02:24.728, 51.08 W, 0 %, 0 %
2024/04/10 09:02:24.733, 53.27 W, 0 %, 0 %
2024/04/10 09:02:24.838, 51.58 W, 0 %, 0 %
2024/04/10 09:02:24.843, 49.93 W, 0 %, 0 %
2024/04/10 09:02:24.849, 51.08 W, 0 %, 0 %
2024/04/10 09:02:24.854, 52.99 W, 0 %, 0 %
2024/04/10 09:02:24.960, 51.25 W, 0 %, 0 %
2024/04/10 09:02:24.965, 49.93 W, 0 %, 0 %
2024/04/10 09:02:24.970, 51.08 W, 0 %, 0 %
2024/04/10 09:02:24.974, 52.99 W, 0 %, 0 %
2024/04/10 09:02:25.079, 51.25 W, 0 %, 0 %
2024/04/10 09:02:25.084, 49.93 W, 0 %, 0 %
2024/04/10 09:02:25.090, 51.08 W, 0 %, 0 %
2024/04/10 09:02:25.095, 53.27 W, 0 %, 0 %
2024/04/10 09:02:25.200, 51.25 W, 0 %, 0 %
2024/04/10 09:02:25.204, 49.93 W, 0 %, 0 %
2024/04/10 09:02:25.210, 51.08 W, 0 %, 0 %
2024/04/10 09:02:25.215, 52.99 W, 0 %, 0 %
2024/04/10 09:02:25.319, 51.25 W, 0 %, 0 %
2024/04/10 09:02:25.327, 49.93 W, 0 %, 0 %
2024/04/10 09:02:25.334, 51.08 W, 0 %, 0 %
2024/04/10 09:02:25.342, 53.27 W, 0 %, 0 %
2024/04/10 09:02:25.449, 51.25 W, 0 %, 0 %
2024/04/10 09:02:25.454, 49.93 W, 0 %, 0 %
2024/04/10 09:02:25.459, 51.08 W, 0 %, 0 %
2024/04/10 09:02:25.463, 52.99 W, 0 %, 0 %
2024/04/10 09:02:25.569, 51.25 W, 0 %, 0 %
2024/04/10 09:02:25.574, 49.93 W, 0 %, 0 %
2024/04/10 09:02:25.578, 51.08 W, 0 %, 0 %
2024/04/10 09:02:25.583, 53.27 W, 0 %, 0 %
2024/04/10 09:02:25.690, 51.25 W, 0 %, 0 %
2024/04/10 09:02:25.697, 49.93 W, 0 %, 0 %
2024/04/10 09:02:25.702, 51.08 W, 0 %, 0 %
2024/04/10 09:02:25.707, 53.27 W, 0 %, 0 %
2024/04/10 09:02:25.812, 51.25 W, 0 %, 0 %
2024/04/10 09:02:25.817, 49.93 W, 0 %, 0 %
2024/04/10 09:02:25.822, 51.08 W, 0 %, 0 %
2024/04/10 09:02:25.826, 53.27 W, 0 %, 0 %
2024/04/10 09:02:25.932, 51.25 W, 0 %, 0 %
2024/04/10 09:02:25.937, 49.93 W, 0 %, 0 %
2024/04/10 09:02:25.941, 51.08 W, 0 %, 0 %
2024/04/10 09:02:25.946, 53.27 W, 0 %, 0 %
2024/04/10 09:02:26.054, 51.58 W, 0 %, 0 %
2024/04/10 09:02:26.059, 49.93 W, 0 %, 0 %
2024/04/10 09:02:26.063, 51.08 W, 0 %, 0 %
2024/04/10 09:02:26.068, 52.99 W, 0 %, 0 %
