timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/04/04 06:36:33.369, 61.67 W, 0 %, 0 %
2024/04/04 06:36:33.476, 61.67 W, 0 %, 0 %
2024/04/04 06:36:33.580, 61.67 W, 0 %, 0 %
2024/04/04 06:36:33.685, 61.94 W, 0 %, 0 %
2024/04/04 06:36:33.791, 61.67 W, 0 %, 0 %
2024/04/04 06:36:33.896, 61.67 W, 0 %, 0 %
2024/04/04 06:36:34.000, 61.67 W, 0 %, 0 %
2024/04/04 06:36:34.105, 61.67 W, 0 %, 0 %
2024/04/04 06:36:34.210, 61.67 W, 0 %, 0 %
2024/04/04 06:36:34.315, 61.67 W, 0 %, 0 %
2024/04/04 06:36:34.420, 61.94 W, 0 %, 0 %
2024/04/04 06:36:34.527, 61.67 W, 0 %, 0 %
2024/04/04 06:36:34.632, 61.67 W, 0 %, 0 %
2024/04/04 06:36:34.737, 61.67 W, 0 %, 0 %
2024/04/04 06:36:34.842, 61.67 W, 0 %, 0 %
2024/04/04 06:36:34.947, 61.67 W, 0 %, 0 %
2024/04/04 06:36:35.052, 61.67 W, 0 %, 0 %
2024/04/04 06:36:35.158, 61.67 W, 0 %, 0 %
2024/04/04 06:36:35.263, 61.67 W, 0 %, 0 %
2024/04/04 06:36:35.367, 61.67 W, 0 %, 0 %
2024/04/04 06:36:35.474, 61.67 W, 0 %, 0 %
2024/04/04 06:36:35.580, 61.67 W, 0 %, 0 %
2024/04/04 06:36:35.685, 61.67 W, 0 %, 0 %
2024/04/04 06:36:35.790, 61.67 W, 0 %, 0 %
2024/04/04 06:36:35.894, 61.67 W, 0 %, 0 %
2024/04/04 06:36:36.000, 61.67 W, 0 %, 0 %
2024/04/04 06:36:36.105, 61.67 W, 0 %, 0 %
2024/04/04 06:36:36.210, 61.67 W, 0 %, 0 %
2024/04/04 06:36:36.314, 61.67 W, 0 %, 0 %
2024/04/04 06:36:36.419, 61.67 W, 0 %, 0 %
2024/04/04 06:36:36.527, 61.94 W, 0 %, 0 %
2024/04/04 06:36:36.632, 61.94 W, 0 %, 0 %
2024/04/04 06:36:36.737, 61.94 W, 0 %, 0 %
2024/04/04 06:36:36.842, 61.67 W, 0 %, 0 %
2024/04/04 06:36:36.948, 61.67 W, 0 %, 0 %
2024/04/04 06:36:37.053, 61.67 W, 0 %, 0 %
2024/04/04 06:36:37.158, 61.67 W, 0 %, 0 %
2024/04/04 06:36:37.263, 61.67 W, 0 %, 0 %
2024/04/04 06:36:37.367, 61.67 W, 0 %, 0 %
2024/04/04 06:36:37.475, 61.67 W, 0 %, 0 %
2024/04/04 06:36:37.579, 61.67 W, 0 %, 0 %
2024/04/04 06:36:37.684, 61.67 W, 0 %, 0 %
2024/04/04 06:36:37.790, 61.67 W, 0 %, 0 %
2024/04/04 06:36:37.895, 61.67 W, 0 %, 0 %
2024/04/04 06:36:38.000, 61.67 W, 0 %, 0 %
2024/04/04 06:36:38.104, 61.67 W, 0 %, 0 %
2024/04/04 06:36:38.209, 61.67 W, 0 %, 0 %
2024/04/04 06:36:38.316, 61.67 W, 0 %, 0 %
2024/04/04 06:36:38.421, 61.67 W, 0 %, 0 %
2024/04/04 06:36:38.528, 61.67 W, 0 %, 0 %
2024/04/04 06:36:38.633, 61.67 W, 0 %, 0 %
2024/04/04 06:36:38.739, 61.67 W, 0 %, 0 %
2024/04/04 06:36:38.844, 61.94 W, 0 %, 0 %
2024/04/04 06:36:38.949, 61.67 W, 0 %, 0 %
2024/04/04 06:36:39.054, 61.67 W, 0 %, 0 %
2024/04/04 06:36:39.160, 61.67 W, 0 %, 0 %
2024/04/04 06:36:39.265, 61.67 W, 0 %, 0 %
2024/04/04 06:36:39.370, 61.67 W, 0 %, 0 %
2024/04/04 06:36:39.477, 61.67 W, 0 %, 0 %
2024/04/04 06:36:39.583, 61.67 W, 0 %, 0 %
2024/04/04 06:36:39.688, 61.67 W, 0 %, 0 %
2024/04/04 06:36:39.794, 61.67 W, 0 %, 0 %
2024/04/04 06:36:39.899, 61.67 W, 0 %, 0 %
2024/04/04 06:36:40.003, 61.67 W, 0 %, 0 %
2024/04/04 06:36:40.108, 61.67 W, 0 %, 0 %
2024/04/04 06:36:40.213, 61.67 W, 0 %, 0 %
2024/04/04 06:36:40.318, 61.67 W, 0 %, 0 %
2024/04/04 06:36:40.422, 61.67 W, 0 %, 0 %
2024/04/04 06:36:40.530, 61.67 W, 0 %, 0 %
2024/04/04 06:36:40.635, 61.94 W, 0 %, 0 %
2024/04/04 06:36:40.740, 61.67 W, 0 %, 0 %
2024/04/04 06:36:40.844, 61.94 W, 0 %, 0 %
2024/04/04 06:36:40.951, 61.94 W, 0 %, 0 %
2024/04/04 06:36:41.056, 61.94 W, 0 %, 0 %
2024/04/04 06:36:41.160, 61.94 W, 0 %, 0 %
2024/04/04 06:36:41.266, 61.67 W, 0 %, 0 %
2024/04/04 06:36:41.373, 61.67 W, 0 %, 0 %
2024/04/04 06:36:41.480, 61.67 W, 0 %, 0 %
2024/04/04 06:36:41.585, 61.67 W, 0 %, 0 %
2024/04/04 06:36:41.690, 61.67 W, 0 %, 0 %
2024/04/04 06:36:41.796, 61.67 W, 0 %, 0 %
2024/04/04 06:36:41.900, 61.67 W, 0 %, 0 %
2024/04/04 06:36:42.005, 61.67 W, 0 %, 0 %
2024/04/04 06:36:42.110, 61.67 W, 0 %, 0 %
2024/04/04 06:36:42.215, 61.67 W, 0 %, 0 %
2024/04/04 06:36:42.320, 61.67 W, 0 %, 0 %
2024/04/04 06:36:42.425, 61.67 W, 0 %, 0 %
2024/04/04 06:36:42.532, 61.67 W, 0 %, 0 %
2024/04/04 06:36:42.637, 61.67 W, 0 %, 0 %
2024/04/04 06:36:42.742, 61.67 W, 0 %, 0 %
2024/04/04 06:36:42.847, 61.67 W, 0 %, 0 %
2024/04/04 06:36:42.951, 61.94 W, 0 %, 0 %
2024/04/04 06:36:43.056, 61.67 W, 0 %, 0 %
2024/04/04 06:36:43.161, 61.67 W, 0 %, 0 %
2024/04/04 06:36:43.266, 61.94 W, 0 %, 0 %
2024/04/04 06:36:43.371, 61.94 W, 0 %, 0 %
2024/04/04 06:36:43.479, 61.67 W, 0 %, 0 %
2024/04/04 06:36:43.583, 61.67 W, 0 %, 0 %
2024/04/04 06:36:43.688, 61.67 W, 0 %, 0 %
2024/04/04 06:36:43.793, 61.67 W, 0 %, 0 %
2024/04/04 06:36:43.898, 61.67 W, 0 %, 0 %
2024/04/04 06:36:44.002, 61.67 W, 0 %, 0 %
2024/04/04 06:36:44.109, 61.67 W, 0 %, 0 %
2024/04/04 06:36:44.213, 61.67 W, 0 %, 0 %
2024/04/04 06:36:44.318, 61.67 W, 0 %, 0 %
2024/04/04 06:36:44.423, 61.67 W, 0 %, 0 %
2024/04/04 06:36:44.531, 61.67 W, 0 %, 0 %
2024/04/04 06:36:44.636, 61.67 W, 0 %, 0 %
2024/04/04 06:36:44.741, 61.67 W, 0 %, 0 %
2024/04/04 06:36:44.845, 61.67 W, 0 %, 0 %
2024/04/04 06:36:44.951, 61.67 W, 0 %, 0 %
2024/04/04 06:36:45.056, 61.67 W, 0 %, 0 %
2024/04/04 06:36:45.161, 61.67 W, 0 %, 0 %
2024/04/04 06:36:45.265, 61.67 W, 0 %, 0 %
2024/04/04 06:36:45.370, 61.67 W, 0 %, 0 %
2024/04/04 06:36:45.478, 61.94 W, 0 %, 0 %
2024/04/04 06:36:45.583, 61.94 W, 0 %, 0 %
2024/04/04 06:36:45.687, 61.67 W, 0 %, 0 %
2024/04/04 06:36:45.792, 61.67 W, 0 %, 0 %
2024/04/04 06:36:45.897, 61.67 W, 0 %, 0 %
2024/04/04 06:36:46.002, 61.67 W, 0 %, 0 %
2024/04/04 06:36:46.107, 61.67 W, 0 %, 0 %
2024/04/04 06:36:46.212, 61.67 W, 0 %, 0 %
2024/04/04 06:36:46.317, 61.67 W, 0 %, 0 %
2024/04/04 06:36:46.423, 61.67 W, 0 %, 0 %
2024/04/04 06:36:46.530, 61.67 W, 0 %, 0 %
2024/04/04 06:36:46.635, 61.67 W, 0 %, 0 %
2024/04/04 06:36:46.739, 61.67 W, 0 %, 0 %
2024/04/04 06:36:46.845, 61.67 W, 0 %, 0 %
2024/04/04 06:36:46.952, 61.67 W, 0 %, 0 %
2024/04/04 06:36:47.057, 61.67 W, 0 %, 0 %
2024/04/04 06:36:47.161, 61.67 W, 0 %, 0 %
2024/04/04 06:36:47.267, 61.67 W, 0 %, 0 %
2024/04/04 06:36:47.372, 61.67 W, 0 %, 0 %
2024/04/04 06:36:47.479, 61.67 W, 0 %, 0 %
2024/04/04 06:36:47.584, 61.67 W, 0 %, 0 %
2024/04/04 06:36:47.689, 61.94 W, 0 %, 0 %
2024/04/04 06:36:47.794, 61.94 W, 0 %, 0 %
2024/04/04 06:36:47.899, 61.67 W, 0 %, 0 %
2024/04/04 06:36:48.004, 61.67 W, 0 %, 0 %
2024/04/04 06:36:48.109, 61.67 W, 0 %, 0 %
2024/04/04 06:36:48.214, 61.67 W, 0 %, 0 %
2024/04/04 06:36:48.319, 61.67 W, 0 %, 0 %
2024/04/04 06:36:48.424, 61.67 W, 0 %, 0 %
2024/04/04 06:36:48.531, 61.67 W, 0 %, 0 %
2024/04/04 06:36:48.636, 61.67 W, 0 %, 0 %
2024/04/04 06:36:48.740, 61.67 W, 0 %, 0 %
2024/04/04 06:36:48.845, 61.67 W, 0 %, 0 %
2024/04/04 06:36:48.950, 61.67 W, 0 %, 0 %
2024/04/04 06:36:49.055, 61.67 W, 0 %, 0 %
2024/04/04 06:36:49.160, 61.67 W, 0 %, 0 %
2024/04/04 06:36:49.265, 61.67 W, 0 %, 0 %
2024/04/04 06:36:49.370, 61.67 W, 0 %, 0 %
2024/04/04 06:36:49.477, 61.94 W, 0 %, 0 %
2024/04/04 06:36:49.582, 61.67 W, 0 %, 0 %
2024/04/04 06:36:49.687, 61.67 W, 0 %, 0 %
2024/04/04 06:36:49.791, 61.67 W, 0 %, 0 %
2024/04/04 06:36:49.896, 61.67 W, 0 %, 0 %
2024/04/04 06:36:50.003, 61.94 W, 0 %, 0 %
2024/04/04 06:36:50.108, 61.94 W, 0 %, 0 %
2024/04/04 06:36:50.212, 61.67 W, 0 %, 0 %
2024/04/04 06:36:50.317, 61.67 W, 0 %, 0 %
2024/04/04 06:36:50.422, 61.67 W, 0 %, 0 %
2024/04/04 06:36:50.529, 61.67 W, 0 %, 0 %
