timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/04/03 13:06:04.135, 29.35 W, 0 %, 0 %
2024/04/03 13:06:04.241, 29.35 W, 0 %, 0 %
2024/04/03 13:06:04.347, 29.45 W, 0 %, 0 %
2024/04/03 13:06:04.452, 29.35 W, 0 %, 0 %
2024/04/03 13:06:04.556, 29.46 W, 0 %, 0 %
2024/04/03 13:06:04.661, 29.45 W, 0 %, 0 %
2024/04/03 13:06:04.765, 29.45 W, 0 %, 0 %
2024/04/03 13:06:04.870, 29.45 W, 0 %, 0 %
2024/04/03 13:06:04.975, 29.45 W, 0 %, 0 %
2024/04/03 13:06:05.079, 29.45 W, 0 %, 0 %
2024/04/03 13:06:05.184, 29.45 W, 0 %, 0 %
2024/04/03 13:06:05.288, 29.55 W, 0 %, 0 %
2024/04/03 13:06:05.394, 29.45 W, 0 %, 0 %
2024/04/03 13:06:05.498, 29.55 W, 0 %, 0 %
2024/04/03 13:06:05.603, 29.45 W, 0 %, 0 %
2024/04/03 13:06:05.707, 29.36 W, 0 %, 0 %
2024/04/03 13:06:05.812, 29.35 W, 0 %, 0 %
2024/04/03 13:06:05.920, 29.35 W, 0 %, 0 %
2024/04/03 13:06:06.024, 29.45 W, 0 %, 0 %
2024/04/03 13:06:06.129, 29.37 W, 0 %, 0 %
2024/04/03 13:06:06.233, 29.35 W, 0 %, 0 %
2024/04/03 13:06:06.338, 29.37 W, 0 %, 0 %
2024/04/03 13:06:06.442, 29.35 W, 0 %, 0 %
2024/04/03 13:06:06.547, 29.35 W, 0 %, 0 %
2024/04/03 13:06:06.651, 29.36 W, 0 %, 0 %
2024/04/03 13:06:06.756, 29.36 W, 0 %, 0 %
2024/04/03 13:06:06.860, 29.36 W, 0 %, 0 %
2024/04/03 13:06:06.967, 29.45 W, 0 %, 0 %
2024/04/03 13:06:07.072, 29.35 W, 0 %, 0 %
2024/04/03 13:06:07.176, 29.45 W, 0 %, 0 %
2024/04/03 13:06:07.280, 29.35 W, 0 %, 0 %
2024/04/03 13:06:07.385, 29.35 W, 0 %, 0 %
2024/04/03 13:06:07.490, 29.37 W, 0 %, 0 %
2024/04/03 13:06:07.594, 29.34 W, 0 %, 0 %
2024/04/03 13:06:07.699, 29.54 W, 0 %, 0 %
2024/04/03 13:06:07.803, 29.45 W, 0 %, 0 %
2024/04/03 13:06:07.908, 29.45 W, 0 %, 0 %
2024/04/03 13:06:08.014, 29.46 W, 0 %, 0 %
2024/04/03 13:06:08.118, 29.34 W, 0 %, 0 %
2024/04/03 13:06:08.223, 29.47 W, 0 %, 0 %
2024/04/03 13:06:08.328, 29.36 W, 0 %, 0 %
2024/04/03 13:06:08.432, 29.25 W, 0 %, 0 %
