timestamp;tag;duration;nvidia_gpu_0
1705164898.615419;tokenizer;0.3832399845123291;21456
1705164898.998659;model load;15.552562952041626;904853
1705164914.5512218;pipeline load;0.0022995471954345703;0
1705164914.5535214;inference;6.647890329360962;909319
1705164956.4701834;tokenizer;0.24306941032409668;11708
1705164956.7132528;model load;14.033336639404297;821542
1705164970.7465894;pipeline load;0.002382040023803711;0
1705164970.7489715;inference;6.777214765548706;913064
1705167547.32706;tokenizer;0.2601044178009033;16080
1705167547.5871644;model load;14.96694302558899;869593
1705167562.5541074;pipeline load;0.0023713111877441406;0
1705167562.5564787;inference;6.643446445465088;903003
1705167576.3765612;tokenizer;0.1344916820526123;10792
1705167576.5110528;model load;13.452436685562134;786023
1705167589.9634895;pipeline load;0.0034334659576416016;0
1705167589.966923;inference;6.66409158706665;909255
1705167604.2944772;tokenizer;0.22617030143737793;10796
1705167604.5206475;model load;13.810819625854492;809936
1705167618.3314672;pipeline load;0.0023381710052490234;0
1705167618.3338053;inference;6.655229330062866;912412
1705167631.8555536;tokenizer;0.26392340660095215;16193
1705167632.119477;model load;13.371695518493652;782320
1705167645.4911726;pipeline load;0.002538919448852539;0
1705167645.4937115;inference;6.658936023712158;909547
1705167657.7387686;tokenizer;0.48995208740234375;27094
1705167658.2287207;model load;8.25740361213684;482470
1705167666.4861243;pipeline load;0.0027561187744140625;0
1705167666.4888804;inference;6.6765663623809814;905485
1705167678.4508874;tokenizer;0.21337604522705078;10848
1705167678.6642635;model load;8.183255195617676;476672
1705167686.8475187;pipeline load;0.002404928207397461;0
1705167686.8499236;inference;6.826040506362915;922376
1705167698.8834662;tokenizer;0.1604773998260498;5419
1705167699.0439436;model load;13.08553695678711;771679
1705167712.1294806;pipeline load;0.002338886260986328;0
1705167712.1318195;inference;6.638355493545532;909589
1705167725.327081;tokenizer;1.4750754833221436;81359
1705167726.8021564;model load;12.991206169128418;759442
1705167739.7933626;pipeline load;0.0024466514587402344;0
1705167739.7958093;inference;6.6562440395355225;907029
1705167752.5390635;tokenizer;0.22966790199279785;10833
1705167752.7687314;model load;13.065366268157959;769280
1705167765.8340976;pipeline load;0.002363920211791992;0
1705167765.8364615;inference;6.662152051925659;909770
1705167778.4815183;tokenizer;0.1998767852783203;10900
1705167778.681395;model load;10.74863886833191;633346
1705167789.430034;pipeline load;0.0035834312438964844;0
1705167789.4336174;inference;6.750195026397705;924664
1705167801.74082;tokenizer;0.2476956844329834;10899
1705167801.9885156;model load;8.22493290901184;486235
1705167810.2134485;pipeline load;0.002373218536376953;0
1705167810.2158217;inference;6.577272176742554;912886
1705167822.1379504;tokenizer;0.1740856170654297;10927
1705167822.312036;model load;13.204124689102173;779656
1705167835.5161607;pipeline load;0.0023412704467773438;0
1705167835.518502;inference;6.613522291183472;918219
1705167847.792417;tokenizer;0.18871784210205078;10893
1705167847.981135;model load;12.851940155029297;760096
1705167860.833075;pipeline load;0.0023355484008789062;0
1705167860.8354106;inference;6.730867147445679;920460
1705167874.6004603;tokenizer;0.2813255786895752;10918
1705167874.8817859;model load;12.91362977027893;762903
1705167887.7954156;pipeline load;0.0023555755615234375;0
1705167887.7977712;inference;6.705359935760498;919374
1705167900.8967326;tokenizer;0.1638329029083252;10873
1705167901.0605655;model load;13.199044942855835;774512
1705167914.2596104;pipeline load;0.002457857131958008;0
1705167914.2620683;inference;6.688039064407349;920287
1705167927.401174;tokenizer;0.18550419807434082;10842
1705167927.5866783;model load;13.053166627883911;767780
1705167940.639845;pipeline load;0.0025031566619873047;0
1705167940.642348;inference;6.604766130447388;904562
1705167953.1738603;tokenizer;0.3031919002532959;16279
1705167953.4770522;model load;8.15535044670105;477950
1705167961.6324027;pipeline load;0.002651691436767578;0
1705167961.6350543;inference;6.702516555786133;915406
1705167973.0983126;tokenizer;0.16103315353393555;10865
1705167973.2593458;model load;8.311858654022217;490129
1705167981.5712044;pipeline load;0.002362489700317383;0
1705167981.573567;inference;6.713469505310059;907751
1705167993.186036;tokenizer;0.1677393913269043;10864
1705167993.3537755;model load;8.14259648323059;478358
1705168001.496372;pipeline load;0.0023431777954101562;0
1705168001.4987152;inference;6.605567455291748;914941
1705168013.254411;tokenizer;0.19139385223388672;10848
1705168013.4458048;model load;13.189253807067871;773639
1705168026.6350586;pipeline load;0.0023491382598876953;0
1705168026.6374078;inference;6.640545606613159;911210
1705168039.236804;tokenizer;0.28558921813964844;16280
1705168039.5223932;model load;13.470807552337646;788464
1705168052.9932008;pipeline load;0.002383708953857422;0
1705168052.9955845;inference;6.655752658843994;907514
1705168065.4239128;tokenizer;0.1374678611755371;5426
1705168065.5613806;model load;8.182926177978516;482883
1705168073.7443068;pipeline load;0.002297639846801758;0
1705168073.7466044;inference;6.623824596405029;909600
1705168085.8620863;tokenizer;0.18740510940551758;10848
1705168086.0494914;model load;12.866190910339355;755586
1705168098.9156823;pipeline load;0.0023355484008789062;0
1705168098.9180179;inference;6.605477809906006;908010
1705168111.1555202;tokenizer;0.25237154960632324;10838
1705168111.4078918;model load;12.963683128356934;760354
1705168124.3715749;pipeline load;0.002354860305786133;0
1705168124.3739297;inference;6.635894536972046;906015
1705168136.8831823;tokenizer;0.1392362117767334;5431
1705168137.0224185;model load;13.164346694946289;770259
1705168150.1867652;pipeline load;0.0023889541625976562;0
1705168150.1891541;inference;6.890281438827515;932355
1705168163.7814963;tokenizer;0.30035853385925293;16260
1705168164.0818548;model load;13.048530578613281;765797
1705168177.1303854;pipeline load;0.0023827552795410156;0
1705168177.1327682;inference;6.643354654312134;906683
