timestamp;tag;duration;nvidia_gpu_0
1705168526.848562;tokenizer;0.9036345481872559;48561
1705168527.7521966;pipeline load;139.3927776813507;7515971
1705168667.1449742;inference;6.149958610534668;835895
1705168851.2972696;tokenizer;0.1909775733947754;10724
1705168851.4882472;pipeline load;14.417710065841675;838115
1705168865.9059572;inference;6.199651479721069;840113
1705169906.7546642;tokenizer;0.3612978458404541;21132
1705169907.115962;pipeline load;15.129314661026001;864794
1705169922.2452767;inference;6.138587474822998;842251
1705169933.7492452;tokenizer;0.2917609214782715;10619
1705169934.041006;pipeline load;12.715165376663208;735010
1705169946.7561715;inference;6.111191034317017;846059
1705169958.9532647;tokenizer;0.3203299045562744;15929
1705169959.2735946;pipeline load;12.496870517730713;725633
1705169971.7704651;inference;6.042048692703247;836640
1705169983.6093385;tokenizer;0.27263474464416504;10542
1705169983.8819733;pipeline load;12.52786660194397;724975
1705169996.4098399;inference;6.032647132873535;842209
1705170008.711207;tokenizer;0.410433292388916;21128
1705170009.1216402;pipeline load;12.401196956634521;719546
1705170021.5228372;inference;6.030804395675659;844824
1705170033.4162507;tokenizer;0.26000308990478516;10572
1705170033.6762538;pipeline load;15.269853830337524;868920
1705170048.9461076;inference;6.072822570800781;841250
1705170061.1935663;tokenizer;0.25145530700683594;15935
1705170061.4450216;pipeline load;12.44924020767212;713806
1705170073.8942618;inference;6.179211139678955;854184
1705170085.6618369;tokenizer;0.21625757217407227;15923
1705170085.8780944;pipeline load;14.637428283691406;829749
1705170100.5155227;inference;6.063175201416016;831530
1705170112.5488944;tokenizer;0.30260777473449707;15934
1705170112.8515022;pipeline load;13.005228042602539;736345
1705170125.8567302;inference;6.008305072784424;839319
1705170137.1927664;tokenizer;0.22537875175476074;10617
1705170137.4181452;pipeline load;12.124654293060303;702773
1705170149.5427995;inference;6.039695978164673;842668
1705170160.608583;tokenizer;0.1899106502532959;10618
1705170160.7984936;pipeline load;14.508015632629395;823650
1705170175.3065093;inference;6.228875160217285;844714
1705170187.122875;tokenizer;0.22140002250671387;10610
1705170187.344275;pipeline load;14.457919120788574;823873
1705170201.802194;inference;6.042796850204468;833014
1705170213.7225971;tokenizer;0.2342369556427002;15921
1705170213.956834;pipeline load;12.260942935943604;707662
1705170226.217777;inference;6.0937440395355225;835638
1705170238.0323737;tokenizer;0.1903858184814453;10562
1705170238.2227595;pipeline load;12.115787744522095;701778
1705170250.3385472;inference;6.379494905471802;860388
1705170262.4083529;tokenizer;0.29053783416748047;10581
1705170262.6988907;pipeline load;12.427481651306152;717962
1705170275.1263723;inference;6.056000232696533;829707
1705170286.8627586;tokenizer;0.25128936767578125;10602
1705170287.114048;pipeline load;14.840953826904297;845081
1705170301.9550018;inference;6.016508102416992;839335
1705170313.6812346;tokenizer;0.17044615745544434;5311
1705170313.8516808;pipeline load;12.192121267318726;708898
1705170326.043802;inference;6.21671199798584;843926
1705170337.6430533;tokenizer;0.1972510814666748;10627
1705170337.8403044;pipeline load;12.49678635597229;720298
1705170350.3370907;inference;6.040670871734619;831383
1705170361.3848646;tokenizer;0.18383336067199707;10623
1705170361.568698;pipeline load;15.785266399383545;899342
1705170377.3539643;inference;6.007434368133545;839369
1705170389.2242894;tokenizer;0.33945155143737793;15931
1705170389.563741;pipeline load;13.856817722320557;801188
1705170403.4205587;inference;6.0718300342559814;846765
1705170417.4727538;tokenizer;0.28935933113098145;15894
1705170417.762113;pipeline load;14.504667282104492;835282
1705170432.2667804;inference;5.735486745834351;799147
1705170444.2621984;tokenizer;0.26200151443481445;10593
1705170444.5242;pipeline load;12.90398383140564;746699
1705170457.4281838;inference;6.071014642715454;838901
1705170468.5190208;tokenizer;0.1784076690673828;10582
1705170468.6974285;pipeline load;15.783264875411987;898582
1705170484.4806933;inference;6.045964241027832;837800
1705170496.5944655;tokenizer;0.24515247344970703;10612
1705170496.839618;pipeline load;14.240058660507202;824248
1705170511.0796766;inference;6.130695104598999;843888
1705170522.4798067;tokenizer;0.320432186126709;21231
1705170522.8002388;pipeline load;16.558096885681152;939081
1705170539.3583357;inference;6.054694652557373;859859
1705170549.5805757;tokenizer;0.3052239418029785;15925
1705170549.8857996;pipeline load;14.158923864364624;818014
1705170564.0447235;inference;6.052335023880005;842691
