timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/03/28 11:11:29.406, 52.40 W, 0 %, 0 %
2024/03/28 11:11:29.512, 52.40 W, 0 %, 0 %
2024/03/28 11:11:29.618, 52.40 W, 0 %, 0 %
2024/03/28 11:11:29.722, 52.40 W, 0 %, 0 %
2024/03/28 11:11:29.827, 52.40 W, 0 %, 0 %
2024/03/28 11:11:29.932, 52.40 W, 0 %, 0 %
2024/03/28 11:11:30.039, 52.40 W, 0 %, 0 %
2024/03/28 11:11:30.145, 52.06 W, 0 %, 0 %
2024/03/28 11:11:30.249, 52.06 W, 0 %, 0 %
2024/03/28 11:11:30.354, 52.06 W, 0 %, 0 %
2024/03/28 11:11:30.459, 52.06 W, 0 %, 0 %
2024/03/28 11:11:30.564, 52.40 W, 0 %, 0 %
2024/03/28 11:11:30.668, 52.06 W, 0 %, 0 %
2024/03/28 11:11:30.773, 52.06 W, 0 %, 0 %
2024/03/28 11:11:30.879, 52.06 W, 0 %, 0 %
2024/03/28 11:11:30.984, 52.40 W, 0 %, 0 %
2024/03/28 11:11:31.091, 52.40 W, 0 %, 0 %
2024/03/28 11:11:31.196, 52.06 W, 0 %, 0 %
2024/03/28 11:11:31.302, 52.06 W, 0 %, 0 %
2024/03/28 11:11:31.407, 52.06 W, 0 %, 0 %
2024/03/28 11:11:31.511, 52.06 W, 0 %, 0 %
2024/03/28 11:11:31.616, 52.40 W, 0 %, 0 %
2024/03/28 11:11:31.721, 52.06 W, 0 %, 0 %
2024/03/28 11:11:31.826, 52.40 W, 0 %, 0 %
2024/03/28 11:11:31.931, 52.40 W, 0 %, 0 %
2024/03/28 11:11:32.038, 52.40 W, 0 %, 0 %
2024/03/28 11:11:32.143, 52.40 W, 0 %, 0 %
2024/03/28 11:11:32.248, 52.40 W, 0 %, 0 %
2024/03/28 11:11:32.353, 52.40 W, 0 %, 0 %
2024/03/28 11:11:32.458, 52.06 W, 0 %, 0 %
2024/03/28 11:11:32.563, 52.06 W, 0 %, 0 %
