timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/03/28 11:15:48.009, 56.20 W, 0 %, 0 %
2024/03/28 11:15:48.115, 56.20 W, 0 %, 0 %
2024/03/28 11:15:48.220, 56.20 W, 0 %, 0 %
2024/03/28 11:15:48.325, 56.20 W, 0 %, 0 %
2024/03/28 11:15:48.430, 56.20 W, 0 %, 0 %
2024/03/28 11:15:48.535, 56.20 W, 0 %, 0 %
2024/03/28 11:15:48.640, 56.20 W, 0 %, 0 %
2024/03/28 11:15:48.747, 56.20 W, 0 %, 0 %
2024/03/28 11:15:48.851, 56.20 W, 0 %, 0 %
2024/03/28 11:15:48.956, 55.88 W, 0 %, 0 %
2024/03/28 11:15:49.063, 55.88 W, 0 %, 0 %
2024/03/28 11:15:49.169, 55.88 W, 0 %, 0 %
2024/03/28 11:15:49.274, 55.88 W, 0 %, 0 %
2024/03/28 11:15:49.378, 55.88 W, 0 %, 0 %
2024/03/28 11:15:49.483, 55.88 W, 0 %, 0 %
2024/03/28 11:15:49.588, 55.88 W, 0 %, 0 %
2024/03/28 11:15:49.693, 55.88 W, 0 %, 0 %
2024/03/28 11:15:49.798, 55.88 W, 0 %, 0 %
2024/03/28 11:15:49.902, 55.88 W, 0 %, 0 %
2024/03/28 11:15:50.007, 55.88 W, 0 %, 0 %
2024/03/28 11:15:50.116, 55.88 W, 0 %, 0 %
2024/03/28 11:15:50.221, 55.88 W, 0 %, 0 %
2024/03/28 11:15:50.326, 55.88 W, 0 %, 0 %
2024/03/28 11:15:50.430, 55.88 W, 0 %, 0 %
2024/03/28 11:15:50.535, 55.88 W, 0 %, 0 %
2024/03/28 11:15:50.640, 55.88 W, 0 %, 0 %
2024/03/28 11:15:50.745, 55.88 W, 0 %, 0 %
2024/03/28 11:15:50.849, 55.88 W, 0 %, 0 %
2024/03/28 11:15:50.954, 55.88 W, 0 %, 0 %
2024/03/28 11:15:51.062, 55.88 W, 0 %, 0 %
2024/03/28 11:15:51.167, 55.88 W, 0 %, 0 %
2024/03/28 11:15:51.272, 55.88 W, 0 %, 0 %
2024/03/28 11:15:51.377, 55.82 W, 0 %, 0 %
2024/03/28 11:15:51.483, 55.88 W, 0 %, 0 %
2024/03/28 11:15:51.588, 55.61 W, 0 %, 0 %
2024/03/28 11:15:51.693, 55.61 W, 0 %, 0 %
2024/03/28 11:15:51.797, 55.61 W, 0 %, 0 %
2024/03/28 11:15:51.902, 55.61 W, 0 %, 0 %
2024/03/28 11:15:52.007, 55.61 W, 0 %, 0 %
2024/03/28 11:15:52.114, 55.61 W, 0 %, 0 %
2024/03/28 11:15:52.219, 55.61 W, 0 %, 0 %
2024/03/28 11:15:52.324, 55.61 W, 0 %, 0 %
2024/03/28 11:15:52.430, 55.61 W, 0 %, 0 %
2024/03/28 11:15:52.535, 55.61 W, 0 %, 0 %
2024/03/28 11:15:52.640, 55.61 W, 0 %, 0 %
2024/03/28 11:15:52.745, 55.61 W, 0 %, 0 %
2024/03/28 11:15:52.851, 55.61 W, 0 %, 0 %
2024/03/28 11:15:52.956, 55.88 W, 0 %, 0 %
2024/03/28 11:15:53.063, 55.61 W, 0 %, 0 %
2024/03/28 11:15:53.168, 55.61 W, 0 %, 0 %
2024/03/28 11:15:53.273, 55.61 W, 0 %, 0 %
2024/03/28 11:15:53.378, 55.61 W, 0 %, 0 %
2024/03/28 11:15:53.483, 55.61 W, 0 %, 0 %
2024/03/28 11:15:53.588, 55.61 W, 0 %, 0 %
2024/03/28 11:15:53.693, 55.61 W, 0 %, 0 %
2024/03/28 11:15:53.798, 55.61 W, 0 %, 0 %
2024/03/28 11:15:53.902, 55.61 W, 0 %, 0 %
2024/03/28 11:15:54.007, 55.61 W, 0 %, 0 %
2024/03/28 11:15:54.114, 55.61 W, 0 %, 0 %
2024/03/28 11:15:54.219, 55.61 W, 0 %, 0 %
2024/03/28 11:15:54.324, 55.61 W, 0 %, 0 %
2024/03/28 11:15:54.429, 55.61 W, 0 %, 0 %
2024/03/28 11:15:54.534, 55.61 W, 0 %, 0 %
2024/03/28 11:15:54.639, 55.28 W, 0 %, 0 %
2024/03/28 11:15:54.745, 55.61 W, 0 %, 0 %
2024/03/28 11:15:54.850, 55.61 W, 0 %, 0 %
2024/03/28 11:15:54.955, 55.61 W, 0 %, 0 %
2024/03/28 11:15:55.062, 55.61 W, 0 %, 0 %
2024/03/28 11:15:55.167, 55.61 W, 0 %, 0 %
2024/03/28 11:15:55.272, 55.61 W, 0 %, 0 %
2024/03/28 11:15:55.378, 55.28 W, 0 %, 0 %
2024/03/28 11:15:55.483, 55.28 W, 0 %, 0 %
2024/03/28 11:15:55.588, 55.28 W, 0 %, 0 %
2024/03/28 11:15:55.692, 55.28 W, 0 %, 0 %
2024/03/28 11:15:55.797, 55.28 W, 0 %, 0 %
2024/03/28 11:15:55.902, 55.28 W, 0 %, 0 %
2024/03/28 11:15:56.007, 55.28 W, 0 %, 0 %
2024/03/28 11:15:56.114, 55.28 W, 0 %, 0 %
2024/03/28 11:15:56.219, 55.28 W, 0 %, 0 %
2024/03/28 11:15:56.324, 55.28 W, 0 %, 0 %
2024/03/28 11:15:56.428, 55.28 W, 0 %, 0 %
2024/03/28 11:15:56.533, 55.28 W, 0 %, 0 %
2024/03/28 11:15:56.638, 55.28 W, 0 %, 0 %
2024/03/28 11:15:56.743, 55.28 W, 0 %, 0 %
2024/03/28 11:15:56.848, 55.28 W, 0 %, 0 %
2024/03/28 11:15:56.953, 55.28 W, 0 %, 0 %
2024/03/28 11:15:57.060, 55.28 W, 0 %, 0 %
2024/03/28 11:15:57.165, 55.28 W, 0 %, 0 %
2024/03/28 11:15:57.270, 55.28 W, 0 %, 0 %
2024/03/28 11:15:57.374, 55.28 W, 0 %, 0 %
2024/03/28 11:15:57.479, 55.28 W, 0 %, 0 %
2024/03/28 11:15:57.584, 55.28 W, 0 %, 0 %
2024/03/28 11:15:57.689, 55.28 W, 0 %, 0 %
2024/03/28 11:15:57.794, 55.28 W, 0 %, 0 %
2024/03/28 11:15:57.898, 55.28 W, 0 %, 0 %
2024/03/28 11:15:58.003, 55.28 W, 0 %, 0 %
2024/03/28 11:15:58.110, 55.28 W, 0 %, 0 %
2024/03/28 11:15:58.215, 55.28 W, 0 %, 0 %
2024/03/28 11:15:58.320, 55.28 W, 0 %, 0 %
2024/03/28 11:15:58.425, 55.28 W, 0 %, 0 %
2024/03/28 11:15:58.530, 55.28 W, 0 %, 0 %
2024/03/28 11:15:58.635, 55.28 W, 0 %, 0 %
2024/03/28 11:15:58.740, 55.28 W, 0 %, 0 %
2024/03/28 11:15:58.846, 55.00 W, 0 %, 0 %
2024/03/28 11:15:58.951, 55.28 W, 0 %, 0 %
2024/03/28 11:15:59.060, 55.28 W, 0 %, 0 %
2024/03/28 11:15:59.165, 55.00 W, 0 %, 0 %
2024/03/28 11:15:59.270, 55.28 W, 0 %, 0 %
2024/03/28 11:15:59.385, 55.28 W, 0 %, 0 %
2024/03/28 11:15:59.491, 55.28 W, 0 %, 0 %
2024/03/28 11:15:59.596, 55.28 W, 0 %, 0 %
2024/03/28 11:15:59.701, 55.00 W, 0 %, 0 %
2024/03/28 11:15:59.806, 55.00 W, 0 %, 0 %
2024/03/28 11:15:59.911, 55.00 W, 0 %, 0 %
2024/03/28 11:16:00.016, 55.00 W, 0 %, 0 %
2024/03/28 11:16:00.123, 55.00 W, 0 %, 0 %
2024/03/28 11:16:00.228, 55.00 W, 0 %, 0 %
2024/03/28 11:16:00.332, 55.00 W, 0 %, 0 %
2024/03/28 11:16:00.437, 55.00 W, 0 %, 0 %
2024/03/28 11:16:00.542, 55.00 W, 0 %, 0 %
2024/03/28 11:16:00.647, 55.00 W, 0 %, 0 %
2024/03/28 11:16:00.752, 55.00 W, 0 %, 0 %
2024/03/28 11:16:00.858, 55.00 W, 0 %, 0 %
2024/03/28 11:16:00.963, 55.00 W, 0 %, 0 %
2024/03/28 11:16:01.070, 55.00 W, 0 %, 0 %
2024/03/28 11:16:01.175, 55.00 W, 0 %, 0 %
2024/03/28 11:16:01.280, 55.00 W, 0 %, 0 %
2024/03/28 11:16:01.386, 55.00 W, 0 %, 0 %
2024/03/28 11:16:01.490, 55.00 W, 0 %, 0 %
2024/03/28 11:16:01.595, 55.00 W, 0 %, 0 %
2024/03/28 11:16:01.700, 55.00 W, 0 %, 0 %
2024/03/28 11:16:01.804, 55.00 W, 0 %, 0 %
2024/03/28 11:16:01.909, 55.00 W, 0 %, 0 %
2024/03/28 11:16:02.015, 55.00 W, 0 %, 0 %
2024/03/28 11:16:02.122, 55.00 W, 0 %, 0 %
2024/03/28 11:16:02.229, 55.00 W, 0 %, 0 %
2024/03/28 11:16:02.334, 55.00 W, 0 %, 0 %
2024/03/28 11:16:02.439, 55.00 W, 0 %, 0 %
2024/03/28 11:16:02.544, 55.00 W, 0 %, 0 %
2024/03/28 11:16:02.648, 55.00 W, 0 %, 0 %
2024/03/28 11:16:02.754, 55.00 W, 0 %, 0 %
2024/03/28 11:16:02.858, 55.00 W, 0 %, 0 %
2024/03/28 11:16:02.963, 55.00 W, 0 %, 0 %
2024/03/28 11:16:03.070, 54.73 W, 0 %, 0 %
2024/03/28 11:16:03.176, 54.73 W, 0 %, 0 %
2024/03/28 11:16:03.280, 55.00 W, 0 %, 0 %
2024/03/28 11:16:03.385, 55.00 W, 0 %, 0 %
2024/03/28 11:16:03.490, 55.00 W, 0 %, 0 %
2024/03/28 11:16:03.594, 55.00 W, 0 %, 0 %
2024/03/28 11:16:03.700, 55.00 W, 0 %, 0 %
2024/03/28 11:16:03.804, 54.73 W, 0 %, 0 %
2024/03/28 11:16:03.909, 55.00 W, 0 %, 0 %
2024/03/28 11:16:04.014, 55.00 W, 0 %, 0 %
2024/03/28 11:16:04.121, 55.00 W, 0 %, 0 %
2024/03/28 11:16:04.226, 54.73 W, 0 %, 0 %
2024/03/28 11:16:04.331, 54.73 W, 0 %, 0 %
2024/03/28 11:16:04.435, 54.73 W, 0 %, 0 %
2024/03/28 11:16:04.542, 54.73 W, 0 %, 0 %
2024/03/28 11:16:04.647, 54.73 W, 0 %, 0 %
2024/03/28 11:16:04.752, 54.73 W, 0 %, 0 %
2024/03/28 11:16:04.856, 54.73 W, 0 %, 0 %
2024/03/28 11:16:04.961, 54.73 W, 0 %, 0 %
2024/03/28 11:16:05.068, 54.73 W, 0 %, 0 %
2024/03/28 11:16:05.173, 54.73 W, 0 %, 0 %
2024/03/28 11:16:05.278, 54.73 W, 0 %, 0 %
2024/03/28 11:16:05.383, 54.73 W, 0 %, 0 %
2024/03/28 11:16:05.488, 54.73 W, 0 %, 0 %
2024/03/28 11:16:05.593, 54.73 W, 0 %, 0 %
2024/03/28 11:16:05.698, 54.73 W, 0 %, 0 %
2024/03/28 11:16:05.804, 54.73 W, 0 %, 0 %
2024/03/28 11:16:05.910, 54.73 W, 0 %, 0 %
2024/03/28 11:16:06.015, 54.73 W, 0 %, 0 %
2024/03/28 11:16:06.122, 54.73 W, 0 %, 0 %
2024/03/28 11:16:06.227, 54.73 W, 0 %, 0 %
2024/03/28 11:16:06.335, 54.73 W, 0 %, 0 %
2024/03/28 11:16:06.442, 54.73 W, 0 %, 0 %
2024/03/28 11:16:06.550, 54.73 W, 0 %, 0 %
2024/03/28 11:16:06.656, 54.73 W, 0 %, 0 %
2024/03/28 11:16:06.761, 54.73 W, 0 %, 0 %
2024/03/28 11:16:06.866, 54.73 W, 0 %, 0 %
2024/03/28 11:16:06.971, 54.73 W, 0 %, 0 %
2024/03/28 11:16:07.078, 54.73 W, 0 %, 0 %
2024/03/28 11:16:07.183, 54.73 W, 0 %, 0 %
2024/03/28 11:16:07.288, 54.73 W, 0 %, 0 %
2024/03/28 11:16:07.393, 54.73 W, 0 %, 0 %
2024/03/28 11:16:07.499, 54.73 W, 0 %, 0 %
2024/03/28 11:16:07.604, 54.73 W, 0 %, 0 %
2024/03/28 11:16:07.709, 54.73 W, 0 %, 0 %
2024/03/28 11:16:07.814, 54.73 W, 0 %, 0 %
2024/03/28 11:16:07.919, 54.73 W, 0 %, 0 %
2024/03/28 11:16:08.024, 54.73 W, 0 %, 0 %
2024/03/28 11:16:08.131, 54.73 W, 0 %, 0 %
2024/03/28 11:16:08.236, 54.73 W, 0 %, 0 %
2024/03/28 11:16:08.340, 54.73 W, 0 %, 0 %
2024/03/28 11:16:08.445, 54.73 W, 0 %, 0 %
2024/03/28 11:16:08.550, 54.73 W, 0 %, 0 %
2024/03/28 11:16:08.655, 54.41 W, 0 %, 0 %
2024/03/28 11:16:08.760, 54.41 W, 0 %, 0 %
2024/03/28 11:16:08.865, 54.41 W, 0 %, 0 %
2024/03/28 11:16:08.969, 54.41 W, 0 %, 0 %
2024/03/28 11:16:09.076, 54.41 W, 0 %, 0 %
2024/03/28 11:16:09.181, 54.41 W, 0 %, 0 %
2024/03/28 11:16:09.286, 54.41 W, 0 %, 0 %
2024/03/28 11:16:09.391, 54.41 W, 0 %, 0 %
2024/03/28 11:16:09.496, 54.41 W, 0 %, 0 %
2024/03/28 11:16:09.601, 54.41 W, 0 %, 0 %
2024/03/28 11:16:09.705, 54.41 W, 0 %, 0 %
2024/03/28 11:16:09.812, 54.41 W, 0 %, 0 %
2024/03/28 11:16:09.917, 54.41 W, 0 %, 0 %
2024/03/28 11:16:10.022, 54.41 W, 0 %, 0 %
2024/03/28 11:16:10.129, 54.41 W, 0 %, 0 %
2024/03/28 11:16:10.235, 54.41 W, 0 %, 0 %
2024/03/28 11:16:10.339, 54.41 W, 0 %, 0 %
2024/03/28 11:16:10.444, 54.41 W, 0 %, 0 %
2024/03/28 11:16:10.549, 54.41 W, 0 %, 0 %
2024/03/28 11:16:10.653, 54.41 W, 0 %, 0 %
2024/03/28 11:16:10.759, 54.73 W, 0 %, 0 %
2024/03/28 11:16:10.863, 54.41 W, 0 %, 0 %
2024/03/28 11:16:10.968, 54.41 W, 0 %, 0 %
2024/03/28 11:16:11.075, 54.41 W, 0 %, 0 %
2024/03/28 11:16:11.180, 54.41 W, 0 %, 0 %
2024/03/28 11:16:11.285, 54.41 W, 0 %, 0 %
2024/03/28 11:16:11.389, 54.41 W, 0 %, 0 %
2024/03/28 11:16:11.494, 54.41 W, 0 %, 0 %
2024/03/28 11:16:11.599, 54.41 W, 0 %, 0 %
2024/03/28 11:16:11.704, 54.41 W, 0 %, 0 %
2024/03/28 11:16:11.809, 54.41 W, 0 %, 0 %
2024/03/28 11:16:11.914, 54.41 W, 0 %, 0 %
2024/03/28 11:16:12.018, 54.41 W, 0 %, 0 %
2024/03/28 11:16:12.126, 54.41 W, 0 %, 0 %
2024/03/28 11:16:12.231, 54.41 W, 0 %, 0 %
2024/03/28 11:16:12.336, 54.41 W, 0 %, 0 %
2024/03/28 11:16:12.441, 54.41 W, 0 %, 0 %
2024/03/28 11:16:12.547, 54.41 W, 0 %, 0 %
2024/03/28 11:16:12.652, 54.41 W, 0 %, 0 %
2024/03/28 11:16:12.757, 54.41 W, 0 %, 0 %
2024/03/28 11:16:12.862, 54.41 W, 0 %, 0 %
2024/03/28 11:16:12.966, 54.41 W, 0 %, 0 %
2024/03/28 11:16:13.074, 54.41 W, 0 %, 0 %
2024/03/28 11:16:13.179, 54.41 W, 0 %, 0 %
2024/03/28 11:16:13.284, 54.41 W, 0 %, 0 %
2024/03/28 11:16:13.389, 54.41 W, 0 %, 0 %
2024/03/28 11:16:13.494, 54.41 W, 0 %, 0 %
2024/03/28 11:16:13.598, 54.41 W, 0 %, 0 %
2024/03/28 11:16:13.703, 54.41 W, 0 %, 0 %
2024/03/28 11:16:13.808, 54.41 W, 0 %, 0 %
2024/03/28 11:16:13.915, 54.41 W, 0 %, 0 %
2024/03/28 11:16:14.019, 54.41 W, 0 %, 0 %
2024/03/28 11:16:14.127, 54.41 W, 0 %, 0 %
2024/03/28 11:16:14.231, 54.41 W, 0 %, 0 %
2024/03/28 11:16:14.337, 54.41 W, 0 %, 0 %
2024/03/28 11:16:14.442, 54.41 W, 0 %, 0 %
2024/03/28 11:16:14.547, 54.41 W, 0 %, 0 %
2024/03/28 11:16:14.652, 54.41 W, 0 %, 0 %
2024/03/28 11:16:14.757, 54.41 W, 0 %, 0 %
2024/03/28 11:16:14.862, 54.41 W, 0 %, 0 %
2024/03/28 11:16:14.967, 54.41 W, 0 %, 0 %
2024/03/28 11:16:15.074, 54.41 W, 0 %, 0 %
2024/03/28 11:16:15.179, 54.41 W, 0 %, 0 %
2024/03/28 11:16:15.284, 54.41 W, 0 %, 0 %
2024/03/28 11:16:15.389, 54.14 W, 0 %, 0 %
2024/03/28 11:16:15.494, 54.14 W, 0 %, 0 %
2024/03/28 11:16:15.599, 54.14 W, 0 %, 0 %
2024/03/28 11:16:15.705, 54.41 W, 0 %, 0 %
2024/03/28 11:16:15.810, 54.14 W, 0 %, 0 %
2024/03/28 11:16:15.915, 54.14 W, 0 %, 0 %
2024/03/28 11:16:16.019, 54.14 W, 0 %, 0 %
2024/03/28 11:16:16.127, 54.14 W, 0 %, 0 %
2024/03/28 11:16:16.232, 54.14 W, 0 %, 0 %
2024/03/28 11:16:16.337, 54.14 W, 0 %, 0 %
2024/03/28 11:16:16.442, 54.41 W, 0 %, 0 %
2024/03/28 11:16:16.546, 54.14 W, 0 %, 0 %
2024/03/28 11:16:16.651, 54.14 W, 0 %, 0 %
2024/03/28 11:16:16.756, 54.14 W, 0 %, 0 %
2024/03/28 11:16:16.861, 54.14 W, 0 %, 0 %
2024/03/28 11:16:16.966, 54.14 W, 0 %, 0 %
2024/03/28 11:16:17.074, 54.14 W, 0 %, 0 %
2024/03/28 11:16:17.178, 54.14 W, 0 %, 0 %
2024/03/28 11:16:17.283, 54.14 W, 0 %, 0 %
2024/03/28 11:16:17.388, 54.14 W, 0 %, 0 %
2024/03/28 11:16:17.492, 54.41 W, 0 %, 0 %
2024/03/28 11:16:17.598, 54.14 W, 0 %, 0 %
2024/03/28 11:16:17.702, 54.14 W, 0 %, 0 %
2024/03/28 11:16:17.807, 54.14 W, 0 %, 0 %
2024/03/28 11:16:17.912, 54.14 W, 0 %, 0 %
2024/03/28 11:16:18.018, 54.14 W, 0 %, 0 %
2024/03/28 11:16:18.125, 54.14 W, 0 %, 0 %
2024/03/28 11:16:18.229, 54.14 W, 0 %, 0 %
2024/03/28 11:16:18.334, 54.14 W, 0 %, 0 %
2024/03/28 11:16:18.440, 54.14 W, 0 %, 0 %
2024/03/28 11:16:18.545, 54.14 W, 0 %, 0 %
2024/03/28 11:16:18.650, 54.14 W, 0 %, 0 %
2024/03/28 11:16:18.754, 54.14 W, 0 %, 0 %
2024/03/28 11:16:18.859, 54.14 W, 0 %, 0 %
2024/03/28 11:16:18.964, 54.14 W, 0 %, 0 %
2024/03/28 11:16:19.072, 54.14 W, 0 %, 0 %
2024/03/28 11:16:19.176, 54.14 W, 0 %, 0 %
2024/03/28 11:16:19.281, 54.14 W, 0 %, 0 %
2024/03/28 11:16:19.386, 54.14 W, 0 %, 0 %
2024/03/28 11:16:19.491, 54.14 W, 0 %, 0 %
2024/03/28 11:16:19.596, 54.14 W, 0 %, 0 %
2024/03/28 11:16:19.700, 54.14 W, 0 %, 0 %
2024/03/28 11:16:19.805, 54.14 W, 0 %, 0 %
2024/03/28 11:16:19.910, 54.14 W, 0 %, 0 %
2024/03/28 11:16:20.016, 54.14 W, 0 %, 0 %
2024/03/28 11:16:20.124, 54.14 W, 0 %, 0 %
2024/03/28 11:16:20.230, 54.14 W, 0 %, 0 %
2024/03/28 11:16:20.335, 54.14 W, 0 %, 0 %
2024/03/28 11:16:20.440, 54.14 W, 0 %, 0 %
2024/03/28 11:16:20.545, 54.14 W, 0 %, 0 %
2024/03/28 11:16:20.650, 54.14 W, 0 %, 0 %
2024/03/28 11:16:20.756, 54.14 W, 0 %, 0 %
2024/03/28 11:16:20.860, 54.14 W, 0 %, 0 %
2024/03/28 11:16:20.965, 54.14 W, 0 %, 0 %
2024/03/28 11:16:21.072, 54.14 W, 0 %, 0 %
2024/03/28 11:16:21.177, 54.14 W, 0 %, 0 %
2024/03/28 11:16:21.282, 54.14 W, 0 %, 0 %
2024/03/28 11:16:21.387, 54.14 W, 0 %, 0 %
2024/03/28 11:16:21.492, 54.14 W, 0 %, 0 %
2024/03/28 11:16:21.598, 54.14 W, 0 %, 0 %
2024/03/28 11:16:21.703, 54.14 W, 0 %, 0 %
2024/03/28 11:16:21.808, 54.14 W, 0 %, 0 %
2024/03/28 11:16:21.912, 54.14 W, 0 %, 0 %
2024/03/28 11:16:22.017, 54.14 W, 0 %, 0 %
2024/03/28 11:16:22.125, 54.14 W, 0 %, 0 %
2024/03/28 11:16:22.229, 54.14 W, 0 %, 0 %
2024/03/28 11:16:22.334, 54.14 W, 0 %, 0 %
2024/03/28 11:16:22.439, 53.87 W, 0 %, 0 %
2024/03/28 11:16:22.544, 54.14 W, 0 %, 0 %
2024/03/28 11:16:22.649, 54.14 W, 0 %, 0 %
2024/03/28 11:16:22.753, 53.87 W, 0 %, 0 %
2024/03/28 11:16:22.858, 54.14 W, 0 %, 0 %
2024/03/28 11:16:22.965, 54.14 W, 0 %, 0 %
2024/03/28 11:16:23.072, 54.14 W, 0 %, 0 %
2024/03/28 11:16:23.177, 54.14 W, 0 %, 0 %
2024/03/28 11:16:23.281, 53.87 W, 0 %, 0 %
2024/03/28 11:16:23.387, 53.87 W, 0 %, 0 %
2024/03/28 11:16:23.492, 53.87 W, 0 %, 0 %
2024/03/28 11:16:23.597, 53.87 W, 0 %, 0 %
2024/03/28 11:16:23.702, 54.14 W, 0 %, 0 %
2024/03/28 11:16:23.807, 53.87 W, 0 %, 0 %
2024/03/28 11:16:23.913, 54.14 W, 0 %, 0 %
2024/03/28 11:16:24.018, 54.14 W, 0 %, 0 %
2024/03/28 11:16:24.125, 54.14 W, 0 %, 0 %
2024/03/28 11:16:24.230, 54.14 W, 0 %, 0 %
2024/03/28 11:16:24.336, 54.14 W, 0 %, 0 %
2024/03/28 11:16:24.441, 53.87 W, 0 %, 0 %
2024/03/28 11:16:24.546, 53.87 W, 0 %, 0 %
2024/03/28 11:16:24.651, 53.87 W, 0 %, 0 %
2024/03/28 11:16:24.756, 53.87 W, 0 %, 0 %
2024/03/28 11:16:24.861, 53.87 W, 0 %, 0 %
2024/03/28 11:16:24.965, 53.87 W, 0 %, 0 %
2024/03/28 11:16:25.073, 53.87 W, 0 %, 0 %
2024/03/28 11:16:25.178, 53.87 W, 0 %, 0 %
2024/03/28 11:16:25.283, 53.87 W, 0 %, 0 %
2024/03/28 11:16:25.388, 53.87 W, 0 %, 0 %
2024/03/28 11:16:25.493, 53.87 W, 0 %, 0 %
2024/03/28 11:16:25.598, 53.87 W, 0 %, 0 %
2024/03/28 11:16:25.702, 53.87 W, 0 %, 0 %
2024/03/28 11:16:25.807, 53.87 W, 0 %, 0 %
2024/03/28 11:16:25.912, 53.87 W, 0 %, 0 %
2024/03/28 11:16:26.017, 53.87 W, 0 %, 0 %
2024/03/28 11:16:26.125, 53.87 W, 0 %, 0 %
2024/03/28 11:16:26.230, 53.87 W, 0 %, 0 %
2024/03/28 11:16:26.335, 53.87 W, 0 %, 0 %
2024/03/28 11:16:26.440, 53.87 W, 0 %, 0 %
2024/03/28 11:16:26.546, 53.87 W, 0 %, 0 %
2024/03/28 11:16:26.650, 53.87 W, 0 %, 0 %
2024/03/28 11:16:26.755, 53.87 W, 0 %, 0 %
2024/03/28 11:16:26.860, 53.87 W, 0 %, 0 %
2024/03/28 11:16:26.965, 53.87 W, 0 %, 0 %
2024/03/28 11:16:27.072, 53.87 W, 0 %, 0 %
2024/03/28 11:16:27.177, 53.87 W, 0 %, 0 %
2024/03/28 11:16:27.281, 53.87 W, 0 %, 0 %
2024/03/28 11:16:27.386, 53.87 W, 0 %, 0 %
2024/03/28 11:16:27.491, 53.87 W, 0 %, 0 %
2024/03/28 11:16:27.596, 53.87 W, 0 %, 0 %
2024/03/28 11:16:27.701, 53.87 W, 0 %, 0 %
2024/03/28 11:16:27.805, 53.87 W, 0 %, 0 %
2024/03/28 11:16:27.910, 53.87 W, 0 %, 0 %
2024/03/28 11:16:28.015, 53.87 W, 0 %, 0 %
2024/03/28 11:16:28.123, 53.87 W, 0 %, 0 %
2024/03/28 11:16:28.228, 53.87 W, 0 %, 0 %
2024/03/28 11:16:28.335, 53.87 W, 0 %, 0 %
2024/03/28 11:16:28.440, 53.87 W, 0 %, 0 %
2024/03/28 11:16:28.545, 53.87 W, 0 %, 0 %
