timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/03/29 11:16:49.355, 24.53 W, 0 %, 0 %
2024/03/29 11:16:49.458, 24.53 W, 0 %, 0 %
2024/03/29 11:16:49.561, 24.53 W, 0 %, 0 %
2024/03/29 11:16:49.663, 24.53 W, 0 %, 0 %
2024/03/29 11:16:49.770, 24.53 W, 0 %, 0 %
2024/03/29 11:16:49.873, 24.53 W, 0 %, 0 %
2024/03/29 11:16:49.976, 24.56 W, 0 %, 0 %
2024/03/29 11:16:50.079, 24.53 W, 0 %, 0 %
2024/03/29 11:16:50.182, 24.53 W, 0 %, 0 %
2024/03/29 11:16:50.285, 24.53 W, 0 %, 0 %
2024/03/29 11:16:50.394, 24.53 W, 0 %, 0 %
2024/03/29 11:16:50.496, 24.53 W, 0 %, 0 %
2024/03/29 11:16:50.599, 24.53 W, 0 %, 0 %
2024/03/29 11:16:50.702, 24.53 W, 0 %, 0 %
2024/03/29 11:16:50.805, 24.53 W, 0 %, 0 %
2024/03/29 11:16:50.908, 24.53 W, 0 %, 0 %
2024/03/29 11:16:51.015, 24.53 W, 0 %, 0 %
2024/03/29 11:16:51.118, 24.53 W, 0 %, 0 %
2024/03/29 11:16:51.221, 24.53 W, 0 %, 0 %
2024/03/29 11:16:51.323, 24.53 W, 0 %, 0 %
2024/03/29 11:16:51.426, 24.53 W, 0 %, 0 %
2024/03/29 11:16:51.529, 24.53 W, 0 %, 0 %
2024/03/29 11:16:51.637, 24.53 W, 0 %, 0 %
2024/03/29 11:16:51.740, 24.43 W, 0 %, 0 %
2024/03/29 11:16:51.843, 24.53 W, 0 %, 0 %
2024/03/29 11:16:51.945, 24.53 W, 0 %, 0 %
2024/03/29 11:16:52.048, 24.53 W, 0 %, 0 %
2024/03/29 11:16:52.151, 24.53 W, 0 %, 0 %
2024/03/29 11:16:52.259, 24.53 W, 0 %, 0 %
2024/03/29 11:16:52.362, 24.53 W, 0 %, 0 %
2024/03/29 11:16:52.465, 24.53 W, 0 %, 0 %
2024/03/29 11:16:52.567, 24.53 W, 0 %, 0 %
2024/03/29 11:16:52.670, 24.53 W, 0 %, 0 %
2024/03/29 11:16:52.773, 24.53 W, 0 %, 0 %
2024/03/29 11:16:52.881, 24.53 W, 0 %, 0 %
2024/03/29 11:16:52.984, 24.53 W, 0 %, 0 %
2024/03/29 11:16:53.087, 24.53 W, 0 %, 0 %
2024/03/29 11:16:53.189, 24.53 W, 0 %, 0 %
2024/03/29 11:16:53.292, 24.53 W, 0 %, 0 %
2024/03/29 11:16:53.395, 24.53 W, 0 %, 0 %
2024/03/29 11:16:53.504, 24.53 W, 0 %, 0 %
2024/03/29 11:16:53.607, 24.53 W, 0 %, 0 %
2024/03/29 11:16:53.710, 24.53 W, 0 %, 0 %
2024/03/29 11:16:53.813, 24.53 W, 0 %, 0 %
2024/03/29 11:16:53.915, 24.53 W, 0 %, 0 %
2024/03/29 11:16:54.018, 24.53 W, 0 %, 0 %
2024/03/29 11:16:54.126, 24.53 W, 0 %, 0 %
2024/03/29 11:16:54.229, 24.53 W, 0 %, 0 %
2024/03/29 11:16:54.332, 24.53 W, 0 %, 0 %
2024/03/29 11:16:54.434, 24.53 W, 0 %, 0 %
2024/03/29 11:16:54.537, 24.53 W, 0 %, 0 %
2024/03/29 11:16:54.640, 24.53 W, 0 %, 0 %
2024/03/29 11:16:54.748, 24.53 W, 0 %, 0 %
2024/03/29 11:16:54.851, 24.50 W, 0 %, 0 %
2024/03/29 11:16:54.954, 24.53 W, 0 %, 0 %
2024/03/29 11:16:55.057, 24.53 W, 0 %, 0 %
2024/03/29 11:16:55.159, 24.53 W, 0 %, 0 %
2024/03/29 11:16:55.262, 24.53 W, 0 %, 0 %
2024/03/29 11:16:55.371, 24.53 W, 0 %, 0 %
2024/03/29 11:16:55.473, 24.53 W, 0 %, 0 %
2024/03/29 11:16:55.576, 24.53 W, 0 %, 0 %
2024/03/29 11:16:55.679, 24.53 W, 0 %, 0 %
2024/03/29 11:16:55.781, 24.53 W, 0 %, 0 %
2024/03/29 11:16:55.884, 24.53 W, 0 %, 0 %
2024/03/29 11:16:55.993, 24.53 W, 0 %, 0 %
2024/03/29 11:16:56.099, 24.50 W, 0 %, 0 %
2024/03/29 11:16:56.204, 24.51 W, 0 %, 0 %
2024/03/29 11:16:56.307, 24.52 W, 0 %, 0 %
2024/03/29 11:16:56.415, 24.53 W, 0 %, 0 %
2024/03/29 11:16:56.518, 24.53 W, 0 %, 0 %
2024/03/29 11:16:56.621, 24.53 W, 0 %, 0 %
2024/03/29 11:16:56.724, 24.53 W, 0 %, 0 %
2024/03/29 11:16:56.826, 24.53 W, 0 %, 0 %
2024/03/29 11:16:56.929, 24.53 W, 0 %, 0 %
2024/03/29 11:16:57.037, 24.53 W, 0 %, 0 %
2024/03/29 11:16:57.139, 24.53 W, 0 %, 0 %
2024/03/29 11:16:57.242, 24.53 W, 0 %, 0 %
2024/03/29 11:16:57.345, 24.53 W, 0 %, 0 %
2024/03/29 11:16:57.448, 24.53 W, 0 %, 0 %
2024/03/29 11:16:57.551, 24.53 W, 0 %, 0 %
2024/03/29 11:16:57.660, 24.53 W, 0 %, 0 %
2024/03/29 11:16:57.763, 24.53 W, 0 %, 0 %
2024/03/29 11:16:57.865, 24.53 W, 0 %, 0 %
2024/03/29 11:16:57.968, 24.53 W, 0 %, 0 %
2024/03/29 11:16:58.071, 24.53 W, 0 %, 0 %
2024/03/29 11:16:58.174, 24.53 W, 0 %, 0 %
2024/03/29 11:16:58.281, 24.53 W, 0 %, 0 %
2024/03/29 11:16:58.384, 24.53 W, 0 %, 0 %
2024/03/29 11:16:58.487, 35.40 W, 0 %, 0 %
2024/03/29 11:16:58.590, 35.39 W, 15 %, 1 %
2024/03/29 11:16:58.693, 35.30 W, 15 %, 1 %
2024/03/29 11:16:58.795, 35.31 W, 5 %, 0 %
2024/03/29 11:16:58.898, 35.40 W, 4 %, 0 %
2024/03/29 11:16:59.004, 35.30 W, 4 %, 0 %
2024/03/29 11:16:59.106, 35.31 W, 5 %, 0 %
2024/03/29 11:16:59.209, 35.30 W, 5 %, 0 %
2024/03/29 11:16:59.312, 35.49 W, 3 %, 0 %
2024/03/29 11:16:59.414, 35.30 W, 7 %, 0 %
2024/03/29 11:16:59.517, 35.40 W, 7 %, 0 %
2024/03/29 11:16:59.620, 35.30 W, 3 %, 0 %
2024/03/29 11:16:59.727, 35.30 W, 1 %, 0 %
2024/03/29 11:16:59.830, 35.30 W, 1 %, 0 %
2024/03/29 11:16:59.933, 35.30 W, 0 %, 0 %
2024/03/29 11:17:00.035, 35.49 W, 0 %, 0 %
2024/03/29 11:17:00.138, 35.40 W, 3 %, 0 %
2024/03/29 11:17:00.241, 35.39 W, 6 %, 0 %
2024/03/29 11:17:00.343, 35.40 W, 6 %, 0 %
2024/03/29 11:17:00.448, 35.40 W, 6 %, 0 %
2024/03/29 11:17:00.551, 35.49 W, 6 %, 0 %
2024/03/29 11:17:00.654, 35.39 W, 5 %, 0 %
2024/03/29 11:17:00.757, 35.40 W, 5 %, 0 %
2024/03/29 11:17:00.859, 35.49 W, 5 %, 0 %
2024/03/29 11:17:00.962, 35.40 W, 6 %, 0 %
2024/03/29 11:17:01.065, 35.31 W, 4 %, 0 %
2024/03/29 11:17:01.168, 35.40 W, 4 %, 0 %
2024/03/29 11:17:01.273, 35.40 W, 4 %, 0 %
2024/03/29 11:17:01.375, 35.49 W, 4 %, 0 %
2024/03/29 11:17:01.478, 35.40 W, 5 %, 0 %
2024/03/29 11:17:01.581, 35.40 W, 5 %, 0 %
2024/03/29 11:17:01.683, 35.50 W, 5 %, 0 %
2024/03/29 11:17:01.786, 35.49 W, 4 %, 0 %
2024/03/29 11:17:01.889, 35.49 W, 4 %, 0 %
2024/03/29 11:17:01.992, 35.49 W, 6 %, 0 %
2024/03/29 11:17:02.094, 35.50 W, 6 %, 0 %
2024/03/29 11:17:02.198, 35.40 W, 6 %, 0 %
2024/03/29 11:17:02.301, 35.40 W, 5 %, 0 %
2024/03/29 11:17:02.403, 35.40 W, 5 %, 0 %
2024/03/29 11:17:02.506, 35.40 W, 6 %, 0 %
2024/03/29 11:17:02.609, 35.49 W, 6 %, 0 %
2024/03/29 11:17:02.711, 35.40 W, 6 %, 0 %
2024/03/29 11:17:02.814, 35.49 W, 6 %, 0 %
2024/03/29 11:17:02.917, 35.50 W, 6 %, 0 %
2024/03/29 11:17:03.020, 35.49 W, 6 %, 0 %
2024/03/29 11:17:03.122, 35.49 W, 6 %, 0 %
2024/03/29 11:17:03.227, 35.49 W, 6 %, 0 %
2024/03/29 11:17:03.329, 35.49 W, 5 %, 0 %
2024/03/29 11:17:03.432, 35.49 W, 6 %, 0 %
2024/03/29 11:17:03.535, 35.49 W, 6 %, 0 %
2024/03/29 11:17:03.637, 35.49 W, 6 %, 0 %
2024/03/29 11:17:03.740, 35.49 W, 6 %, 0 %
2024/03/29 11:17:03.843, 35.40 W, 6 %, 0 %
2024/03/29 11:17:03.946, 35.49 W, 5 %, 0 %
2024/03/29 11:17:04.048, 35.49 W, 5 %, 0 %
2024/03/29 11:17:04.151, 35.40 W, 5 %, 0 %
2024/03/29 11:17:04.254, 35.49 W, 5 %, 0 %
2024/03/29 11:17:04.361, 35.49 W, 5 %, 0 %
2024/03/29 11:17:04.464, 35.49 W, 6 %, 0 %
2024/03/29 11:17:04.566, 35.49 W, 6 %, 0 %
2024/03/29 11:17:04.669, 35.49 W, 6 %, 0 %
2024/03/29 11:17:04.772, 35.49 W, 6 %, 0 %
2024/03/29 11:17:04.875, 35.49 W, 6 %, 0 %
2024/03/29 11:17:04.978, 35.49 W, 6 %, 0 %
2024/03/29 11:17:05.081, 35.49 W, 6 %, 0 %
2024/03/29 11:17:05.183, 35.59 W, 6 %, 0 %
2024/03/29 11:17:05.286, 35.49 W, 6 %, 0 %
2024/03/29 11:17:05.389, 35.49 W, 6 %, 0 %
2024/03/29 11:17:05.492, 35.49 W, 5 %, 0 %
2024/03/29 11:17:05.597, 35.49 W, 5 %, 0 %
2024/03/29 11:17:05.699, 35.49 W, 6 %, 0 %
2024/03/29 11:17:05.802, 35.49 W, 6 %, 0 %
2024/03/29 11:17:05.905, 35.49 W, 6 %, 0 %
2024/03/29 11:17:06.008, 35.49 W, 6 %, 0 %
2024/03/29 11:17:06.110, 35.49 W, 6 %, 0 %
2024/03/29 11:17:06.213, 35.40 W, 4 %, 0 %
2024/03/29 11:17:06.316, 35.49 W, 6 %, 0 %
2024/03/29 11:17:06.419, 35.49 W, 6 %, 0 %
2024/03/29 11:17:06.521, 35.49 W, 6 %, 0 %
2024/03/29 11:17:06.624, 35.49 W, 6 %, 0 %
2024/03/29 11:17:06.727, 35.59 W, 6 %, 0 %
2024/03/29 11:17:06.830, 35.49 W, 6 %, 0 %
2024/03/29 11:17:06.932, 35.49 W, 6 %, 0 %
2024/03/29 11:17:07.035, 35.49 W, 6 %, 0 %
2024/03/29 11:17:07.138, 35.49 W, 6 %, 0 %
2024/03/29 11:17:07.243, 35.49 W, 5 %, 0 %
2024/03/29 11:17:07.346, 35.49 W, 6 %, 0 %
2024/03/29 11:17:07.449, 35.49 W, 6 %, 0 %
2024/03/29 11:17:07.551, 35.49 W, 6 %, 0 %
2024/03/29 11:17:07.654, 35.49 W, 6 %, 0 %
2024/03/29 11:17:07.757, 35.59 W, 6 %, 0 %
2024/03/29 11:17:07.859, 35.49 W, 5 %, 0 %
2024/03/29 11:17:07.962, 35.49 W, 5 %, 0 %
2024/03/29 11:17:08.065, 35.49 W, 5 %, 0 %
2024/03/29 11:17:08.167, 35.49 W, 6 %, 0 %
2024/03/29 11:17:08.270, 35.49 W, 6 %, 0 %
2024/03/29 11:17:08.373, 35.59 W, 5 %, 0 %
2024/03/29 11:17:08.475, 35.49 W, 5 %, 0 %
2024/03/29 11:17:08.578, 35.49 W, 5 %, 0 %
2024/03/29 11:17:08.681, 35.49 W, 6 %, 0 %
2024/03/29 11:17:08.783, 35.49 W, 6 %, 0 %
2024/03/29 11:17:08.886, 35.49 W, 5 %, 0 %
2024/03/29 11:17:08.989, 35.49 W, 5 %, 0 %
2024/03/29 11:17:09.091, 35.49 W, 6 %, 0 %
2024/03/29 11:17:09.196, 35.49 W, 6 %, 0 %
2024/03/29 11:17:09.299, 35.49 W, 6 %, 0 %
2024/03/29 11:17:09.402, 35.59 W, 6 %, 0 %
2024/03/29 11:17:09.505, 35.40 W, 6 %, 0 %
2024/03/29 11:17:09.607, 35.59 W, 5 %, 0 %
2024/03/29 11:17:09.710, 35.49 W, 5 %, 0 %
2024/03/29 11:17:09.813, 35.49 W, 5 %, 0 %
2024/03/29 11:17:09.916, 35.59 W, 5 %, 0 %
2024/03/29 11:17:10.018, 35.59 W, 5 %, 0 %
2024/03/29 11:17:10.121, 35.59 W, 5 %, 0 %
2024/03/29 11:17:10.224, 35.49 W, 6 %, 0 %
2024/03/29 11:17:10.326, 35.49 W, 6 %, 0 %
2024/03/29 11:17:10.429, 35.59 W, 5 %, 0 %
2024/03/29 11:17:10.532, 35.59 W, 5 %, 0 %
2024/03/29 11:17:10.635, 35.49 W, 6 %, 0 %
2024/03/29 11:17:10.737, 35.59 W, 5 %, 0 %
