load model,215.4,7972.84,8855.76,13222,51
load model,215.99,5053.36,5765.86,11246,56
load model,215.85,4662.90,5339.77,10391,28
load model,216.05,4401.27,5338.54,11127,32
load model,215.51,5660.28,6865.86,11883,83
load model,218.0,7567.67,8244.51,12890,60
load model,215.08,5367.77,7268.55,12637,28
load model,215.91,4517.76,5451.58,10268,28
load model,214.96,4405.68,5679.63,10681,79
load model,215.96,6762.33,7815.36,11757,74
load model,215.92,9547.09,11601.02,14918,23
load model,216.29,4730.23,5722.53,10823,23
load model,216.5,4753.24,5640.88,10259,32
load model,215.78,4385.85,8333.73,13300,46
load model,217.37,4653.25,7433.77,11593,120
load model,218.19,10590.94,15120.96,15275,138
load model,216.64,3296.64,5195.10,11305,142
load model,218.28,5462.12,6909.11,11733,69
load model,216.72,4462.19,5445.78,10912,32
load model,217.11,4752.24,6357.31,11911,28
load model,215.23,4676.62,5592.45,11007,88
load model,215.96,10587.18,14306.34,15804,23
load model,251.12,2686.11,5731.68,9024,88
load model,217.23,4315.62,5591.13,11108,115
load model,217.15,987.25,2443.07,5250,28
load model,214.72,5267.82,6314.88,11881,0
load model,215.19,4449.02,5534.57,11172,51
load model,215.92,5857.43,6601.56,12101,33
load model,216.82,10145.76,12542.33,15714,60
load model,378.82,1603.90,3337.74,5496,74
load model,216.98,4856.87,6126.70,11494,11
load model,214.6,3963.04,4866.69,9455,92
load model,216.68,5246.68,6225.54,10642,5
load model,217.51,1415.91,3933.47,8216,55
load model,306.49,6693.82,5987.94,8992,9
load model,215.6,8275.62,10000.84,12254,16
load model,215.85,5035.13,6168.51,11647,9
load model,216.52,4437.52,5453.62,10054,79
load model,216.32,4739.29,5743.10,10660,14
load model,215.85,4177.85,5384.18,10234,42
load model,216.03,11890.91,13752.86,16146,37
load model,220.49,3843.73,5443.07,8617,23
load model,216.61,4277.37,6222.28,12077,86
load model,216.4,4004.68,5882.72,11469,69
load model,219.86,4269.47,5223.68,10097,46
load model,215.01,4200.06,5392.75,10935,14
load model,218.99,1508.26,3820.88,7425,42
load model,259.17,11202.85,11306.66,13628,5
load model,215.09,4905.95,7138.11,12567,23
load model,215.12,12309.49,14852.45,16280,37
load model,216.93,2193.48,14008.30,7671,0
load model,216.37,7093.09,41401.16,13731,28
load model,219.55,4104.88,6157.24,10522,92
load model,217.25,4666.55,5791.67,10757,141
load model,215.72,7907.26,10567.37,14014,110
load model,217.89,7154.67,9221.12,11611,23
load model,215.28,5544.33,7164.92,11385,41
load model,215.6,12401.29,13015.40,14374,23
load model,215.5,1823.82,4733.22,9012,0
load model,216.66,3291.21,5802.71,10704,223
load model,215.89,3219.95,5093.35,10663,328
load model,216.37,4662.11,5942.66,11804,111
load model,215.77,4482.39,6424.63,12175,129
load model,215.17,9626.83,11186.38,14625,116
load model,216.16,4866.66,6262.21,12278,288
load model,216.16,3350.41,6946.65,13314,518
load model,290.98,2599.20,3370.00,6612,786
load model,215.47,4368.34,6360.80,11352,385
