timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/04/10 09:03:47.988, 50.43 W, 0 %, 0 %
2024/04/10 09:03:47.994, 52.12 W, 0 %, 0 %
2024/04/10 09:03:48.002, 52.06 W, 0 %, 0 %
2024/04/10 09:03:48.108, 50.43 W, 0 %, 0 %
2024/04/10 09:03:48.113, 52.12 W, 0 %, 0 %
2024/04/10 09:03:48.118, 52.12 W, 0 %, 0 %
2024/04/10 09:03:48.222, 50.43 W, 0 %, 0 %
2024/04/10 09:03:48.229, 52.12 W, 0 %, 0 %
2024/04/10 09:03:48.234, 52.06 W, 0 %, 0 %
2024/04/10 09:03:48.341, 50.43 W, 0 %, 0 %
2024/04/10 09:03:48.346, 52.12 W, 0 %, 0 %
2024/04/10 09:03:48.350, 52.06 W, 0 %, 0 %
2024/04/10 09:03:48.456, 50.43 W, 0 %, 0 %
2024/04/10 09:03:48.462, 52.12 W, 0 %, 0 %
2024/04/10 09:03:48.467, 52.12 W, 0 %, 0 %
2024/04/10 09:03:48.571, 50.43 W, 0 %, 0 %
2024/04/10 09:03:48.576, 52.12 W, 0 %, 0 %
2024/04/10 09:03:48.581, 52.12 W, 0 %, 0 %
2024/04/10 09:03:48.686, 50.43 W, 0 %, 0 %
2024/04/10 09:03:48.691, 52.12 W, 0 %, 0 %
2024/04/10 09:03:48.696, 52.06 W, 0 %, 0 %
2024/04/10 09:03:48.800, 50.43 W, 0 %, 0 %
2024/04/10 09:03:48.806, 52.12 W, 0 %, 0 %
2024/04/10 09:03:48.810, 52.12 W, 0 %, 0 %
2024/04/10 09:03:48.915, 50.43 W, 0 %, 0 %
2024/04/10 09:03:48.920, 52.12 W, 0 %, 0 %
2024/04/10 09:03:48.924, 52.12 W, 0 %, 0 %
2024/04/10 09:03:49.029, 50.43 W, 0 %, 0 %
2024/04/10 09:03:49.034, 52.12 W, 0 %, 0 %
2024/04/10 09:03:49.039, 52.06 W, 0 %, 0 %
2024/04/10 09:03:49.143, 50.70 W, 0 %, 0 %
2024/04/10 09:03:49.152, 52.12 W, 0 %, 0 %
2024/04/10 09:03:49.158, 52.06 W, 0 %, 0 %
2024/04/10 09:03:49.287, 50.43 W, 0 %, 0 %
2024/04/10 09:03:49.292, 52.12 W, 0 %, 0 %
2024/04/10 09:03:49.296, 52.12 W, 0 %, 0 %
2024/04/10 09:03:49.402, 50.43 W, 0 %, 0 %
2024/04/10 09:03:49.407, 52.12 W, 0 %, 0 %
2024/04/10 09:03:49.413, 52.06 W, 0 %, 0 %
2024/04/10 09:03:49.517, 50.43 W, 0 %, 0 %
2024/04/10 09:03:49.522, 52.12 W, 0 %, 0 %
2024/04/10 09:03:49.527, 52.06 W, 0 %, 0 %
2024/04/10 09:03:49.632, 50.43 W, 0 %, 0 %
2024/04/10 09:03:49.636, 52.12 W, 0 %, 0 %
2024/04/10 09:03:49.643, 52.06 W, 0 %, 0 %
2024/04/10 09:03:49.748, 50.43 W, 0 %, 0 %
2024/04/10 09:03:49.753, 52.12 W, 0 %, 0 %
2024/04/10 09:03:49.758, 52.06 W, 0 %, 0 %
2024/04/10 09:03:49.864, 50.43 W, 0 %, 0 %
2024/04/10 09:03:49.870, 52.12 W, 0 %, 0 %
2024/04/10 09:03:49.877, 52.06 W, 0 %, 0 %
2024/04/10 09:03:49.985, 50.43 W, 0 %, 0 %
2024/04/10 09:03:49.991, 52.12 W, 0 %, 0 %
2024/04/10 09:03:49.996, 52.06 W, 0 %, 0 %
2024/04/10 09:03:50.101, 50.43 W, 0 %, 0 %
2024/04/10 09:03:50.105, 52.12 W, 0 %, 0 %
2024/04/10 09:03:50.110, 52.12 W, 0 %, 0 %
2024/04/10 09:03:50.215, 50.43 W, 0 %, 0 %
2024/04/10 09:03:50.223, 52.12 W, 0 %, 0 %
2024/04/10 09:03:50.227, 52.06 W, 0 %, 0 %
2024/04/10 09:03:50.334, 50.43 W, 0 %, 0 %
2024/04/10 09:03:50.339, 52.12 W, 0 %, 0 %
2024/04/10 09:03:50.344, 52.06 W, 0 %, 0 %
2024/04/10 09:03:50.449, 50.43 W, 0 %, 0 %
2024/04/10 09:03:50.454, 52.12 W, 0 %, 0 %
2024/04/10 09:03:50.459, 52.12 W, 0 %, 0 %
2024/04/10 09:03:50.564, 50.43 W, 0 %, 0 %
2024/04/10 09:03:50.569, 52.12 W, 0 %, 0 %
2024/04/10 09:03:50.573, 52.06 W, 0 %, 0 %
2024/04/10 09:03:50.678, 50.43 W, 0 %, 0 %
2024/04/10 09:03:50.683, 52.12 W, 0 %, 0 %
2024/04/10 09:03:50.688, 52.06 W, 0 %, 0 %
2024/04/10 09:03:50.793, 50.43 W, 0 %, 0 %
2024/04/10 09:03:50.798, 52.12 W, 0 %, 0 %
2024/04/10 09:03:50.802, 52.06 W, 0 %, 0 %
2024/04/10 09:03:50.907, 50.43 W, 0 %, 0 %
2024/04/10 09:03:50.912, 52.12 W, 0 %, 0 %
2024/04/10 09:03:50.916, 52.06 W, 0 %, 0 %
2024/04/10 09:03:51.021, 50.43 W, 0 %, 0 %
2024/04/10 09:03:51.026, 52.12 W, 0 %, 0 %
2024/04/10 09:03:51.031, 52.06 W, 0 %, 0 %
2024/04/10 09:03:51.136, 50.43 W, 0 %, 0 %
2024/04/10 09:03:51.143, 52.12 W, 0 %, 0 %
2024/04/10 09:03:51.147, 52.06 W, 0 %, 0 %
2024/04/10 09:03:51.255, 50.43 W, 0 %, 0 %
2024/04/10 09:03:51.260, 52.12 W, 0 %, 0 %
2024/04/10 09:03:51.265, 52.06 W, 0 %, 0 %
2024/04/10 09:03:51.369, 50.43 W, 0 %, 0 %
2024/04/10 09:03:51.374, 52.12 W, 0 %, 0 %
2024/04/10 09:03:51.379, 52.06 W, 0 %, 0 %
2024/04/10 09:03:51.483, 50.43 W, 0 %, 0 %
2024/04/10 09:03:51.488, 52.12 W, 0 %, 0 %
2024/04/10 09:03:51.493, 52.06 W, 0 %, 0 %
2024/04/10 09:03:51.599, 50.43 W, 0 %, 0 %
2024/04/10 09:03:51.604, 52.12 W, 0 %, 0 %
2024/04/10 09:03:51.609, 52.06 W, 0 %, 0 %
2024/04/10 09:03:51.714, 50.43 W, 0 %, 0 %
2024/04/10 09:03:51.721, 52.12 W, 0 %, 0 %
2024/04/10 09:03:51.728, 52.06 W, 0 %, 0 %
2024/04/10 09:03:51.835, 50.43 W, 0 %, 0 %
2024/04/10 09:03:51.841, 52.12 W, 0 %, 0 %
2024/04/10 09:03:51.847, 52.06 W, 0 %, 0 %
2024/04/10 09:03:51.951, 50.43 W, 0 %, 0 %
2024/04/10 09:03:51.956, 52.12 W, 0 %, 0 %
2024/04/10 09:03:51.961, 52.06 W, 0 %, 0 %
2024/04/10 09:03:52.066, 50.43 W, 0 %, 0 %
2024/04/10 09:03:52.071, 52.12 W, 0 %, 0 %
2024/04/10 09:03:52.075, 52.06 W, 0 %, 0 %
2024/04/10 09:03:52.180, 50.43 W, 0 %, 0 %
2024/04/10 09:03:52.188, 52.12 W, 0 %, 0 %
2024/04/10 09:03:52.195, 52.06 W, 0 %, 0 %
2024/04/10 09:03:52.302, 50.43 W, 0 %, 0 %
2024/04/10 09:03:52.306, 52.12 W, 0 %, 0 %
2024/04/10 09:03:52.311, 52.06 W, 0 %, 0 %
2024/04/10 09:03:52.418, 50.43 W, 0 %, 0 %
2024/04/10 09:03:52.425, 52.12 W, 0 %, 0 %
2024/04/10 09:03:52.432, 52.06 W, 0 %, 0 %
2024/04/10 09:03:52.539, 50.43 W, 0 %, 0 %
2024/04/10 09:03:52.546, 52.12 W, 0 %, 0 %
2024/04/10 09:03:52.551, 52.06 W, 0 %, 0 %
2024/04/10 09:03:52.656, 50.43 W, 0 %, 0 %
2024/04/10 09:03:52.660, 52.12 W, 0 %, 0 %
2024/04/10 09:03:52.665, 52.06 W, 0 %, 0 %
2024/04/10 09:03:52.770, 50.43 W, 0 %, 0 %
2024/04/10 09:03:52.775, 52.12 W, 0 %, 0 %
2024/04/10 09:03:52.780, 52.06 W, 0 %, 0 %
2024/04/10 09:03:52.885, 50.43 W, 0 %, 0 %
2024/04/10 09:03:52.890, 52.12 W, 0 %, 0 %
2024/04/10 09:03:52.895, 52.06 W, 0 %, 0 %
2024/04/10 09:03:52.999, 50.43 W, 0 %, 0 %
2024/04/10 09:03:53.004, 52.12 W, 0 %, 0 %
2024/04/10 09:03:53.009, 52.06 W, 0 %, 0 %
2024/04/10 09:03:53.114, 50.43 W, 0 %, 0 %
2024/04/10 09:03:53.119, 52.12 W, 0 %, 0 %
2024/04/10 09:03:53.123, 52.06 W, 0 %, 0 %
