timestamp;tag;duration;nvidia_gpu_0
1706224065.5743895;tokenizer;0.3054485321044922;16057
1706224065.879838;pipeline load;29.226589918136597;1697674
1706224095.106428;inference-0;15.659082174301147;2585937
1706224110.76551;inference-1;14.271897315979004;2754577
1706224125.0374074;inference-2;21.42880868911743;4268840
1706224146.466216;inference-3;12.038137912750244;2341850
1706224158.504354;inference-4;14.904219627380371;2968771
1706224173.4085736;inference-5;14.315660238265991;2789302
1706224187.7242339;inference-6;15.873153448104858;3066642
1706224203.5973873;inference-7;11.832168340682983;2279882
1706224215.4295557;inference-8;18.655350923538208;3595826
1706224234.0849066;inference-9;11.23084545135498;2172001
1706224263.945437;tokenizer;0.3511388301849365;21849
1706224264.2965758;pipeline load;29.088655471801758;1714609
1706224293.3852313;inference-0;11.44103717803955;2060266
1706224304.8262684;inference-1;18.605730533599854;3671261
1706224323.431999;inference-2;14.334563732147217;2818148
1706224337.7665627;inference-3;15.138000965118408;2992854
1706224352.9045637;inference-4;19.037346601486206;3717196
1706224371.9419103;inference-5;20.174695014953613;3924921
1706224392.1166053;inference-6;23.90495538711548;4635653
1706224416.0215607;inference-7;11.566481351852417;2232085
1706224427.588042;inference-8;11.738911628723145;2270550
1706224439.3269536;inference-9;17.63772988319397;3418909
1706224466.765823;tokenizer;0.2690250873565674;16554
1706224467.034848;pipeline load;25.773256063461304;1534052
1706224492.808104;inference-0;8.525603294372559;1525324
1706224501.3337073;inference-1;13.196380615234375;2569653
1706224514.530088;inference-2;24.52652621269226;4894123
1706224539.0566142;inference-3;15.507995843887329;2992625
1706224554.56461;inference-4;19.40334963798523;3781631
1706224573.9679596;inference-5;14.312338829040527;2737645
1706224588.2802985;inference-6;22.33496332168579;4383278
1706224610.6152618;inference-7;12.390540361404419;2372939
1706224623.0058022;inference-8;15.738843202590942;3050263
1706224638.7446454;inference-9;14.188068628311157;2764352
1706224662.6889296;tokenizer;0.2347278594970703;11050
1706224662.9236574;pipeline load;25.804360389709473;1541829
1706224688.7280178;inference-0;12.87010669708252;2376575
1706224701.5981245;inference-1;18.359906911849976;3649068
1706224719.9580314;inference-2;24.72050404548645;4895460
1706224744.6785355;inference-3;18.953102827072144;3694271
1706224763.6316383;inference-4;19.258803606033325;3771272
1706224782.890442;inference-5;13.244507074356079;2558783
1706224796.134949;inference-6;35.027841329574585;6966223
1706224831.1627903;inference-7;16.39737629890442;3197314
1706224847.5601666;inference-8;21.695164442062378;4249750
1706224869.255331;inference-9;22.001127243041992;4330323
1706224900.6743593;tokenizer;0.35535407066345215;22205
1706224901.0297134;pipeline load;26.591203927993774;1586694
1706224927.6209173;inference-0;25.292618989944458;4902818
1706224952.9135363;inference-1;10.655500650405884;2110259
1706224963.569037;inference-2;26.301090002059937;5192157
1706224989.870127;inference-3;16.87283682823181;3284513
1706225006.7429638;inference-4;18.053654432296753;3488756
1706225024.7966182;inference-5;15.725232362747192;3071627
1706225040.5218506;inference-6;16.550498962402344;3191461
1706225057.0723495;inference-7;16.167433738708496;3157810
1706225073.2397833;inference-8;22.7214834690094;4446734
1706225095.9612668;inference-9;12.675968408584595;2457397
1706225115.2234197;tokenizer;0.2978396415710449;16697
1706225115.5212593;pipeline load;21.470012187957764;1285836
1706225136.9912715;inference-0;13.207371950149536;2490379
1706225150.1986434;inference-1;14.47253942489624;2862979
1706225164.6711829;inference-2;16.060149669647217;3169075
1706225180.7313325;inference-3;19.372862339019775;3736320
1706225200.1041949;inference-4;16.20957350730896;3179083
1706225216.3137684;inference-5;18.419639110565186;3578105
1706225234.7334075;inference-6;15.1859130859375;2962461
1706225249.9193206;inference-7;18.514859914779663;3606863
1706225268.4341805;inference-8;14.8699312210083;2906687
1706225283.3041117;inference-9;21.48654532432556;4211829
1706225316.1271312;tokenizer;0.3124821186065674;16559
1706225316.4396133;pipeline load;26.512884616851807;1582842
1706225342.952498;inference-0;20.47912883758545;3935755
1706225363.4316268;inference-1;16.839651823043823;3356860
1706225380.2712786;inference-2;13.882849216461182;2724172
1706225394.1541278;inference-3;21.63153076171875;4225052
1706225415.7856586;inference-4;16.989006519317627;3330514
1706225432.774665;inference-5;15.370201587677002;2991131
1706225448.1448667;inference-6;20.23859214782715;3995819
1706225468.3834589;inference-7;20.827070474624634;4080140
1706225489.2105293;inference-8;11.97658395767212;2334163
1706225501.1871133;inference-9;21.713095664978027;4264243
1706225533.6883702;tokenizer;0.2873103618621826;16570
1706225533.9756806;pipeline load;25.606956005096436;1530607
1706225559.5826366;inference-0;20.15720510482788;3889739
1706225579.7398417;inference-1;16.927818536758423;3378749
1706225596.6676602;inference-2;20.379165172576904;4006260
1706225617.0468254;inference-3;11.600601434707642;2223808
1706225628.6474268;inference-4;21.697839498519897;4275769
1706225650.3452663;inference-5;15.446826696395874;3012033
1706225665.792093;inference-6;12.410516023635864;2418914
1706225678.202609;inference-7;13.40424656867981;2619708
1706225691.6068556;inference-8;21.14966106414795;4179982
1706225712.7565167;inference-9;23.352708339691162;4596046
1706225751.763721;tokenizer;0.3322887420654297;16509
1706225752.0960097;pipeline load;26.11955714225769;1552469
1706225778.2155669;inference-0;16.697629690170288;3166489
1706225794.9131966;inference-1;14.219270467758179;2820082
1706225809.132467;inference-2;31.985527515411377;6370944
1706225841.1179945;inference-3;23.217482805252075;4568047
1706225864.3354774;inference-4;11.099624156951904;2127666
1706225875.4351015;inference-5;13.078996658325195;2559787
1706225888.5140982;inference-6;23.830878257751465;4679076
1706225912.3449764;inference-7;16.383667945861816;3209191
1706225928.7286444;inference-8;12.476532697677612;2431924
1706225941.205177;inference-9;18.66461730003357;3650832
1706225975.797405;tokenizer;0.294100284576416;16477
1706225976.0915053;pipeline load;26.297581911087036;1557233
1706226002.3890872;inference-0;14.60120439529419;2738526
1706226016.9902916;inference-1;13.71427059173584;2711634
1706226030.7045622;inference-2;13.36001467704773;2663392
1706226044.0645769;inference-3;13.154510259628296;2532097
1706226057.2190871;inference-4;21.847291946411133;4271211
