load model,215.48,344.50,1034.64,4223,269
load model,219.36,528.55,1065.84,3620,260
load model,215.83,397.59,1088.57,4341,137
load model,218.06,334.90,746.58,3669,213
load model,217.52,326.98,1364.77,4726,188
load model,215.55,337.98,1603.12,5131,285
load model,215.52,326.54,821.65,3874,315
load model,215.8,641.83,1794.98,4741,93
load model,214.72,331.51,1052.95,4182,287
load model,218.07,319.64,809.18,3751,75
load model,216.46,328.10,878.77,3950,119
load model,217.47,327.94,2127.57,5334,134
load model,215.6,342.00,1117.33,4286,115
load model,216.33,336.62,734.96,3689,204
load model,216.1,630.26,1519.97,4267,60
load model,214.58,341.11,683.75,3565,227
load model,215.71,331.38,1163.86,4515,84
load model,217.49,331.85,932.76,4000,241
load model,214.76,357.92,1228.30,4577,101
load model,214.63,335.65,1008.77,4096,154
load model,215.29,625.38,1280.15,3944,61
load model,215.89,335.46,1315.38,4581,125
load model,215.45,341.90,1510.68,5212,167
load model,216.19,337.64,5964.86,9422,190
load model,215.12,348.73,4696.57,8289,301
load model,215.83,353.15,1266.35,4503,414
load model,215.63,380.91,1841.14,4907,153
load model,215.69,573.06,1499.54,4404,186
load model,216.79,313.84,770.52,3663,102
load model,218.76,329.37,1240.95,4498,23
load model,216.28,331.35,6567.04,10375,50
load model,215.63,354.56,4190.49,7740,555
load model,215.84,344.67,1722.87,5291,853
load model,215.54,615.40,2862.81,6031,741
load model,216.43,342.10,1406.14,5009,821
load model,216.43,335.00,2864.65,6353,434
load model,215.44,333.40,1511.42,5050,753
load model,216.27,331.08,1035.83,4434,413
load model,216.98,316.87,2165.49,6033,301
load model,215.57,644.88,4243.65,6833,369
load model,216.44,330.38,2208.50,5563,339
load model,215.77,255.51,3401.35,7378,18
load model,222.46,255.92,3350.03,6590,663
load model,216.0,323.88,1372.44,4810,423
load model,215.58,217.78,2470.43,5664,46
load model,248.51,248.04,1997.43,4869,325
load model,216.01,326.12,1165.51,4583,125
load model,215.41,303.16,2271.23,4958,23
load model,216.75,245.31,3256.42,5241,325
load model,217.19,400.24,3634.00,7275,466
load model,215.01,352.51,2669.79,6390,838
load model,216.83,334.48,2500.56,6157,419
load model,215.57,332.82,2355.46,6179,443
load model,214.89,326.36,1746.31,5575,325
load model,217.05,321.98,2978.63,6349,181
load model,215.37,304.59,1424.12,4040,309
load model,215.41,217.19,1928.63,3500,23
load model,215.89,194.79,2249.06,4340,5
load model,252.98,304.40,871.89,3514,37
load model,217.77,313.83,1225.23,4463,0
load model,216.71,214.90,1894.06,4993,60
load model,226.85,562.29,2364.80,4056,277
load model,215.95,313.93,2098.01,4802,57
load model,218.76,340.25,1811.99,5138,153
load model,216.22,351.25,2238.63,5883,46
load model,216.06,636.77,2502.39,5767,97
load model,215.78,342.18,1592.74,5482,194
load model,215.42,352.46,1668.65,5561,260
load model,215.74,341.91,2295.36,5933,302
load model,214.89,330.62,949.46,4137,445
load model,218.54,357.15,1148.02,4393,107
load model,214.92,627.94,2617.40,5583,188
load model,215.72,331.57,742.76,3783,354
load model,215.68,329.65,1326.83,4711,32
load model,215.91,332.37,817.84,3904,250
load model,218.47,340.06,1722.21,5113,74
load model,215.82,351.06,1357.33,4717,215
load model,216.18,642.50,1360.35,3997,120
load model,215.28,335.89,5314.82,9184,162
load model,216.57,350.22,5016.85,8732,195
load model,215.61,340.10,1725.61,5111,319
load model,215.05,332.19,937.98,4227,232
load model,217.64,410.73,778.78,1443,153
load model,224.43,0.28,695.55,913,74
load model,237.61,0.24,562.16,884,98
load model,233.61,0.33,446.49,625,46
