tokenizer,215.7,0.51,294.50,148,0
tokenizer,234.7,0.42,146.33,170,0
tokenizer,234.73,0.28,176.63,239,0
tokenizer,233.86,25.69,110.24,171,0
tokenizer,225.31,145.55,1089.96,941,0
tokenizer,232.04,0.51,724.17,849,49
tokenizer,236.98,0.41,89.23,127,9
model load,216.08,0.77,360.87,356,0
model load,230.11,0.48,91.18,113,0
model load,234.7,0.46,89.21,115,0
model load,233.44,0.40,158.28,218,0
model load,234.13,7.37,81.02,111,21
model load,231.65,0.28,90.94,104,0
model load,232.47,0.25,307.37,477,0
model load,234.63,393.57,14171.24,16472,4
model load,217.16,21416.35,21744.20,23107,0
model load,215.92,13590.74,14071.80,17081,0
model load,216.28,8070.14,8634.55,13390,37
model load,216.36,9898.53,10382.67,14513,55
model load,217.24,7531.34,8447.44,13488,65
model load,217.47,9843.67,10669.13,14922,101
model load,217.39,6367.70,7127.47,11845,46
model load,217.41,4430.57,5110.77,10956,32
model load,217.88,5259.48,5933.77,11571,18
model load,216.63,4522.03,5373.68,11291,37
model load,216.76,8908.71,9562.34,13794,28
model load,216.76,4570.26,5306.21,10943,32
model load,216.85,5070.88,5773.81,10694,23
model load,216.23,4580.55,5412.79,9879,23
model load,216.87,6484.87,7554.23,11698,69
model load,217.29,9446.20,10419.33,13926,18
model load,217.13,4823.47,5603.76,11187,9
model load,218.03,5444.84,6262.76,11604,32
model load,217.19,4410.88,5526.07,10088,14
model load,217.01,4479.55,5410.36,10308,55
model load,217.59,11342.96,13425.86,17997,14
model load,256.87,4042.42,5356.81,7370,9
model load,218.08,3601.19,5328.68,11188,19
model load,268.33,3538.09,4517.32,7878,28
model load,216.71,4515.00,5639.10,10198,41
model load,217.25,2414.37,4269.66,8502,14
model load,255.49,4563.99,5411.59,9312,23
model load,217.16,9795.64,12562.24,13778,8
model load,239.14,2652.02,3466.38,6716,18
model load,216.07,4762.80,5729.67,11478,25
model load,215.79,4337.41,5129.29,10960,37
model load,219.39,4671.48,5892.36,11377,9
model load,217.41,4181.97,5217.49,10142,64
model load,215.77,9853.76,11469.07,14571,23
model load,217.25,3224.17,4880.76,6035,5
model load,248.39,2692.45,3943.16,7863,0
model load,216.0,4045.58,5125.67,10472,24
model load,216.5,4490.28,5424.98,9982,19
model load,216.81,3833.53,5368.41,10355,37
model load,218.05,4407.38,5706.26,9888,14
model load,217.2,9879.81,11608.51,14521,37
model load,216.98,4634.88,5660.87,11218,37
model load,217.81,4752.86,5681.92,10298,23
model load,217.51,4358.68,6435.82,11214,23
model load,219.05,4384.28,5638.65,10514,14
model load,236.87,4405.34,5897.99,9820,41
model load,217.68,9215.52,13134.78,14526,17
model load,262.53,1162.06,2454.89,4617,0
model load,218.17,10395.74,11119.60,15057,8
model load,216.6,6770.41,8101.38,11690,32
model load,229.97,1346.67,3580.60,7423,18
model load,216.88,7456.39,8604.21,11896,0
model load,217.5,4817.58,5678.49,11112,41
model load,216.68,5733.91,6473.74,10919,23
model load,216.61,12463.86,14249.97,15544,28
model load,217.24,2514.24,3966.17,7568,5
model load,216.66,16532.69,16935.95,17770,55
model load,216.53,2651.21,3099.40,5787,9
model load,218.86,3628.09,5086.13,11035,14
model load,216.04,5431.62,6261.35,11512,14
model load,218.21,4348.40,5351.38,9926,42
model load,216.59,9540.24,10496.11,14101,32
model load,216.41,5264.98,6195.53,11622,28
model load,218.25,3600.64,5096.41,9686,23
model load,294.67,905.69,4640.52,4001,27
model load,216.66,5448.38,6854.74,11562,3
model load,216.69,4625.01,5395.61,10822,32
model load,218.67,5693.96,6827.76,12123,9
model load,216.91,1469.31,3565.61,6049,46
model load,216.31,7016.92,10367.29,12991,9
model load,217.72,490.21,4457.32,6527,9
model load,216.78,1990.60,2390.74,3750,0
model load,216.79,6085.48,7613.53,13114,28
model load,217.49,4577.89,5486.06,9977,78
model load,217.59,7951.47,10352.64,14192,9
model load,216.75,1492.48,4041.92,4997,41
model load,215.52,4893.60,5630.38,10598,9
model load,217.4,14078.01,15192.88,17447,37
model load,215.76,5813.61,6067.13,6294,32
model load,217.76,547.40,787.95,3329,37
model load,217.21,502.62,790.56,3398,92
pipeline load,215.99,0.68,177.04,120,0
pipeline load,235.15,0.52,77.10,102,0
pipeline load,232.98,0.30,172.62,245,0
pipeline load,234.19,0.33,409.03,120,9
