load model,216.91,225.77,8378.00,10253,134
load model,216.19,293.08,2231.22,5222,134
load model,216.3,323.99,1108.01,3995,190
load model,215.82,311.41,1915.23,4939,32
load model,216.31,325.78,744.10,3523,83
load model,216.38,594.61,1562.88,2995,46
load model,216.95,315.93,597.77,3245,28
load model,219.85,297.74,535.45,3152,46
load model,218.24,308.78,759.30,3473,27
load model,219.32,308.27,1628.12,4122,60
load model,216.15,349.11,822.86,3692,55
load model,218.94,603.52,826.22,2951,79
load model,216.09,306.89,750.17,3610,50
load model,216.2,307.48,555.75,3270,79
load model,218.89,309.59,568.77,3271,23
load model,218.09,306.33,551.10,3251,50
load model,218.55,329.68,565.94,3153,32
load model,216.2,315.27,728.52,3543,32
load model,218.21,584.90,814.75,2846,60
load model,215.91,307.06,581.10,3247,14
load model,218.62,313.41,1009.42,3668,65
load model,216.42,313.75,585.25,3239,23
load model,217.98,304.55,806.14,3477,37
load model,220.0,284.49,528.27,3082,73
load model,218.02,338.18,1025.38,3651,14
load model,218.23,592.17,820.68,2919,46
load model,217.88,310.06,732.62,3474,32
load model,216.08,317.19,571.82,3286,73
load model,218.05,312.13,1509.76,4549,46
load model,216.59,311.31,799.51,3500,50
load model,219.52,307.30,550.78,3257,37
load model,219.07,314.49,788.89,3378,32
load model,218.43,602.04,895.60,3141,59
load model,217.2,306.82,613.41,3343,27
load model,218.27,288.82,550.32,3051,32
load model,218.42,307.43,795.99,3571,41
load model,216.29,307.81,638.10,3338,114
load model,216.2,308.13,560.16,3205,18
load model,218.82,295.13,534.94,3021,51
load model,218.24,593.47,827.37,3015,14
load model,219.21,312.70,742.23,3526,14
load model,219.63,303.63,539.24,3187,87
load model,220.25,307.81,575.49,3187,18
load model,218.74,287.11,662.72,3296,54
load model,215.99,299.99,1018.90,3458,18
load model,217.61,349.48,1603.83,3879,42
load model,217.31,66.61,1683.75,2871,46
load model,227.57,33.50,1709.59,3041,0
load model,255.6,315.66,1664.67,3627,9
load model,215.81,312.68,1341.12,4935,23
load model,216.86,132.07,1342.01,3449,74
load model,228.65,231.19,1390.03,4286,9
load model,216.33,311.65,812.84,3666,31
load model,218.66,305.21,1149.95,4203,28
load model,220.12,290.96,1300.54,4107,64
load model,216.14,326.44,1339.80,4585,32
load model,215.52,283.88,7102.41,10867,37
load model,216.65,262.94,5787.27,7921,766
load model,217.06,382.89,4975.36,8131,688
load model,216.67,331.27,932.76,3983,1004
load model,219.63,313.40,1001.05,4057,23
load model,216.27,334.95,775.26,3533,46
load model,218.29,260.38,1035.57,3656,28
load model,217.5,247.81,1394.29,4662,32
load model,217.4,212.01,1854.76,5920,124
load model,217.48,232.25,1749.80,5030,9
load model,216.49,261.29,2174.79,5340,46
load model,218.0,302.20,2344.53,5032,0
load model,216.25,327.34,1118.47,4079,147
load model,220.94,344.97,766.55,3594,37
load model,220.2,533.94,1137.80,3301,91
load model,238.62,278.86,2241.48,5037,36
load model,216.31,349.95,3470.29,6999,8
load model,217.7,335.80,1805.81,5099,143
load model,216.62,334.72,2454.73,5771,14
load model,216.95,591.56,3283.38,6601,60
