load model,216.09,1486.32,2034.94,2948,268
load model,215.43,611.07,2024.01,4419,278
load model,218.5,308.14,1157.56,4229,200
load model,218.66,342.02,920.53,3640,188
load model,217.45,497.18,1618.06,3058,105
load model,214.64,329.20,947.63,3541,23
load model,215.89,322.37,787.33,3460,23
load model,217.29,307.88,658.31,3309,32
load model,218.2,230.58,1101.07,3946,23
load model,242.31,93.29,1570.64,3165,37
load model,225.91,173.52,1325.39,3577,0
load model,217.39,320.81,873.68,3597,18
load model,219.65,326.07,660.74,3123,46
load model,222.32,116.46,1610.11,2847,27
load model,216.66,294.42,1726.11,3199,0
load model,215.48,321.39,1220.41,4483,9
load model,216.4,328.32,1224.86,4395,19
load model,218.45,311.06,838.83,3616,69
load model,217.63,302.87,806.34,3515,32
load model,218.7,264.20,916.59,3836,23
load model,220.53,307.78,994.28,3827,23
load model,219.94,299.25,1344.33,4456,54
load model,250.56,59.37,1723.38,2874,77
load model,216.44,203.24,2068.40,3816,72
load model,227.95,49.21,2167.39,3584,166
load model,232.27,342.93,1643.13,4249,145
load model,217.0,301.89,954.47,3705,185
load model,216.59,313.62,1116.93,3901,51
load model,216.08,312.79,1612.64,4938,32
load model,216.59,306.51,1230.59,4114,19
load model,218.92,263.23,711.77,3202,46
load model,217.66,320.24,635.92,3303,27
load model,218.67,305.47,837.98,2840,28
load model,216.28,458.02,1959.94,3616,9
load model,216.02,286.37,897.39,3606,37
load model,218.88,280.73,1375.46,4779,46
load model,217.19,199.94,1411.66,3614,18
load model,217.04,249.53,1485.00,4193,14
load model,218.82,166.72,1971.69,4131,41
load model,215.17,201.63,1191.09,3458,55
load model,215.65,310.98,749.08,3274,5
load model,215.92,247.92,792.51,3233,19
load model,224.66,446.70,5059.19,9454,28
load model,215.71,29.32,4057.38,7538,18
load model,215.36,22.39,2605.71,4639,37
load model,216.25,145.97,668.07,2169,60
load model,218.45,310.52,976.32,4074,176
load model,215.17,414.81,1295.00,4206,183
load model,216.25,643.66,1625.95,4407,167
load model,216.4,302.33,877.86,3780,148
load model,218.43,330.97,1589.95,4784,32
load model,217.3,335.95,2721.36,5803,37
load model,216.82,623.61,2492.38,5368,41
load model,216.28,314.61,1489.94,3861,65
load model,218.03,320.04,628.09,3371,23
load model,215.5,316.95,546.67,3313,50
load model,218.21,321.21,660.14,3396,19
load model,215.23,319.33,554.61,3331,46
load model,218.8,346.25,607.52,3323,19
load model,217.66,606.47,820.01,3023,46
load model,217.58,326.12,580.79,3346,37
load model,215.93,329.29,687.28,3459,37
load model,216.41,316.65,535.73,3235,32
load model,218.35,323.13,543.27,3201,28
load model,217.66,332.43,556.71,3120,18
load model,219.32,599.85,840.51,3132,28
load model,216.41,324.74,668.50,3401,23
load model,217.37,318.47,678.84,3510,69
load model,216.33,289.50,1454.82,4604,87
load model,217.76,286.97,1577.72,4707,162
load model,215.45,474.81,1352.19,2734,188
inference-64-0,214.94,0.48,249.87,219,0
inference-64-0,232.29,0.53,515.61,331,0
inference-64-0,229.3,0.33,239.17,292,13
inference-64-0,230.71,0.30,348.96,399,13
inference-64-0,235.58,1095.02,1206.71,2212,0
inference-64-0,216.69,2677.03,3137.04,4684,13
inference-64-0,216.79,1278.41,1608.86,2117,14
inference-64-0,216.02,1010.27,1364.36,1852,470
inference-64-0,216.85,1154.95,1358.08,1794,245
inference-64-0,216.0,1070.51,1276.16,1755,83
inference-64-0,215.61,1143.02,1983.37,2634,93
inference-64-0,216.05,914.51,3623.93,4661,195
inference-64-0,216.43,1323.51,5988.83,7166,23
inference-64-0,216.12,1002.71,4350.28,5571,3451
inference-64-0,217.73,1136.31,3392.61,4138,157
inference-64-0,215.02,1140.54,5406.53,7753,960
inference-64-0,220.1,1127.35,11584.47,14589,1395
inference-64-0,216.76,1695.52,12178.54,15100,214
inference-64-0,216.26,2504.00,11436.62,15005,4881
inference-64-0,217.08,2316.44,13305.51,17920,4055
