timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/04/02 07:36:21.246, 52.88 W, 0 %, 0 %
2024/04/02 07:36:21.352, 52.88 W, 0 %, 0 %
2024/04/02 07:36:21.457, 52.88 W, 0 %, 0 %
2024/04/02 07:36:21.563, 52.88 W, 0 %, 0 %
2024/04/02 07:36:21.668, 52.88 W, 0 %, 0 %
2024/04/02 07:36:21.776, 53.21 W, 0 %, 0 %
2024/04/02 07:36:21.881, 52.88 W, 0 %, 0 %
2024/04/02 07:36:21.993, 52.88 W, 0 %, 0 %
2024/04/02 07:36:22.098, 52.88 W, 0 %, 0 %
2024/04/02 07:36:22.203, 52.88 W, 0 %, 0 %
2024/04/02 07:36:22.310, 53.21 W, 0 %, 0 %
2024/04/02 07:36:22.415, 53.21 W, 0 %, 0 %
2024/04/02 07:36:22.521, 52.88 W, 0 %, 0 %
2024/04/02 07:36:22.626, 52.88 W, 0 %, 0 %
2024/04/02 07:36:22.730, 53.21 W, 0 %, 0 %
2024/04/02 07:36:22.835, 52.88 W, 0 %, 0 %
2024/04/02 07:36:22.940, 52.88 W, 0 %, 0 %
2024/04/02 07:36:23.045, 52.88 W, 0 %, 0 %
2024/04/02 07:36:23.150, 52.88 W, 0 %, 0 %
2024/04/02 07:36:23.255, 52.88 W, 0 %, 0 %
2024/04/02 07:36:23.360, 52.88 W, 0 %, 0 %
2024/04/02 07:36:23.465, 52.88 W, 0 %, 0 %
2024/04/02 07:36:23.569, 52.88 W, 0 %, 0 %
2024/04/02 07:36:23.674, 52.88 W, 0 %, 0 %
2024/04/02 07:36:23.783, 52.88 W, 0 %, 0 %
2024/04/02 07:36:23.888, 52.88 W, 0 %, 0 %
2024/04/02 07:36:23.993, 52.88 W, 0 %, 0 %
2024/04/02 07:36:24.098, 52.88 W, 0 %, 0 %
2024/04/02 07:36:24.202, 52.88 W, 0 %, 0 %
2024/04/02 07:36:24.315, 53.21 W, 0 %, 0 %
2024/04/02 07:36:24.419, 52.88 W, 0 %, 0 %
2024/04/02 07:36:24.524, 52.88 W, 0 %, 0 %
2024/04/02 07:36:24.629, 52.88 W, 0 %, 0 %
2024/04/02 07:36:24.734, 53.21 W, 0 %, 0 %
2024/04/02 07:36:24.839, 53.21 W, 0 %, 0 %
2024/04/02 07:36:24.943, 52.88 W, 0 %, 0 %
2024/04/02 07:36:25.049, 52.88 W, 0 %, 0 %
2024/04/02 07:36:25.153, 52.88 W, 0 %, 0 %
2024/04/02 07:36:25.258, 52.88 W, 0 %, 0 %
2024/04/02 07:36:25.363, 52.88 W, 0 %, 0 %
2024/04/02 07:36:25.468, 52.88 W, 0 %, 0 %
2024/04/02 07:36:25.573, 52.88 W, 0 %, 0 %
2024/04/02 07:36:25.677, 52.88 W, 0 %, 0 %
2024/04/02 07:36:25.785, 52.88 W, 0 %, 0 %
2024/04/02 07:36:25.890, 52.88 W, 0 %, 0 %
2024/04/02 07:36:25.994, 52.88 W, 0 %, 0 %
2024/04/02 07:36:26.099, 52.88 W, 0 %, 0 %
2024/04/02 07:36:26.205, 52.88 W, 0 %, 0 %
2024/04/02 07:36:26.310, 52.88 W, 0 %, 0 %
2024/04/02 07:36:26.414, 52.88 W, 0 %, 0 %
2024/04/02 07:36:26.519, 52.88 W, 0 %, 0 %
2024/04/02 07:36:26.625, 52.88 W, 0 %, 0 %
2024/04/02 07:36:26.735, 52.88 W, 0 %, 0 %
2024/04/02 07:36:26.839, 52.88 W, 0 %, 0 %
2024/04/02 07:36:26.944, 53.21 W, 0 %, 0 %
2024/04/02 07:36:27.051, 53.21 W, 0 %, 0 %
2024/04/02 07:36:27.156, 53.21 W, 0 %, 0 %
2024/04/02 07:36:27.261, 52.88 W, 0 %, 0 %
2024/04/02 07:36:27.365, 52.88 W, 0 %, 0 %
2024/04/02 07:36:27.470, 52.88 W, 0 %, 0 %
2024/04/02 07:36:27.575, 52.88 W, 0 %, 0 %
2024/04/02 07:36:27.680, 52.88 W, 0 %, 0 %
2024/04/02 07:36:27.785, 52.88 W, 0 %, 0 %
2024/04/02 07:36:27.890, 52.88 W, 0 %, 0 %
2024/04/02 07:36:27.995, 53.21 W, 0 %, 0 %
2024/04/02 07:36:28.100, 52.88 W, 0 %, 0 %
2024/04/02 07:36:28.204, 52.88 W, 0 %, 0 %
2024/04/02 07:36:28.309, 52.88 W, 0 %, 0 %
2024/04/02 07:36:28.414, 52.88 W, 0 %, 0 %
2024/04/02 07:36:28.519, 52.88 W, 0 %, 0 %
2024/04/02 07:36:28.624, 52.88 W, 0 %, 0 %
2024/04/02 07:36:28.729, 52.88 W, 0 %, 0 %
2024/04/02 07:36:28.834, 52.88 W, 0 %, 0 %
2024/04/02 07:36:28.939, 52.88 W, 0 %, 0 %
2024/04/02 07:36:29.048, 53.21 W, 0 %, 0 %
2024/04/02 07:36:29.152, 52.88 W, 0 %, 0 %
2024/04/02 07:36:29.257, 52.88 W, 0 %, 0 %
2024/04/02 07:36:29.362, 52.88 W, 0 %, 0 %
2024/04/02 07:36:29.469, 53.21 W, 0 %, 0 %
2024/04/02 07:36:29.573, 53.21 W, 0 %, 0 %
2024/04/02 07:36:29.678, 52.88 W, 0 %, 0 %
2024/04/02 07:36:29.783, 52.88 W, 0 %, 0 %
2024/04/02 07:36:29.888, 52.88 W, 0 %, 0 %
2024/04/02 07:36:29.993, 52.88 W, 0 %, 0 %
2024/04/02 07:36:30.097, 52.88 W, 0 %, 0 %
2024/04/02 07:36:30.202, 52.88 W, 0 %, 0 %
2024/04/02 07:36:30.307, 52.88 W, 0 %, 0 %
2024/04/02 07:36:30.414, 52.88 W, 0 %, 0 %
2024/04/02 07:36:30.519, 52.88 W, 0 %, 0 %
2024/04/02 07:36:30.624, 52.88 W, 0 %, 0 %
2024/04/02 07:36:30.728, 52.88 W, 0 %, 0 %
2024/04/02 07:36:30.833, 52.88 W, 0 %, 0 %
2024/04/02 07:36:30.938, 52.88 W, 0 %, 0 %
2024/04/02 07:36:31.043, 52.88 W, 0 %, 0 %
2024/04/02 07:36:31.148, 52.88 W, 0 %, 0 %
2024/04/02 07:36:31.252, 52.88 W, 0 %, 0 %
2024/04/02 07:36:31.359, 52.88 W, 0 %, 0 %
2024/04/02 07:36:31.464, 52.88 W, 0 %, 0 %
2024/04/02 07:36:31.568, 53.21 W, 0 %, 0 %
2024/04/02 07:36:31.673, 52.88 W, 0 %, 0 %
2024/04/02 07:36:31.778, 53.21 W, 0 %, 0 %
2024/04/02 07:36:31.884, 52.88 W, 0 %, 0 %
2024/04/02 07:36:31.988, 52.88 W, 0 %, 0 %
2024/04/02 07:36:32.094, 52.88 W, 0 %, 0 %
2024/04/02 07:36:32.199, 52.88 W, 0 %, 0 %
2024/04/02 07:36:32.306, 52.88 W, 0 %, 0 %
