timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/04/22 09:25:43.138, 55.61 W, 0 %, 0 %
2024/04/22 09:25:43.144, 52.45 W, 0 %, 0 %
2024/04/22 09:25:43.151, 51.74 W, 0 %, 0 %
2024/04/22 09:25:43.257, 55.66 W, 0 %, 0 %
2024/04/22 09:25:43.262, 52.45 W, 0 %, 0 %
2024/04/22 09:25:43.267, 51.79 W, 0 %, 0 %
2024/04/22 09:25:43.371, 55.61 W, 0 %, 0 %
2024/04/22 09:25:43.376, 52.12 W, 0 %, 0 %
2024/04/22 09:25:43.381, 51.79 W, 0 %, 0 %
2024/04/22 09:25:43.489, 55.34 W, 0 %, 0 %
2024/04/22 09:25:43.497, 52.17 W, 0 %, 0 %
2024/04/22 09:25:43.501, 52.01 W, 0 %, 0 %
2024/04/22 09:25:43.606, 55.66 W, 0 %, 0 %
2024/04/22 09:25:43.611, 52.45 W, 0 %, 0 %
2024/04/22 09:25:43.622, 51.79 W, 0 %, 0 %
2024/04/22 09:25:43.726, 55.61 W, 0 %, 0 %
2024/04/22 09:25:43.731, 52.45 W, 0 %, 0 %
2024/04/22 09:25:43.736, 51.74 W, 0 %, 0 %
2024/04/22 09:25:43.841, 55.66 W, 0 %, 0 %
2024/04/22 09:25:43.846, 52.12 W, 0 %, 0 %
2024/04/22 09:25:43.851, 51.74 W, 0 %, 0 %
2024/04/22 09:25:43.955, 55.34 W, 0 %, 0 %
2024/04/22 09:25:43.960, 52.12 W, 0 %, 0 %
2024/04/22 09:25:43.965, 52.06 W, 0 %, 0 %
2024/04/22 09:25:44.070, 55.66 W, 0 %, 0 %
2024/04/22 09:25:44.074, 52.45 W, 0 %, 0 %
2024/04/22 09:25:44.083, 52.01 W, 0 %, 0 %
2024/04/22 09:25:44.187, 55.66 W, 0 %, 0 %
2024/04/22 09:25:44.192, 52.12 W, 0 %, 0 %
2024/04/22 09:25:44.197, 51.74 W, 0 %, 0 %
2024/04/22 09:25:44.301, 55.61 W, 0 %, 0 %
2024/04/22 09:25:44.306, 52.45 W, 0 %, 0 %
2024/04/22 09:25:44.311, 52.06 W, 0 %, 0 %
2024/04/22 09:25:44.418, 55.61 W, 0 %, 0 %
2024/04/22 09:25:44.423, 52.12 W, 0 %, 0 %
2024/04/22 09:25:44.430, 51.74 W, 0 %, 0 %
2024/04/22 09:25:44.535, 55.61 W, 0 %, 0 %
2024/04/22 09:25:44.543, 52.45 W, 0 %, 0 %
2024/04/22 09:25:44.547, 51.79 W, 0 %, 0 %
2024/04/22 09:25:44.652, 55.34 W, 0 %, 0 %
2024/04/22 09:25:44.657, 52.17 W, 0 %, 0 %
2024/04/22 09:25:44.662, 51.79 W, 0 %, 0 %
2024/04/22 09:25:44.766, 55.61 W, 0 %, 0 %
2024/04/22 09:25:44.771, 52.12 W, 0 %, 0 %
2024/04/22 09:25:44.776, 51.79 W, 0 %, 0 %
2024/04/22 09:25:44.880, 55.66 W, 0 %, 0 %
2024/04/22 09:25:44.885, 52.12 W, 0 %, 0 %
2024/04/22 09:25:44.890, 52.01 W, 0 %, 0 %
2024/04/22 09:25:44.994, 55.66 W, 0 %, 0 %
2024/04/22 09:25:44.999, 52.45 W, 0 %, 0 %
2024/04/22 09:25:45.004, 51.74 W, 0 %, 0 %
2024/04/22 09:25:45.108, 55.66 W, 0 %, 0 %
2024/04/22 09:25:45.113, 52.12 W, 0 %, 0 %
2024/04/22 09:25:45.120, 51.79 W, 0 %, 0 %
2024/04/22 09:25:45.225, 55.66 W, 0 %, 0 %
2024/04/22 09:25:45.229, 52.45 W, 0 %, 0 %
2024/04/22 09:25:45.237, 51.79 W, 0 %, 0 %
2024/04/22 09:25:45.342, 55.66 W, 0 %, 0 %
2024/04/22 09:25:45.347, 52.50 W, 0 %, 0 %
2024/04/22 09:25:45.352, 51.79 W, 0 %, 0 %
2024/04/22 09:25:45.460, 55.28 W, 0 %, 0 %
2024/04/22 09:25:45.467, 52.45 W, 0 %, 0 %
2024/04/22 09:25:45.473, 51.74 W, 0 %, 0 %
2024/04/22 09:25:45.578, 55.66 W, 0 %, 0 %
2024/04/22 09:25:45.582, 52.12 W, 0 %, 0 %
2024/04/22 09:25:45.587, 51.79 W, 0 %, 0 %
2024/04/22 09:25:45.692, 55.28 W, 0 %, 0 %
2024/04/22 09:25:45.696, 52.45 W, 0 %, 0 %
2024/04/22 09:25:45.701, 52.01 W, 0 %, 0 %
2024/04/22 09:25:45.806, 55.66 W, 0 %, 0 %
2024/04/22 09:25:45.810, 52.45 W, 0 %, 0 %
2024/04/22 09:25:45.816, 52.01 W, 0 %, 0 %
2024/04/22 09:25:45.922, 55.66 W, 0 %, 0 %
2024/04/22 09:25:45.928, 52.45 W, 0 %, 0 %
2024/04/22 09:25:45.933, 51.79 W, 0 %, 0 %
2024/04/22 09:25:46.037, 55.61 W, 0 %, 0 %
2024/04/22 09:25:46.042, 52.45 W, 0 %, 0 %
2024/04/22 09:25:46.047, 51.74 W, 0 %, 0 %
2024/04/22 09:25:46.151, 55.66 W, 0 %, 0 %
2024/04/22 09:25:46.158, 52.50 W, 0 %, 0 %
2024/04/22 09:25:46.162, 51.79 W, 0 %, 0 %
2024/04/22 09:25:46.267, 55.66 W, 0 %, 0 %
2024/04/22 09:25:46.272, 52.12 W, 0 %, 0 %
2024/04/22 09:25:46.276, 51.74 W, 0 %, 0 %
2024/04/22 09:25:46.381, 55.34 W, 0 %, 0 %
2024/04/22 09:25:46.386, 52.45 W, 0 %, 0 %
2024/04/22 09:25:46.392, 51.79 W, 0 %, 0 %
2024/04/22 09:25:46.497, 55.66 W, 0 %, 0 %
2024/04/22 09:25:46.504, 52.17 W, 0 %, 0 %
2024/04/22 09:25:46.509, 51.74 W, 0 %, 0 %
2024/04/22 09:25:46.613, 55.66 W, 0 %, 0 %
2024/04/22 09:25:46.618, 52.12 W, 0 %, 0 %
2024/04/22 09:25:46.623, 52.06 W, 0 %, 0 %
2024/04/22 09:25:46.729, 55.66 W, 0 %, 0 %
2024/04/22 09:25:46.734, 52.45 W, 0 %, 0 %
2024/04/22 09:25:46.739, 52.01 W, 0 %, 0 %
2024/04/22 09:25:46.843, 55.66 W, 0 %, 0 %
2024/04/22 09:25:46.848, 52.12 W, 0 %, 0 %
2024/04/22 09:25:46.854, 51.79 W, 0 %, 0 %
2024/04/22 09:25:46.959, 55.66 W, 0 %, 0 %
2024/04/22 09:25:46.964, 52.45 W, 0 %, 0 %
2024/04/22 09:25:46.968, 51.79 W, 0 %, 0 %
2024/04/22 09:25:47.073, 55.66 W, 0 %, 0 %
2024/04/22 09:25:47.078, 52.12 W, 0 %, 0 %
2024/04/22 09:25:47.083, 51.79 W, 0 %, 0 %
2024/04/22 09:25:47.189, 55.66 W, 0 %, 0 %
2024/04/22 09:25:47.195, 52.45 W, 0 %, 0 %
2024/04/22 09:25:47.199, 51.79 W, 0 %, 0 %
2024/04/22 09:25:47.304, 55.34 W, 0 %, 0 %
2024/04/22 09:25:47.309, 52.12 W, 0 %, 0 %
2024/04/22 09:25:47.313, 52.06 W, 0 %, 0 %
2024/04/22 09:25:47.421, 55.34 W, 0 %, 0 %
2024/04/22 09:25:47.426, 52.17 W, 0 %, 0 %
2024/04/22 09:25:47.431, 51.79 W, 0 %, 0 %
2024/04/22 09:25:47.535, 55.61 W, 0 %, 0 %
2024/04/22 09:25:47.540, 52.45 W, 0 %, 0 %
2024/04/22 09:25:47.545, 51.74 W, 0 %, 0 %
2024/04/22 09:25:47.651, 55.66 W, 0 %, 0 %
2024/04/22 09:25:47.657, 52.12 W, 0 %, 0 %
2024/04/22 09:25:47.662, 51.79 W, 0 %, 0 %
2024/04/22 09:25:47.767, 55.66 W, 0 %, 0 %
2024/04/22 09:25:47.772, 52.45 W, 0 %, 0 %
2024/04/22 09:25:47.777, 51.79 W, 0 %, 0 %
2024/04/22 09:25:47.881, 55.34 W, 0 %, 0 %
2024/04/22 09:25:47.886, 52.12 W, 0 %, 0 %
2024/04/22 09:25:47.891, 51.79 W, 0 %, 0 %
2024/04/22 09:25:47.995, 55.66 W, 0 %, 0 %
2024/04/22 09:25:48.000, 52.12 W, 0 %, 0 %
2024/04/22 09:25:48.005, 51.74 W, 0 %, 0 %
2024/04/22 09:25:48.110, 55.66 W, 0 %, 0 %
2024/04/22 09:25:48.114, 52.45 W, 0 %, 0 %
2024/04/22 09:25:48.121, 52.06 W, 0 %, 0 %
2024/04/22 09:25:48.226, 55.34 W, 0 %, 0 %
2024/04/22 09:25:48.231, 52.12 W, 0 %, 0 %
2024/04/22 09:25:48.237, 51.79 W, 0 %, 0 %
2024/04/22 09:25:48.342, 55.61 W, 0 %, 0 %
2024/04/22 09:25:48.347, 52.12 W, 0 %, 0 %
2024/04/22 09:25:48.352, 51.79 W, 0 %, 0 %
2024/04/22 09:25:48.459, 55.66 W, 0 %, 0 %
2024/04/22 09:25:48.466, 52.45 W, 0 %, 0 %
2024/04/22 09:25:48.471, 51.74 W, 0 %, 0 %
2024/04/22 09:25:48.577, 55.34 W, 0 %, 0 %
2024/04/22 09:25:48.583, 52.45 W, 0 %, 0 %
2024/04/22 09:25:48.587, 51.79 W, 0 %, 0 %
2024/04/22 09:25:48.692, 55.34 W, 0 %, 0 %
2024/04/22 09:25:48.697, 52.12 W, 0 %, 0 %
2024/04/22 09:25:48.702, 51.79 W, 0 %, 0 %
2024/04/22 09:25:48.807, 55.66 W, 0 %, 0 %
2024/04/22 09:25:48.812, 52.45 W, 0 %, 0 %
2024/04/22 09:25:48.816, 51.74 W, 0 %, 0 %
2024/04/22 09:25:48.921, 55.66 W, 0 %, 0 %
2024/04/22 09:25:48.928, 52.12 W, 0 %, 0 %
2024/04/22 09:25:48.933, 52.01 W, 0 %, 0 %
2024/04/22 09:25:49.041, 55.66 W, 0 %, 0 %
