load model,215.51,315.96,656.99,3800,107
load model,219.87,323.60,991.26,3620,107
load model,217.59,586.83,897.14,3268,123
load model,214.9,314.49,1077.84,3955,110
load model,214.83,321.48,598.63,3412,107
load model,216.48,328.82,1238.38,3963,112
load model,215.26,338.89,744.05,3582,115
load model,216.84,324.36,804.99,3689,116
load model,215.91,602.30,1170.45,3552,97
load model,215.95,315.46,577.59,3334,102
load model,216.99,325.98,612.91,3401,107
load model,216.63,324.40,1272.38,4538,111
load model,217.46,325.94,863.19,3789,92
load model,215.67,363.71,1648.00,4748,101
load model,215.63,320.90,730.03,3622,107
load model,215.8,609.01,935.60,3323,102
load model,217.34,313.75,725.31,3566,111
load model,215.61,319.67,1533.78,4592,106
load model,216.04,328.53,864.52,3439,93
load model,218.68,342.65,671.86,3439,111
load model,215.19,358.86,930.28,3843,110
load model,217.9,573.44,861.82,3134,144
load model,215.25,321.30,914.40,3740,119
load model,217.38,318.65,607.88,3358,102
load model,216.28,318.39,673.90,3463,106
load model,214.65,322.22,626.92,3420,106
load model,218.26,347.42,657.42,3409,107
load model,215.85,608.53,876.11,3173,105
load model,215.1,321.45,617.98,3464,107
load model,215.22,324.69,698.05,3596,112
load model,218.04,328.19,605.13,3380,125
load model,217.24,315.05,588.89,3356,115
load model,217.81,346.94,630.72,3374,106
load model,216.86,610.84,900.61,3251,110
load model,214.57,324.24,904.89,3817,106
load model,216.69,320.35,843.36,3697,112
load model,216.89,321.10,597.91,3357,111
load model,217.42,321.04,623.18,3560,106
load model,217.73,318.25,2095.61,5452,110
load model,214.83,389.74,1236.96,4106,142
load model,215.92,162.85,2964.58,4761,126
load model,217.62,226.77,2456.14,5151,241
load model,219.59,245.56,3188.23,6713,322
load model,216.32,326.07,2635.07,6236,301
load model,216.55,355.57,1489.84,4512,324
load model,215.53,362.55,743.69,3220,175
load model,217.83,341.15,1653.55,4958,14
load model,216.59,53.22,3836.53,7941,220
load model,438.43,316.03,1162.76,2817,106
load model,216.35,311.69,1672.90,5731,119
load model,293.27,198.37,2589.80,3713,222
load model,215.65,366.39,2017.18,5003,153
load model,216.32,323.29,2500.48,6426,125
load model,216.6,324.04,1849.37,5420,268
load model,216.23,343.22,1342.60,4546,268
load model,219.08,352.17,794.87,3761,143
load model,215.78,272.45,2179.27,5575,64
load model,216.29,335.68,1514.44,4993,306
load model,217.75,68.76,2156.03,4078,148
load model,236.6,223.78,2788.37,5490,106
load model,217.6,360.65,3956.98,7463,178
load model,216.14,298.23,1462.60,4858,349
load model,216.68,312.28,1400.61,4957,23
load model,216.37,678.12,1966.69,4451,37
load model,216.57,325.37,2184.43,5555,18
load model,216.69,372.33,2619.40,6318,23
load model,216.52,331.88,1299.34,4549,69
load model,215.88,603.57,1665.24,4493,74
load model,215.06,327.78,1273.33,4338,167
load model,215.73,332.31,1533.74,5057,65
load model,215.64,318.32,1217.89,4600,422
load model,218.98,332.50,993.14,4197,241
load model,216.5,319.00,875.34,3986,233
load model,217.9,345.75,1358.71,4869,143
load model,216.06,605.32,1568.48,4318,418
load model,216.68,321.21,1085.07,4407,157
load model,215.84,339.95,1254.71,4698,217
load model,216.57,320.50,1031.23,4174,269
load model,219.02,332.26,1333.63,4712,162
load model,216.72,335.74,3590.81,7821,342
load model,216.72,627.32,5516.16,8536,194
load model,214.73,335.38,1082.69,4447,111
load model,216.61,333.75,1931.49,5475,172
load model,216.29,310.74,925.90,4004,217
load model,218.39,409.46,1326.05,4474,28
load model,216.65,328.35,992.64,1472,32
inference-32-0,215.27,0.72,622.97,776,418
inference-32-0,220.5,0.57,637.22,844,427
inference-32-0,244.0,0.32,296.90,443,186
inference-32-0,238.24,0.30,1105.87,1704,94
inference-32-0,237.8,1528.24,2505.10,4912,344
inference-32-0,216.56,2446.56,3327.89,5306,315
inference-32-0,216.03,1138.89,100751.82,5684,194
inference-32-0,215.26,1033.83,1760.75,2444,1185
inference-32-0,215.64,1002.81,1484.74,2068,214
inference-32-0,216.65,771.42,1085.30,1657,199
inference-32-0,218.44,1084.97,2662.32,4180,55
inference-32-0,215.03,791.62,1058.99,1539,453
inference-32-0,215.08,1099.94,1696.11,2385,0
inference-32-0,214.84,975.31,2084.99,2993,358
inference-32-0,215.83,1436.60,1762.95,2307,228
inference-32-0,216.1,966.10,2196.61,3091,3276
inference-32-0,216.06,1139.19,1867.60,3110,361
inference-32-0,214.97,1191.64,4250.67,7568,828
inference-32-0,215.18,1059.16,1938.36,3314,1428
inference-32-0,214.86,1602.62,3210.20,5790,56
inference-32-0,216.88,2334.22,3805.76,7580,4910
inference-32-0,216.57,2467.46,2976.97,4553,5100
inference-32-0,216.96,1478.44,1841.11,2839,8575
inference-32-0,215.41,1674.87,1921.91,2409,8356
inference-32-0,216.92,2145.90,2346.70,3614,14521
inference-32-0,215.76,1084.95,1302.52,1859,7159
inference-32-0,216.06,2165.76,2897.10,4226,12393
inference-32-0,217.21,1649.22,2484.35,3771,11381
inference-32-0,215.65,1733.87,4125.75,5360,7352
inference-32-0,217.24,1986.91,2381.02,4189,16119
inference-32-0,215.98,1191.16,1479.26,1639,4557
inference-32-0,220.57,2372.46,3295.20,5817,16599
inference-32-0,216.11,988.28,1821.56,2675,3106
inference-32-0,217.67,2459.05,3019.83,4792,15825
inference-32-0,215.35,903.58,1391.94,1848,4525
inference-32-0,216.74,2519.66,2780.22,4111,14934
inference-32-0,215.82,1273.34,2502.00,3767,6985
inference-32-0,215.88,2234.26,2593.28,3710,11533
inference-32-0,217.1,1580.53,2019.97,3344,10418
inference-32-0,216.06,1938.31,2523.65,3675,8190
inference-32-0,217.31,1496.37,2059.25,3276,13450
inference-32-0,216.88,2262.53,5400.24,8143,9116
inference-32-0,216.36,866.93,1423.84,1960,7562
inference-32-0,216.52,2250.17,3905.06,5842,14485
inference-32-0,215.8,1291.50,1578.88,1733,351
inference-32-0,217.1,1801.80,2523.42,4136,17808
inference-32-0,216.5,1785.94,2453.11,3302,4109
inference-32-0,218.39,1219.48,3091.51,4918,12439
inference-32-0,215.7,2504.50,3278.24,4789,9781
inference-32-0,214.91,791.55,1224.12,1759,5526
inference-32-0,218.32,2687.34,3082.23,4796,16732
inference-32-0,215.85,1164.32,1530.10,1788,435
inference-32-0,216.61,1715.94,2280.63,3726,17837
inference-32-0,216.21,1955.67,2502.65,3367,4090
inference-32-0,217.21,1164.32,1703.23,2615,11280
inference-32-0,215.65,2476.63,3201.87,4804,10847
inference-32-0,216.08,773.68,1343.78,1712,5319
inference-32-0,220.16,2514.87,2974.53,4919,16962
inference-32-0,215.94,1328.68,1835.08,2116,518
inference-32-0,217.11,1862.78,3808.32,5794,17343
inference-32-0,216.27,1777.81,2427.46,3260,4652
inference-32-0,217.93,1188.62,1575.68,2574,12447
inference-32-0,216.22,2432.81,2991.70,4278,9760
inference-32-0,216.05,881.11,1656.93,2370,7511
inference-32-0,216.52,2760.23,3223.65,4803,15015
inference-32-0,215.53,761.69,1305.65,1666,4637
inference-32-0,220.47,2540.36,3000.86,4989,18248
inference-32-0,215.43,1189.48,1984.06,2502,898
inference-32-0,217.65,1830.81,3301.88,5169,18498
inference-32-0,216.33,2544.49,3069.70,4373,3409
inference-32-0,215.24,866.68,1296.91,1752,6217
inference-32-0,218.57,2559.89,2929.17,4772,16433
inference-32-0,216.34,2054.20,2674.55,3444,178
