timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/04/03 11:36:01.674, 30.81 W, 0 %, 0 %
2024/04/03 11:36:01.780, 31.00 W, 0 %, 0 %
2024/04/03 11:36:01.885, 30.90 W, 0 %, 0 %
2024/04/03 11:36:01.993, 31.00 W, 0 %, 0 %
2024/04/03 11:36:02.097, 31.00 W, 0 %, 0 %
2024/04/03 11:36:02.202, 30.90 W, 0 %, 0 %
2024/04/03 11:36:02.306, 30.95 W, 0 %, 0 %
2024/04/03 11:36:02.411, 31.00 W, 0 %, 0 %
2024/04/03 11:36:02.516, 31.00 W, 0 %, 0 %
2024/04/03 11:36:02.621, 31.00 W, 0 %, 0 %
2024/04/03 11:36:02.725, 31.00 W, 0 %, 0 %
2024/04/03 11:36:02.830, 30.91 W, 0 %, 0 %
2024/04/03 11:36:02.935, 31.00 W, 0 %, 0 %
2024/04/03 11:36:03.040, 30.81 W, 0 %, 0 %
2024/04/03 11:36:03.145, 30.91 W, 0 %, 0 %
2024/04/03 11:36:03.249, 30.91 W, 0 %, 0 %
2024/04/03 11:36:03.354, 30.91 W, 0 %, 0 %
2024/04/03 11:36:03.458, 30.91 W, 0 %, 0 %
2024/04/03 11:36:03.563, 30.91 W, 0 %, 0 %
2024/04/03 11:36:03.668, 30.91 W, 0 %, 0 %
2024/04/03 11:36:03.773, 30.91 W, 0 %, 0 %
2024/04/03 11:36:03.877, 30.91 W, 0 %, 0 %
2024/04/03 11:36:03.981, 30.91 W, 0 %, 0 %
2024/04/03 11:36:04.087, 30.91 W, 0 %, 0 %
2024/04/03 11:36:04.192, 30.91 W, 0 %, 0 %
2024/04/03 11:36:04.296, 30.91 W, 0 %, 0 %
2024/04/03 11:36:04.401, 30.91 W, 0 %, 0 %
2024/04/03 11:36:04.505, 30.91 W, 0 %, 0 %
2024/04/03 11:36:04.611, 30.91 W, 0 %, 0 %
2024/04/03 11:36:04.715, 30.91 W, 0 %, 0 %
2024/04/03 11:36:04.820, 30.91 W, 0 %, 0 %
2024/04/03 11:36:04.934, 31.10 W, 0 %, 0 %
2024/04/03 11:36:05.038, 30.91 W, 0 %, 0 %
2024/04/03 11:36:05.143, 30.91 W, 0 %, 0 %
2024/04/03 11:36:05.248, 30.91 W, 0 %, 0 %
2024/04/03 11:36:05.353, 31.10 W, 0 %, 0 %
2024/04/03 11:36:05.459, 31.06 W, 0 %, 0 %
2024/04/03 11:36:05.564, 30.80 W, 0 %, 0 %
2024/04/03 11:36:05.668, 30.80 W, 0 %, 0 %
2024/04/03 11:36:05.773, 30.81 W, 0 %, 0 %
2024/04/03 11:36:05.877, 30.81 W, 0 %, 0 %
2024/04/03 11:36:05.984, 30.81 W, 0 %, 0 %
2024/04/03 11:36:06.089, 30.91 W, 0 %, 0 %
2024/04/03 11:36:06.193, 30.78 W, 0 %, 0 %
2024/04/03 11:36:06.297, 31.19 W, 0 %, 0 %
2024/04/03 11:36:06.405, 31.00 W, 0 %, 0 %
2024/04/03 11:36:06.510, 30.80 W, 0 %, 0 %
2024/04/03 11:36:06.614, 30.80 W, 0 %, 0 %
2024/04/03 11:36:06.719, 30.80 W, 0 %, 0 %
2024/04/03 11:36:06.823, 30.81 W, 0 %, 0 %
2024/04/03 11:36:06.930, 30.80 W, 0 %, 0 %
2024/04/03 11:36:07.034, 30.79 W, 0 %, 0 %
2024/04/03 11:36:07.139, 30.80 W, 0 %, 0 %
2024/04/03 11:36:07.243, 30.81 W, 0 %, 0 %
2024/04/03 11:36:07.354, 33.86 W, 0 %, 0 %
2024/04/03 11:36:07.460, 33.96 W, 2 %, 0 %
2024/04/03 11:36:07.565, 34.34 W, 2 %, 0 %
2024/04/03 11:36:07.669, 34.34 W, 13 %, 0 %
2024/04/03 11:36:07.776, 34.53 W, 13 %, 0 %
2024/04/03 11:36:07.880, 34.53 W, 7 %, 0 %
2024/04/03 11:36:07.984, 34.44 W, 7 %, 0 %
2024/04/03 11:36:08.088, 34.24 W, 6 %, 0 %
2024/04/03 11:36:08.192, 34.34 W, 6 %, 0 %
2024/04/03 11:36:08.296, 34.44 W, 5 %, 0 %
2024/04/03 11:36:08.400, 34.34 W, 5 %, 0 %
2024/04/03 11:36:08.504, 34.24 W, 5 %, 0 %
2024/04/03 11:36:08.608, 34.35 W, 5 %, 0 %
2024/04/03 11:36:08.713, 34.14 W, 5 %, 0 %
2024/04/03 11:36:08.817, 34.84 W, 11 %, 0 %
2024/04/03 11:36:08.923, 34.84 W, 11 %, 0 %
2024/04/03 11:36:09.027, 34.84 W, 35 %, 0 %
2024/04/03 11:36:09.131, 34.84 W, 35 %, 0 %
2024/04/03 11:36:09.235, 35.03 W, 35 %, 0 %
2024/04/03 11:36:09.339, 34.24 W, 35 %, 0 %
2024/04/03 11:36:09.446, 34.14 W, 35 %, 0 %
2024/04/03 11:36:09.551, 34.44 W, 35 %, 0 %
