timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2024/04/10 18:17:06.420, 53.21 W, 0 %, 0 %
2024/04/10 18:17:06.527, 53.21 W, 0 %, 0 %
2024/04/10 18:17:06.632, 53.21 W, 0 %, 0 %
2024/04/10 18:17:06.740, 53.21 W, 0 %, 0 %
2024/04/10 18:17:06.847, 53.21 W, 0 %, 0 %
2024/04/10 18:17:06.951, 53.21 W, 0 %, 0 %
2024/04/10 18:17:07.058, 53.21 W, 0 %, 0 %
2024/04/10 18:17:07.165, 53.21 W, 0 %, 0 %
2024/04/10 18:17:07.273, 53.21 W, 0 %, 0 %
2024/04/10 18:17:07.379, 53.21 W, 0 %, 0 %
2024/04/10 18:17:07.485, 53.21 W, 0 %, 0 %
2024/04/10 18:17:07.589, 53.21 W, 0 %, 0 %
2024/04/10 18:17:07.697, 53.21 W, 0 %, 0 %
2024/04/10 18:17:07.802, 53.21 W, 0 %, 0 %
2024/04/10 18:17:07.907, 53.27 W, 0 %, 0 %
2024/04/10 18:17:08.011, 53.21 W, 0 %, 0 %
2024/04/10 18:17:08.117, 53.21 W, 0 %, 0 %
2024/04/10 18:17:08.222, 53.21 W, 0 %, 0 %
2024/04/10 18:17:08.327, 53.21 W, 0 %, 0 %
2024/04/10 18:17:08.432, 53.21 W, 0 %, 0 %
2024/04/10 18:17:08.536, 53.21 W, 0 %, 0 %
2024/04/10 18:17:08.641, 53.21 W, 0 %, 0 %
2024/04/10 18:17:08.746, 53.21 W, 0 %, 0 %
2024/04/10 18:17:08.851, 53.21 W, 0 %, 0 %
2024/04/10 18:17:08.956, 53.21 W, 0 %, 0 %
2024/04/10 18:17:09.061, 53.21 W, 0 %, 0 %
2024/04/10 18:17:09.166, 53.21 W, 0 %, 0 %
2024/04/10 18:17:09.271, 53.21 W, 0 %, 0 %
2024/04/10 18:17:09.375, 53.21 W, 0 %, 0 %
2024/04/10 18:17:09.480, 53.21 W, 0 %, 0 %
2024/04/10 18:17:09.587, 53.21 W, 0 %, 0 %
2024/04/10 18:17:09.692, 53.21 W, 0 %, 0 %
2024/04/10 18:17:09.799, 53.21 W, 0 %, 0 %
2024/04/10 18:17:09.903, 53.21 W, 0 %, 0 %
2024/04/10 18:17:10.010, 53.21 W, 0 %, 0 %
2024/04/10 18:17:10.115, 53.21 W, 0 %, 0 %
2024/04/10 18:17:10.219, 53.21 W, 0 %, 0 %
2024/04/10 18:17:10.324, 53.21 W, 0 %, 0 %
2024/04/10 18:17:10.429, 53.21 W, 0 %, 0 %
2024/04/10 18:17:10.535, 53.21 W, 0 %, 0 %
2024/04/10 18:17:10.640, 53.21 W, 0 %, 0 %
2024/04/10 18:17:10.745, 53.21 W, 0 %, 0 %
2024/04/10 18:17:10.849, 53.21 W, 0 %, 0 %
2024/04/10 18:17:10.955, 53.21 W, 0 %, 0 %
2024/04/10 18:17:11.060, 53.21 W, 0 %, 0 %
2024/04/10 18:17:11.165, 53.21 W, 0 %, 0 %
2024/04/10 18:17:11.270, 53.27 W, 0 %, 0 %
2024/04/10 18:17:11.375, 53.21 W, 0 %, 0 %
2024/04/10 18:17:11.480, 53.21 W, 0 %, 0 %
2024/04/10 18:17:11.585, 53.21 W, 0 %, 0 %
2024/04/10 18:17:11.690, 53.21 W, 0 %, 0 %
2024/04/10 18:17:11.795, 53.21 W, 0 %, 0 %
2024/04/10 18:17:11.901, 53.21 W, 0 %, 0 %
2024/04/10 18:17:12.006, 53.21 W, 0 %, 0 %
2024/04/10 18:17:12.112, 53.21 W, 0 %, 0 %
2024/04/10 18:17:12.217, 53.21 W, 0 %, 0 %
2024/04/10 18:17:12.324, 53.21 W, 0 %, 0 %
2024/04/10 18:17:12.428, 53.21 W, 0 %, 0 %
2024/04/10 18:17:12.533, 53.21 W, 0 %, 0 %
2024/04/10 18:17:12.638, 53.21 W, 0 %, 0 %
2024/04/10 18:17:12.743, 53.21 W, 0 %, 0 %
2024/04/10 18:17:12.849, 53.21 W, 0 %, 0 %
2024/04/10 18:17:12.954, 53.21 W, 0 %, 0 %
2024/04/10 18:17:13.059, 53.21 W, 0 %, 0 %
2024/04/10 18:17:13.163, 53.21 W, 0 %, 0 %
2024/04/10 18:17:13.270, 53.21 W, 0 %, 0 %
2024/04/10 18:17:13.374, 53.21 W, 0 %, 0 %
2024/04/10 18:17:13.479, 53.21 W, 0 %, 0 %
2024/04/10 18:17:13.584, 53.21 W, 0 %, 0 %
2024/04/10 18:17:13.689, 53.21 W, 0 %, 0 %
2024/04/10 18:17:13.794, 53.21 W, 0 %, 0 %
2024/04/10 18:17:13.899, 53.21 W, 0 %, 0 %
2024/04/10 18:17:14.003, 53.21 W, 0 %, 0 %
2024/04/10 18:17:14.108, 53.21 W, 0 %, 0 %
2024/04/10 18:17:14.213, 53.21 W, 0 %, 0 %
2024/04/10 18:17:14.318, 53.21 W, 0 %, 0 %
2024/04/10 18:17:14.425, 53.21 W, 0 %, 0 %
2024/04/10 18:17:14.530, 53.21 W, 0 %, 0 %
2024/04/10 18:17:14.635, 53.21 W, 0 %, 0 %
2024/04/10 18:17:14.740, 53.21 W, 0 %, 0 %
2024/04/10 18:17:14.845, 53.21 W, 0 %, 0 %
2024/04/10 18:17:14.950, 53.21 W, 0 %, 0 %
2024/04/10 18:17:15.055, 53.21 W, 0 %, 0 %
2024/04/10 18:17:15.162, 53.21 W, 0 %, 0 %
2024/04/10 18:17:15.267, 53.21 W, 0 %, 0 %
2024/04/10 18:17:15.372, 53.21 W, 0 %, 0 %
2024/04/10 18:17:15.477, 53.21 W, 0 %, 0 %
2024/04/10 18:17:15.582, 53.21 W, 0 %, 0 %
2024/04/10 18:17:15.687, 53.21 W, 0 %, 0 %
2024/04/10 18:17:15.792, 53.21 W, 0 %, 0 %
2024/04/10 18:17:15.896, 53.21 W, 0 %, 0 %
2024/04/10 18:17:16.001, 53.21 W, 0 %, 0 %
2024/04/10 18:17:16.107, 53.21 W, 0 %, 0 %
2024/04/10 18:17:16.212, 53.21 W, 0 %, 0 %
2024/04/10 18:17:16.317, 53.21 W, 0 %, 0 %
2024/04/10 18:17:16.422, 53.21 W, 0 %, 0 %
2024/04/10 18:17:16.527, 53.21 W, 0 %, 0 %
2024/04/10 18:17:16.632, 53.21 W, 0 %, 0 %
2024/04/10 18:17:16.740, 53.21 W, 0 %, 0 %
2024/04/10 18:17:16.845, 53.21 W, 0 %, 0 %
2024/04/10 18:17:16.952, 53.21 W, 0 %, 0 %
2024/04/10 18:17:17.057, 53.21 W, 0 %, 0 %
2024/04/10 18:17:17.166, 53.21 W, 0 %, 0 %
2024/04/10 18:17:17.272, 53.21 W, 0 %, 0 %
2024/04/10 18:17:17.377, 53.21 W, 0 %, 0 %
2024/04/10 18:17:17.482, 53.21 W, 0 %, 0 %
2024/04/10 18:17:17.587, 53.21 W, 0 %, 0 %
2024/04/10 18:17:17.691, 53.21 W, 0 %, 0 %
2024/04/10 18:17:17.797, 53.21 W, 0 %, 0 %
2024/04/10 18:17:17.902, 53.21 W, 0 %, 0 %
2024/04/10 18:17:18.007, 53.21 W, 0 %, 0 %
2024/04/10 18:17:18.111, 53.21 W, 0 %, 0 %
2024/04/10 18:17:18.216, 53.21 W, 0 %, 0 %
2024/04/10 18:17:18.321, 53.21 W, 0 %, 0 %
2024/04/10 18:17:18.426, 53.21 W, 0 %, 0 %
2024/04/10 18:17:18.531, 53.21 W, 0 %, 0 %
2024/04/10 18:17:18.636, 53.21 W, 0 %, 0 %
2024/04/10 18:17:18.745, 53.21 W, 0 %, 0 %
2024/04/10 18:17:18.851, 53.21 W, 0 %, 0 %
2024/04/10 18:17:18.956, 53.21 W, 0 %, 0 %
2024/04/10 18:17:19.061, 53.21 W, 0 %, 0 %
2024/04/10 18:17:19.167, 53.21 W, 0 %, 0 %
2024/04/10 18:17:19.272, 53.21 W, 0 %, 0 %
2024/04/10 18:17:19.377, 53.21 W, 0 %, 0 %
2024/04/10 18:17:19.481, 53.21 W, 0 %, 0 %
2024/04/10 18:17:19.589, 53.21 W, 0 %, 0 %
2024/04/10 18:17:19.694, 53.21 W, 0 %, 0 %
2024/04/10 18:17:19.798, 53.21 W, 0 %, 0 %
2024/04/10 18:17:19.903, 53.21 W, 0 %, 0 %
2024/04/10 18:17:20.008, 53.21 W, 0 %, 0 %
2024/04/10 18:17:20.113, 53.21 W, 0 %, 0 %
2024/04/10 18:17:20.218, 53.21 W, 0 %, 0 %
2024/04/10 18:17:20.323, 53.21 W, 0 %, 0 %
2024/04/10 18:17:20.428, 53.21 W, 0 %, 0 %
2024/04/10 18:17:20.532, 53.21 W, 0 %, 0 %
2024/04/10 18:17:20.638, 53.21 W, 0 %, 0 %
2024/04/10 18:17:20.745, 53.21 W, 0 %, 0 %
2024/04/10 18:17:20.850, 53.21 W, 0 %, 0 %
2024/04/10 18:17:20.955, 53.21 W, 0 %, 0 %
2024/04/10 18:17:21.060, 53.21 W, 0 %, 0 %
2024/04/10 18:17:21.166, 53.21 W, 0 %, 0 %
2024/04/10 18:17:21.271, 53.21 W, 0 %, 0 %
2024/04/10 18:17:21.375, 53.21 W, 0 %, 0 %
2024/04/10 18:17:21.481, 53.21 W, 0 %, 0 %
2024/04/10 18:17:21.586, 53.21 W, 0 %, 0 %
2024/04/10 18:17:21.691, 53.21 W, 0 %, 0 %
2024/04/10 18:17:21.796, 53.21 W, 0 %, 0 %
2024/04/10 18:17:21.900, 53.21 W, 0 %, 0 %
2024/04/10 18:17:22.005, 53.21 W, 0 %, 0 %
2024/04/10 18:17:22.110, 53.21 W, 0 %, 0 %
2024/04/10 18:17:22.215, 53.21 W, 0 %, 0 %
2024/04/10 18:17:22.320, 53.21 W, 0 %, 0 %
2024/04/10 18:17:22.427, 53.21 W, 0 %, 0 %
2024/04/10 18:17:22.532, 53.21 W, 0 %, 0 %
2024/04/10 18:17:22.637, 53.21 W, 0 %, 0 %
2024/04/10 18:17:22.744, 53.21 W, 0 %, 0 %
2024/04/10 18:17:22.850, 53.21 W, 0 %, 0 %
2024/04/10 18:17:22.954, 53.21 W, 0 %, 0 %
2024/04/10 18:17:23.060, 53.21 W, 0 %, 0 %
